"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-001","informationweek-tolerant-debitcredit-198-4f3b26","tolerant-systems","tolerant-eternity","market-data","1986","Tolerant claimed price-per-TPS","$23,800 per TPS (per Tolerant); claimed beats Tandem ($42,200) and Stratus ($68,700)","low","unverified","vendor-claim","p.22","Disputed by competitors and Serlin",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-002","informationweek-tolerant-debitcredit-198-4f3b26","tandem-computers","tandem-nonstop","market-data","1986","Tandem's counter price-per-TPS","$20,800 per TPS using internal Tandem figures with configurations more comparable to Tolerant","low","unverified","vendor-claim","p.22","",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-003","informationweek-tolerant-debitcredit-198-4f3b26","stratus-computer","transactions-per-second-tps","market-data","1986","Stratus internal figures","$23,100 per TPS per Stratus internal figures published by Serlin","low","unverified","vendor-claim","p.22","Out-of-town spokesman did not comment for article",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-004","informationweek-tolerant-debitcredit-198-4f3b26","omri-serlin","tp1-et1-debit-credit","expert-opinion","1986","Benchmark ambiguity","TP1/ET1 measurements are 'at best ambiguous and always the subject of intense controversy'","high","ingest-extraction","expert-quote","p.22","",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-005","informationweek-tolerant-debitcredit-198-4f3b26","omri-serlin","tp1-et1-debit-credit","expert-opinion","1986","User benchmark recommendation","Serlin recommends users run their own benchmarks with transactions of the type they expect to use","high","ingest-extraction","expert-quote","p.22","Anticipates rise of independent TPC benchmarks 1988+",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-006","informationweek-tolerant-debitcredit-198-4f3b26","tolerant-systems","tolerant-eternity","market-data","1986","Customer base size","7 customers own the 24 systems Tolerant has sold so far","high","ingest-extraction","news-reporting","p.22","Very small installed base — explains later defunct status",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-007","informationweek-tolerant-debitcredit-198-4f3b26","tolerant-systems","tolerant-eternity-os-50","expert-opinion","1986","Multi-SBB fault tolerance","Release 5.0 enables multiple SBBs to be combined into systems with both linear expandability and fault tolerance","high","ingest-extraction","vendor-announcement","p.22","",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-008","informationweek-tolerant-debitcredit-198-4f3b26","tandem-computers","tandem-nonstop","expert-opinion","1986","Market position","Tandem is OLTP fault-tolerant 'market leader' in 1986","high","ingest-extraction","industry-assessment","p.22","",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-009","informationweek-tolerant-debitcredit-198-4f3b26","stratus-computer","stratus-continuous-processing","expert-opinion","1986","Market position","Stratus is 'distant second-place competitor' to Tandem in OLTP fault tolerance","high","ingest-extraction","industry-assessment","p.22","",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-010","informationweek-tolerant-debitcredit-198-4f3b26","tolerant-systems","tolerant-eternity","market-data","1986","Channel strategy","Major vendors that have invested in Tolerant plan to be its resellers (per marketing director Shirley Henry); only exceptions: a few technically sophisticated end users","medium","ingest-extraction","vendor-statement","p.22","",""
"informationweek-tolerant-debitcredit-198-4f3b26-OBS-011","informationweek-tolerant-debitcredit-198-4f3b26","tolerant-systems","","actual-outcome","1990","Tolerant exit","Tolerant Systems exited the FT computing business by end of 1980s; failed to gain traction against Tandem and Stratus","verified","web-source","historical-record","follow-on","",""
