"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"aberdeen-aas","Aberdeen Advisory Access Service (AAS)","framework","Aberdeen Group","1990s-2001","active","discontinued","aberdeen-corporate-collateral-2001-v2-b4b001","Core retainer; described as cornerstone of all Aberdeen services"
"ramp-methodology","Rapid Accurate Market Positioning (RAMP)","framework","Aberdeen Group","1990s-2001","active","discontinued","aberdeen-corporate-collateral-2001-v2-b4b001","In-depth analysis via face-to-face interviews with clients, prospects, and influencers"
"aberdeen-mas-service","Market Analysis Service (MAS)","framework","Aberdeen Group","1990s-2001","active","discontinued","aberdeen-corporate-collateral-2001-v2-b4b001","Primary qualitative + quantitative research on 14 high-growth technology markets annually"
"aberdeen-marketing-workshop","Marketing Workshop","framework","Aberdeen Group","2001","active","discontinued","aberdeen-corporate-collateral-2001-v2-b4b001","Combines content experts from multiple coverage areas with senior engagement management"
"aberdeen-strategy-acceleration","Strategy Acceleration","framework","Aberdeen Group","2001","active","discontinued","aberdeen-corporate-collateral-2001-v2-b4b001","Customized sales team training using e-Learning delivery; synchronizes field and channel sales"
"aberdeen-elearning","e-Learning Sales Training","platform","Aberdeen Group","2001","active","discontinued","aberdeen-corporate-collateral-2001-v2-b4b001","Division offering sales training; clients include Leading Telecomm Supplier, Computer Systems Supplier"
"enterprise-linux","Enterprise Linux","platform","multiple","2001","emerging","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Subject of Aberdeen RAMP field research engagement circa 2001"
"intel-servers","Intel-based Servers","platform","Intel / OEMs","2001","emerging","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Subject of Aberdeen field research engagement"
"asp-servers","Application Service Providers (ASP)","platform","multiple","1999-2003","active","legacy","aberdeen-corporate-collateral-2001-v2-b4b001","ASP sector; subject of Aberdeen field research; also a named coverage area"
"voip-worldwide","WW VoIP (Voice over IP)","protocol","multiple","2001","emerging","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Subject of Aberdeen worldwide VoIP adoption research engagement"
"hippa-compliance","HIPPA Compliance (sic)","framework","regulatory","2001","emerging","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Healthcare IT compliance research; HIPPA as spelled in source (HIPAA is correct acronym)"
"sans-storage","Storage Area Networks (SANs)","platform","multiple","2001","emerging","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Subject of Aberdeen RAMP field research engagement"
"3g-networks","3G Mobile Networks","platform","multiple","2001","emerging","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Subject of Aberdeen field research engagement on 3G network adoption"
"pki-adoption","Public Key Infrastructure (PKI)","protocol","multiple","2001","emerging","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Subject of Aberdeen quantitative and vertical market research engagement"
"high-end-printing","High-End Printing","platform","multiple","2001","active","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Subject of Aberdeen field research engagement"
"erp-mid-market","ERP for Mid-Market / SME","application","multiple","2001","emerging","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Aberdeen surveyed SME market; recommended repositioning for market-driven customer expectations"
"ibm-eliza","IBM eLiza Initiative","platform","IBM","2001","active","discontinued","aberdeen-corporate-collateral-2001-v2-b4b001","IBM autonomic computing initiative; Aberdeen positioned and messaged to IT management, LOB, and developer communities"
"collaborative-product-commerce","Collaborative Product Commerce","application","multiple","2001","emerging","legacy","aberdeen-corporate-collateral-2001-v2-b4b001","Named Aberdeen coverage area in 11x17 overview and market coverage slide"
"information-appliances","Information Appliances","platform","multiple","2001","emerging","legacy","aberdeen-corporate-collateral-2001-v2-b4b001","Named Aberdeen coverage area; terminology faded but underlying market shift proved durable"
"enterprise-systems-management","Enterprise Systems Management","application","multiple","2001","emerging","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Named Aberdeen coverage area in 11x17 overview and market coverage slide"
"enterprise-applications","Enterprise Applications","application","multiple","2001","active","mature","aberdeen-corporate-collateral-2001-v2-b4b001","Named Aberdeen coverage area; includes ERP, CRM, and related enterprise software"
