"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"great-rebate-runaround-businessweek-grow-00f459-OBS-001","great-rebate-runaround-businessweek-grow-00f459","peter-s-kastner","mail-in-rebate","expert-opinion","2005","Kastner 40% non-redemption estimate","Peter S. Kastner, director of consulting firm Vericours Inc., estimates fully 40% of all rebates never get redeemed because consumers fail to apply for them or their applications are rejected — translating into more than $2 billion extra revenue for retailers and suppliers each year","high","ingest-extraction","expert-opinion","p1","THE canonical Kastner rebate statistic; source primary BW article"
"great-rebate-runaround-businessweek-grow-00f459-OBS-002","great-rebate-runaround-businessweek-grow-00f459","paula-rosenblum-aberdeen","mail-in-rebate","expert-opinion","2005","Paula Rosenblum free-money framing","'The game is obviously that anything less than 100 percent redemption is free money' — Paula Rosenblum, Aberdeen Group director of retail research","high","ingest-extraction","expert-opinion","p1","Aberdeen retail-research framing complementing Kastner Vericours number"
"great-rebate-runaround-businessweek-grow-00f459-OBS-003","great-rebate-runaround-businessweek-grow-00f459","npd-group","mail-in-rebate","market-data","2005","Rebate market scale estimates","~1/3 of computer gear and >20% of digital cameras/camcorders/LCD TVs sold with rebates; ~400M rebates/year; $6B total face value; Staples alone $3.5M/week","medium","ingest-extraction","survey","p1","NPD Group / Hal Stinchfield aggregate numbers"
"great-rebate-runaround-businessweek-grow-00f459-OBS-004","great-rebate-runaround-businessweek-grow-00f459","tivo-inc","mail-in-rebate","market-data","2005","TiVo rebate-expense reduction","50,000 of 104,000 new subscribers (48%) failed to redeem mail-in offers, reducing expected rebate expense by $5M and cutting Q1 loss to $857K from $9.1M prior-year","verified","ingest-extraction","financial-report","p2","Documented in TiVo Q1 FY06 10-Q filing"
"great-rebate-runaround-businessweek-grow-00f459-OBS-005","great-rebate-runaround-businessweek-grow-00f459","tca-fulfillment","mail-in-rebate","market-data","2005","TCA published redemption-rate expectations","TCA Rebate Redemption Guide cited 10% redemption for $10-on-$100 rebates and 35% for $50-on-$200, implying clients could gain 20% higher unredeemed rates than competitors","high","ingest-extraction","industry-report","p2","Primary-source rebate-processor internal document"
"great-rebate-runaround-businessweek-grow-00f459-OBS-006","great-rebate-runaround-businessweek-grow-00f459","better-business-bureau","mail-in-rebate","market-data","2005","BBB rebate complaints tripled 2001-2004","BBB complaints grew from 964 (2001) to 3,641 (2004) — a 3.78x increase","high","ingest-extraction","regulator-statistic","p3","Shows rising consumer backlash"
"great-rebate-runaround-businessweek-grow-00f459-OBS-007","great-rebate-runaround-businessweek-grow-00f459","samsung-electronics-america","mail-in-rebate","regulatory-action","2005","NY AG settles Samsung apartment-address case","October 2005: NY AG Eliot Spitzer settled with Samsung Electronics America for $200,000 payment to 4,100 consumers denied rebates due to apartment-address form design","verified","ingest-extraction","legal-settlement","p3","Specific regulatory enforcement action cited"
"great-rebate-runaround-businessweek-grow-00f459-OBS-008","great-rebate-runaround-businessweek-grow-00f459","young-america-corp","mail-in-rebate","regulatory-action","2005","MA suit vs Young America for audit","Nov 7 2005: Massachusetts officials sued Young America Corp demanding audit of $43M in uncashed rebate checks (1995-mid-2002)","verified","ingest-extraction","legal-action","p4","MA State Treasurer Timothy Cahill: 'almost like the old bait and switch'"
"great-rebate-runaround-businessweek-grow-00f459-OBS-009","great-rebate-runaround-businessweek-grow-00f459","best-buy","mail-in-rebate","strategic-decision","2005","Best Buy 2-year mail-in-rebate phase-out","Best Buy announced in this article it plans to phase out mail-in rebates within 2 years","high","ingest-extraction","corporate-announcement","p4","Validated 2008 when Best Buy eliminated mail-in rebates"
"great-rebate-runaround-businessweek-grow-00f459-OBS-010","great-rebate-runaround-businessweek-grow-00f459","staples-inc","online-rebate-system","strategic-decision","2004","Staples EasyRebates launch","Staples (Framingham MA) switched to online EasyRebates system 1 year before article, cutting wait 10wks to 4wks and dropping rebate complaints 25%","high","ingest-extraction","corporate-announcement","p4","Jim Sherlock (director of sales) quoted"
"great-rebate-runaround-businessweek-grow-00f459-OBS-011","great-rebate-runaround-businessweek-grow-00f459","best-buy","mail-in-rebate","actual-outcome","2008","Best Buy eliminates mail-in rebates","Best Buy eliminated mail-in rebates effective early 2008, fulfilling the 2-year phase-out pledge made in this 2005 article","verified","web-source","historical-record","p4","Validated prediction"
"great-rebate-runaround-businessweek-grow-00f459-OBS-012","great-rebate-runaround-businessweek-grow-00f459","federal-trade-commission","mail-in-rebate","actual-outcome","2007","FTC rebate-advertising guidance","FTC increased enforcement on rebate advertising; staff guidance on 'after rebate' pricing disclosure followed CT AG-style investigations nationally 2006-2010","verified","web-source","historical-record","p3","Regulatory trajectory predicted"
"great-rebate-runaround-businessweek-grow-00f459-OBS-013","great-rebate-runaround-businessweek-grow-00f459","","mail-in-rebate","viability-prediction","2005","Mail-in rebates in decline","Article frames mail-in rebates as under regulator pressure and facing retailer retreat; implicit prediction of decline","verified","outcome-linkage","trend-analysis","p4","Paired with actual-outcome below"
"great-rebate-runaround-businessweek-grow-00f459-OBS-014","great-rebate-runaround-businessweek-grow-00f459","","mail-in-rebate","actual-outcome","2010","Mail-in rebates largely eliminated from CE retail","By 2010 most major US CE retailers had eliminated traditional mail-in rebates in favor of instant-rebate pricing or online-claim systems; TCA/Parago/Young America rebate-processor sector contracted substantially 2008-2014","verified","web-source","historical-record","p4","Validated trajectory 5 years post-article"
