"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"f75108-OBS-001","1998-network-integration-services-report-f75108","","tdm","technology-assessment","1998","Private TDM network economics","Private/leased-line TDM networks economic only for largest enterprises due to cost structure","high","ingest-extraction","industry-analysis","Preface","Foundation premise of the report — drives rationale for public packet services",""
"f75108-OBS-002","1998-network-integration-services-report-f75108","","x25","technology-assessment","1998","X.25 impact on corporate networking","Introduction of X.25 changed nature of corporate data networks; public packet services far more cost-effective than private lines","high","ingest-extraction","industry-analysis","Preface","Historical framing; X.25 enabled SMEs to build wide-area corporate networks",""
"f75108-OBS-003","1998-network-integration-services-report-f75108","","frame-relay","technology-assessment","1998","Frame Relay and ATM convergence role","Addition of Frame Relay and ATM combined voice and data networks onto single public network connection","high","ingest-extraction","industry-analysis","Preface","Voice+data convergence cited as key driver of complexity",""
"f75108-OBS-004","1998-network-integration-services-report-f75108","","lan-wan","expert-opinion","1998","Network complexity trend assessment","Increase in equipment and service options makes it difficult for enterprises to choose solutions; fewer decision-makers able to manage complexity","high","ingest-extraction","field-research","Preface","Aberdeen's core market rationale for Network Integration Services industry",""
"f75108-OBS-005","1998-network-integration-services-report-f75108","","lan-wan","market-data","1998","Network Integration Services market definition","NIS provide enterprises with labor and expertise to combine network technology and public services into cohesive corporate network","high","ingest-extraction","industry-analysis","Preface","Aberdeen's definitional framing of the NIS industry",""
"f75108-OBS-006","1998-network-integration-services-report-f75108","","tcp-ip","strategy-classification","1998","Key enterprise network questions driving NIS demand","LAN-WAN integration; private IP networks; TCP/IP-SNA integration; network outsourcing alternatives","high","ingest-extraction","field-research","Preface","Four key technology questions that IT executives were asking Aberdeen",""
"f75108-OBS-007","1998-network-integration-services-report-f75108","","frame-relay","framework-factor","1998","NIS service category — PDIM","Planning, Design, Implementation, Management — foundational service framework","high","ingest-extraction","competitive-profiling","Chapter 3","One of five NIS service categories defined by Aberdeen",""
"f75108-OBS-008","1998-network-integration-services-report-f75108","","lan-wan","framework-factor","1998","NIS service category — Network Transformation/Migration","Services for migrating from legacy networks to new architectures","high","ingest-extraction","competitive-profiling","Chapter 3","One of five NIS service categories",""
"f75108-OBS-009","1998-network-integration-services-report-f75108","","lan-wan","framework-factor","1998","NIS service category — Connectivity and Transport","WAN connectivity design and service selection","high","ingest-extraction","competitive-profiling","Chapter 3","One of five NIS service categories",""
"f75108-OBS-010","1998-network-integration-services-report-f75108","","tcp-ip","framework-factor","1998","NIS service category — Applications Development/Deployment","Network-aware application services","high","ingest-extraction","competitive-profiling","Chapter 3","One of five NIS service categories",""
"f75108-OBS-011","1998-network-integration-services-report-f75108","","lan-wan","framework-factor","1998","NIS service category — Education and Training","User and staff education on new network technologies","high","ingest-extraction","competitive-profiling","Chapter 3","One of five NIS service categories",""
"f75108-OBS-012","1998-network-integration-services-report-f75108","att-solutions","lan-wan","benchmark-result","1998","Case study — AT&T Solutions: Textron","AT&T Solutions profiled as network integration provider for Textron case study","medium","ingest-extraction","field-research","Chapter 4","One of four case studies; Textron is a diversified manufacturing conglomerate",""
"f75108-OBS-013","1998-network-integration-services-report-f75108","lucent-netcare","lan-wan","benchmark-result","1998","Case study — Lucent NetCare: Commercial Financial Services","Lucent NetCare profiled as NIS provider for Commercial Financial Services case study","medium","ingest-extraction","field-research","Chapter 4","One of four case studies",""
"f75108-OBS-014","1998-network-integration-services-report-f75108","ssds","lan-wan","benchmark-result","1998","Case study — SSDS: Wake County Public School System","SSDS profiled as NIS provider for Wake County Public School System case study","medium","ingest-extraction","field-research","Chapter 4","One of four case studies",""
"f75108-OBS-015","1998-network-integration-services-report-f75108","bell-atlantic-network-integration","lan-wan","benchmark-result","1998","Case study — BANI: Atlantic City Convention Center and Visitors Bureau","Bell Atlantic Network Integration profiled as NIS provider for Atlantic City convention center case study","medium","ingest-extraction","field-research","Chapter 4","One of four case studies",""
