"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","HCL Technologies (via Harte-Hanks 2001)","1988-2014","1998-network-integration-services-report-f75108","Boston-based IT research firm; Amy Sachrison authored this report"
"amy-sachrison","Amy Sachrison","person","IT-research","unknown","","1990s","1998-network-integration-services-report-f75108","Aberdeen analyst; author of Transitions in Network Integration Services"
"interpretive-inc","!NTERPRISE (Interpretive)","company","network-integration","unknown","","1990s","1998-network-integration-services-report-f75108","Listed in Aberdeen's vendor matrix; likely a regional integrator — exclamation mark used in company name"
"acs","ACS (Affiliated Computer Services)","company","IT-services","acquired","Xerox (2010)","1988-2018","1998-network-integration-services-report-f75108","Profiled as network integrator; acquired by Xerox 2010 for $6.4B; became Conduent 2017"
"att-solutions","AT&T Solutions","company","network-integration","merged","AT&T (re-absorbed)","1994-2000","1998-network-integration-services-report-f75108","AT&T's network services arm; featured in Textron case study in the report"
"bell-atlantic-network-integration","Bell Atlantic Network Integration","company","network-integration","merged","Verizon (via Bell Atlantic + GTE merger 2000)","","1998-network-integration-services-report-f75108","Bell Atlantic merged with GTE to form Verizon in 2000"
"cambridge-technology-partners","Cambridge Technology Partners","company","IT-services","acquired","Novell (2001)","1991-2001","1998-network-integration-services-report-f75108","IPSP category; acquired by Novell 2001 for ~$266M"
"decision-one","DecisionOne","company","IT-services","active","","1969-present","1998-network-integration-services-report-f75108","Hardware maintenance and network services; still active"
"digital-equipment","Digital Equipment Corporation (DEC)","company","IT-hardware","acquired","Compaq (1998)","1957-1998","1998-network-integration-services-report-f75108","Acquired by Compaq January 1998; DEC's network integration services became part of Compaq"
"eds","Electronic Data Systems (EDS)","company","IT-services","acquired","HP (2008)","1962-2008","1998-network-integration-services-report-f75108","EDS profiled; acquired MCI Systemhouse 1999; acquired by HP 2008"
"entex","Entex Information Services","company","IT-services","acquired","Siemens (2000)","1993-2000","1998-network-integration-services-report-f75108","Acquired by Siemens March 2000 for ~$105M"
"hewlett-packard-professional","Hewlett-Packard Professional Services","company","IT-services","active (as HPE)","","1939-present","1998-network-integration-services-report-f75108","HP's professional services arm profiled"
"ibm","IBM Corporation","company","IT-services","active","","1911-present","1998-network-integration-services-report-f75108","IBM network integration services profiled"
"ikon","IKON Office Solutions","company","IT-services","acquired","Ricoh (2008)","1967-2008","1998-network-integration-services-report-f75108","Profiled as network integrator; acquired by Ricoh 2008"
"international-network-services","International Network Services (INS)","company","network-integration","acquired","Lucent Technologies (1999)","1991-1999","1998-network-integration-services-report-f75108","Acquired by Lucent 1999 for ~$3.7B"
"its","ITS (Intelligroup Technical Solutions / similar)","company","IT-services","unknown","","1990s","1998-network-integration-services-report-f75108","Profiled integrator; identity unclear from available text"
"lucent-netcare","Lucent NetCare","company","network-integration","merged","Avaya (2000)","1996-2000","1998-network-integration-services-report-f75108","Lucent's network services arm; featured in Commercial Financial Services case study; became Avaya when Lucent split in 2000"
"mci-systemhouse","MCI Systemhouse","company","IT-services","acquired","EDS (1999)","1974-1999","1998-network-integration-services-report-f75108","Acquired by EDS February 1999 for $1.65B"
"nortel-networks","Nortel Enterprise Networks / Network Transformation Group","company","network-integration","bankrupt","","1895-2009","1998-network-integration-services-report-f75108","Nortel filed for bankruptcy January 2009; network transformation group profiled"
"sprint-paranet","Sprint Paranet","company","network-integration","dissolved","Sprint (re-absorbed ~2001)","1990-2001","1998-network-integration-services-report-f75108","Sprint acquired Paranet Inc. July 1997 for $425M; Sprint Paranet later dissolved after WorldCom merger attempt collapsed 1999"
"ssds","SSDS (School district case study — not a vendor)","company","IT-services","unknown","","1990s","1998-network-integration-services-report-f75108","Wake County Public School System case study — SSDS appears to be the integrator; Aberdeen listed separately"
"vanstar","Vanstar Corporation","company","IT-distribution","acquired","Inacom (1998)","1988-1998","1998-network-integration-services-report-f75108","Acquired by Inacom October 1998 for ~$465M stock swap"
"wang-laboratories","Wang Laboratories (Wang Global)","company","IT-services","acquired","Getronics (1999)","1951-1999","1998-network-integration-services-report-f75108","Wang filed bankruptcy 1992; emerged as Wang Global; acquired by Getronics 1999 for $1.5B"
"worldcom","WorldCom","company","telecommunications","bankrupt","","1983-2002","1998-network-integration-services-report-f75108","Profiled as network integrator; WorldCom filed the largest US bankruptcy at time in 2002 after accounting scandal"
