"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"dct-q1-2003-pc-shipments-OBS-001","dct-q1-2003-pc-shipments","idc","","market-data","2003","IDC Q1 2003 US PC shipment growth","1.5%","high","industry-analysis","Sheet1 r4","Third consecutive quarter of growth per IDC."
"dct-q1-2003-pc-shipments-OBS-002","dct-q1-2003-pc-shipments","idc","","market-data","2003","IDC Q1 2003 WW PC shipment growth","2.1%","high","industry-analysis","Sheet1 r4",""
"dct-q1-2003-pc-shipments-OBS-003","dct-q1-2003-pc-shipments","gartner","","market-data","2003","Gartner Q1 2003 US PC shipment growth","7.7%","high","industry-analysis","Sheet1 r6","Notably higher than IDC estimate."
"dct-q1-2003-pc-shipments-OBS-004","dct-q1-2003-pc-shipments","gartner","","market-data","2003","Gartner Q1 2003 WW PC shipment growth","5.5%","high","industry-analysis","Sheet1 r6",""
"dct-q1-2003-pc-shipments-OBS-005","dct-q1-2003-pc-shipments","dell","","market-data","2003","Dell Q1 2003 US market share","30.7%","high","industry-analysis","Sheet1 r9",""
"dct-q1-2003-pc-shipments-OBS-006","dct-q1-2003-pc-shipments","dell","","market-data","2003","Dell Q1 2003 WW market share","17.3%","high","industry-analysis","Sheet1 r9",""
"dct-q1-2003-pc-shipments-OBS-007","dct-q1-2003-pc-shipments","dell","","market-data","2003","Dell Q1 2003 YoY shipment growth","20%","high","industry-analysis","Sheet1 r9",""
"dct-q1-2003-pc-shipments-OBS-008","dct-q1-2003-pc-shipments","dell","","market-data","2003","Dell Q1 2003 consumer mix","29%","high","industry-analysis","Sheet1 r9",""
"dct-q1-2003-pc-shipments-OBS-009","dct-q1-2003-pc-shipments","dell","","market-data","2003","Dell Q1 2003 unit shipments","5,989,000 units","high","industry-analysis","Sheet1 r9",""
"dct-q1-2003-pc-shipments-OBS-010","dct-q1-2003-pc-shipments","hewlett-packard","","market-data","2003","HP Q1 2003 US market share","19.5%","high","industry-analysis","Sheet1 r10",""
"dct-q1-2003-pc-shipments-OBS-011","dct-q1-2003-pc-shipments","hewlett-packard","","market-data","2003","HP Q1 2003 WW market share","15.8%","high","industry-analysis","Sheet1 r10",""
"dct-q1-2003-pc-shipments-OBS-012","dct-q1-2003-pc-shipments","hewlett-packard","","market-data","2003","HP Q1 2003 YoY shipment growth","-6%","high","industry-analysis","Sheet1 r10","Post-Compaq merger integration period."
"dct-q1-2003-pc-shipments-OBS-013","dct-q1-2003-pc-shipments","hewlett-packard","","market-data","2003","HP Q1 2003 consumer mix","34%","high","industry-analysis","Sheet1 r10",""
"dct-q1-2003-pc-shipments-OBS-014","dct-q1-2003-pc-shipments","ibm","","market-data","2003","IBM Q1 2003 WW market share","5.4%","high","industry-analysis","Sheet1 r11",""
"dct-q1-2003-pc-shipments-OBS-015","dct-q1-2003-pc-shipments","toshiba","","market-data","2003","Toshiba Q1 2003 YoY shipment growth","15.6%","high","industry-analysis","Sheet1 r13",""
"dct-q1-2003-pc-shipments-OBS-016","dct-q1-2003-pc-shipments","","","market-data","2003","Total Q1 2003 WW PC shipments","34,600,000 units","high","industry-analysis","Sheet1 r14",""
"dct-q1-2003-pc-shipments-OBS-017","dct-q1-2003-pc-shipments","gartner","","viability-prediction","2003","Gartner 2003 WW IT spending growth forecast","6.6%","[DEFERRED]","industry-analysis","Sheet1 r16","Forward-looking forecast at time of Q1 2003 report."
"dct-q1-2003-pc-shipments-OBS-018","dct-q1-2003-pc-shipments","gartner","","actual-outcome","2003","Actual 2003 WW IT spending growth","[DEFERRED]","[DEFERRED]","industry-analysis","","To be resolved via web verification."
