"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"hewlett-packard","Hewlett-Packard Company","company","computer-hardware","split","HP Inc. + Hewlett Packard Enterprise (split 2015)","1939-2015","aberdeen-1996-risc-unix-market","Market leader; HP 9000 RISC/Unix line; $7.0B revenue in 1995; 49% market share; Forbes Performer of the Year 1995"
"ibm","International Business Machines Corporation","company","computer-hardware","active","","1911-present","aberdeen-1996-risc-unix-market","RS/6000 and RS/6000 SP (MPP); ISSC professional services division; $2.75B revenue 1995 (text erroneously states 'million'); 19% market share"
"sun-microsystems","Sun Microsystems, Inc.","company","computer-hardware","acquired","Oracle Corporation (acquired 2010)","1982-2010","aberdeen-1996-risc-unix-market","$1.3B revenue 1995; 9% market share; 35% growth; Solaris OS; UltraSPARC transition in 1996"
"digital-equipment-corporation","Digital Equipment Corporation","company","computer-hardware","acquired","Compaq (1998), then HP (2002)","1957-1998","aberdeen-1996-risc-unix-market","$475M revenue 1995; 73% growth (highest in market); 3% market share; Alpha 64-bit processor; TPC-C world record 11,000+ tpmC with Oracle"
"sni-pyramid","SNI/Pyramid (Siemens Nixdorf Information Systems / Pyramid Technology)","company","computer-hardware","merged","Fujitsu Siemens Computers (later Fujitsu)","1981-1999","aberdeen-1996-risc-unix-market","SNI acquired Pyramid in 1995; $825M revenue 1995; 10% growth; European SAP R/3 systems integrator; sixth place in market"
"siemens-nixdorf","Siemens Nixdorf Information Systems (SNI)","company","computer-hardware","merged","Fujitsu Siemens Computers (later Fujitsu)","1990-1999","aberdeen-1996-risc-unix-market","Parent company of SNI/Pyramid; European market leader in systems integration"
"pyramid-technology","Pyramid Technology Corporation","company","computer-hardware","acquired","Acquired by SNI 1995; subsequently dissolved","1981-1995","aberdeen-1996-risc-unix-market","US RISC/Unix technology partner of SNI; acquired in 1995"
"data-general","Data General Corporation","company","computer-hardware","acquired","EMC Corporation (1999), then Dell EMC (2016)","1968-1999","aberdeen-1996-risc-unix-market","$620M revenue 1995; 11% growth; fifth place; Aviion RISC/Unix line; Clariion storage; transitioning from Motorola 88000 to Intel"
"icl-fujitsu","ICL/Fujitsu","company","computer-hardware","acquired","Fujitsu Limited","1968-2002","aberdeen-1996-risc-unix-market","$340M revenue 1995 (flat); SPARC-based Teamserver and Superserver SMP; MPP Goldrush for data warehousing; also participating in Intel/Unix market"
"bull","Groupe Bull","company","computer-hardware","acquired","Atos (acquired 2014)","1931-2014","aberdeen-1996-risc-unix-market","$300M revenue 1995; Escala line using PowerPC and IBM AIX; competed on price against IBM RS/6000"
"tandem-computers","Tandem Computers, Inc.","company","computer-hardware","acquired","Compaq (1997), then HP (2002)","1974-1997","aberdeen-1996-risc-unix-market","$250M revenue 1995; 32% growth; ServerNet communications technology; growth limited by delivery delays"
"stratus-technologies","Stratus Technologies","company","computer-hardware","active","","1980-present","aberdeen-1996-risc-unix-market","Under $200M in commercial RISC/Unix revenues 1995; fault-tolerant systems niche"
"motorola","Motorola, Inc.","company","semiconductors","split","Motorola Solutions + Motorola Mobility (split 2011)","1928-2011","aberdeen-1996-risc-unix-market","Under $200M RISC/Unix revenues 1995; 88000 processor used in Data General Aviion; transitioning DG to Intel"
"concurrent-computer","Concurrent Computer Corporation","company","computer-hardware","active","","1966-present","aberdeen-1996-risc-unix-market","Under $200M RISC/Unix revenues 1995; real-time Unix niche supplier"
"cray-research","Cray Research, Inc.","company","computer-hardware","acquired","Silicon Graphics (1996), then HPE (2019)","1972-1999","aberdeen-1996-risc-unix-market","Under $200M RISC/Unix revenues 1995; very high-end MPP systems niche; less than 2% market share"
"amdahl-corporation","Amdahl Corporation","company","computer-hardware","acquired","Fujitsu Limited (1997)","1970-1997","aberdeen-1996-risc-unix-market","Under $200M RISC/Unix revenues 1995; primarily mainframe supplier diversifying into RISC/Unix"
"harris-corporation","Harris Corporation","company","computer-hardware","merged","L3Harris Technologies (merger with L3 Technologies 2019)","1895-2019","aberdeen-1996-risc-unix-market","Under $200M RISC/Unix revenues 1995; niche RISC/Unix supplier"
