"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-001","1997-oracle-data-mart-suite-for-nt-926845","oracle-corporation","oracle-data-mart-suite-nt","market-data","1997","data-mart-project-duration","6-12 months implementation typical for custom data mart","high","ingest-extraction","industry-analysis","Preface","Aberdeen finding: line-of-business managers faced 6-12 month selection/integration cycles"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-002","1997-oracle-data-mart-suite-for-nt-926845","oracle-corporation","oracle-data-mart-suite-nt","technology-assessment","1997","product-positioning","Data mart in a box — pre-assembled complete package","high","ingest-extraction","expert-opinion","Preface","Aberdeen characterizes Oracle DMS as removing major obstacles to data mart adoption"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-003","1997-oracle-data-mart-suite-for-nt-926845","oracle-corporation","oracle-data-mart-suite-nt","market-data","1997","target-market-segment","Departmental/line-of-business managers; 5-100 users; under $100K total cost","high","ingest-extraction","industry-analysis","Executive Summary","Mass-market sweet spot defined as sub-$100K departmental deployment"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-004","1997-oracle-data-mart-suite-for-nt-926845","oracle-corporation","oracle8","technology-assessment","1997","database-engine","Oracle8 RDBMS included as core component of DMS","high","ingest-extraction","expert-opinion","Executive Summary","DMS bundles Oracle8 database engine"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-005","1997-oracle-data-mart-suite-for-nt-926845","oracle-corporation","oracle-express","technology-assessment","1997","olap-component","Oracle Express Server included for multidimensional analysis","high","ingest-extraction","expert-opinion","Product Components","Express Server provides multidimensional OLAP cubing"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-006","1997-oracle-data-mart-suite-for-nt-926845","oracle-corporation","oracle-discoverer","technology-assessment","1997","query-reporting-component","Oracle Discoverer included for ad-hoc query and reporting","high","ingest-extraction","expert-opinion","Product Components","End-user ad-hoc query tool bundled"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-007","1997-oracle-data-mart-suite-for-nt-926845","oracle-corporation","oracle-data-mart-suite-nt","benchmark-result","1997","price-point","Under $35,000 for 5 named users; scales to $50-80K for 25-50 users","high","ingest-extraction","benchmarking","Pricing","Aggressive pricing compared to competitive custom-build costs"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-008","1997-oracle-data-mart-suite-for-nt-926845","oracle-corporation","oracle-data-mart-suite-nt","technology-assessment","1997","administration-capability","Single unified DBA console for entire suite","high","ingest-extraction","expert-opinion","Administration","Reduced DBA complexity vs multi-vendor integration"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-009","1997-oracle-data-mart-suite-for-nt-926845","","etl","technology-assessment","1997","etl-tools","Oracle Data Mart Suite includes ETL/data transformation tools","high","ingest-extraction","expert-opinion","Data Loading","ETL component handles source-system extraction and transformation"
"1997-oracle-data-mart-suite-for-nt-926845-OBS-010","1997-oracle-data-mart-suite-for-nt-926845","business-objects","","technology-assessment","1997","competitive-position","Business Objects cited as leading standalone BI competitor","medium","ingest-extraction","competitive-profiling","Market Context","Business Objects required separate purchase and integration"
