"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2001)","1988-2014","trends99-18726b","Internal memo author organization"
"peter-s-kastner","Peter S. Kastner","person","IT-research","active","","1969-present","trends99-18726b","PK in document; EVP Aberdeen"
"john-r-logan","John R. Logan","person","IT-research","active","","1980s-present","trends99-18726b","JRL in document; Aberdeen Group analyst; co-author of trends analysis"
"intel-corporation","Intel Corporation","company","semiconductors","active","","1968-present","trends99-18726b","Kastner formally told Intel this is Aberdeen's scenario for 1999 PC refresh"
"microsoft","Microsoft","company","software","active","","1975-present","trends99-18726b","Windows 2000 and Office 2000 delay subject"
"ibm","IBM","company","IT-hardware-software","active","","1911-present","trends99-18726b","IBM San Francisco project cited for objects; IBM mainframe mentioned"
"sap","SAP","company","enterprise-software","active","","1972-present","trends99-18726b","Cited as #1 company gaining market share; SAP R/3 invoicing integration example"
"oracle","Oracle","company","enterprise-software","active","","1977-present","trends99-18726b","Cited as #1 company gaining market share"
"cisco","Cisco Systems","company","networking","active","","1984-present","trends99-18726b","Cited as #1 company gaining market share"
"compaq","Compaq","company","IT-hardware","dissolved","HP (2002)","1982-2002","trends99-18726b","Cited as dominant in NT servers"
"sun-microsystems","Sun Microsystems","company","IT-hardware-software","acquired","Oracle (2010)","1982-2010","trends99-18726b","Sun gaining enterprise data center market share; JAVA champion"
"dell","Dell Computer Corporation","company","IT-hardware","active","Dell Technologies","1984-present","trends99-18726b","Cited as dominant player gaining share"
"att","AT&T","company","telecommunications","active","","1885-present","trends99-18726b","Telecom contract competition cited"
"worldcom-mci","WorldCom/MCI","company","telecommunications","dissolved","Verizon (2006)","1983-2002","trends99-18726b","Telecom contract competition"
"sprint","Sprint","company","telecommunications","merged","T-Mobile (2020)","1899-2020","trends99-18726b","Telecom contract competition"
"crossworlds","Crossworlds Software","company","EAI-software","acquired","IBM (acquired 2001)","1996-2001","trends99-18726b","EAI vendor; application-to-application solutions (R/3 invoicing from Remedy Help Desk)"
"amazon","Amazon.com","company","e-commerce","active","","1994-present","trends99-18726b","Cited as example of complex e-commerce requiring roll-your-own approach"
