"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"intelligent-electronics","Intelligent Electronics Inc.","end-user","","dissolved","","1982-1997","kastner-ie-v-andersen-expert-report-3de98a","PC distributor; $3B revenue 1993; filed bankruptcy 1996; liquidated 1997"
"andersen-consulting","Andersen Consulting LLP","vendor","","active","Accenture","1989-2001","kastner-ie-v-andersen-expert-report-3de98a","Rebranded to Accenture January 2001; global systems integrator"
"aberdeen-group","Aberdeen Group","analyst","","acquired","Spiceworks Ziff Davis","1988-2008","kastner-ie-v-andersen-expert-report-3de98a","Acquired by Harte-Hanks 2007; later Spiceworks Ziff Davis"
"peter-s-kastner","Peter S. Kastner","analyst","","active","","1988-present","kastner-ie-v-andersen-expert-report-3de98a","EVP/CRO Aberdeen Group; 30+ years IT industry experience"
"ingram-micro","Ingram Micro","vendor","","acquired","Platinum Equity","1979-2021","kastner-ie-v-andersen-expert-report-3de98a","Full-line PC distributor; acquired by Platinum Equity 2021"
"tech-data","Tech Data Corporation","vendor","","acquired","TD SYNNEX","1974-2021","kastner-ie-v-andersen-expert-report-3de98a","Full-line PC distributor; merged with SYNNEX 2021"
"microage","MicroAge Inc.","vendor","","dissolved","","1976-2000","kastner-ie-v-andersen-expert-report-3de98a","PC distributor/reseller; filed bankruptcy 2000"
"inacom","Inacom Corp.","vendor","","dissolved","","1982-2001","kastner-ie-v-andersen-expert-report-3de98a","PC distributor; filed bankruptcy 2001"
"ibm","IBM Corporation","vendor","","active","","1911-present","kastner-ie-v-andersen-expert-report-3de98a","AS/400 manufacturer; mainframe and enterprise systems"
"hewlett-packard","Hewlett-Packard Company","vendor","","active","","1939-present","kastner-ie-v-andersen-expert-report-3de98a","HP 3000 manufacturer; split into HP Inc. + HPE 2015"
"compaq","Compaq Computer Corporation","vendor","","acquired","Hewlett-Packard","1982-2002","kastner-ie-v-andersen-expert-report-3de98a","Acquired by HP 2002 for $25B"
"apple-computer","Apple Computer Inc.","vendor","","active","","1976-present","kastner-ie-v-andersen-expert-report-3de98a","PC vendor; key IE supplier in early 1990s"
"mckinsey","McKinsey & Company","analyst","","active","","1926-present","kastner-ie-v-andersen-expert-report-3de98a","Management consulting; advised IE on strategy"
"sap","SAP AG","vendor","","active","","1972-present","kastner-ie-v-andersen-expert-report-3de98a","Enterprise software; R/3 ERP system"
"dun-and-bradstreet","Dun & Bradstreet","vendor","","active","","1841-present","kastner-ie-v-andersen-expert-report-3de98a","SmartStream financial software; software division later sold"
"willbern-group","The Willbern Group","analyst","","dissolved","","1990s-2000s","kastner-ie-v-andersen-expert-report-3de98a","One-person consulting firm; reviewed Andersen's IE/2000 work"
"mti","MTI (MSD vendor)","vendor","","diminished","","1980s-present","kastner-ie-v-andersen-expert-report-3de98a","MSD distribution software vendor; niche legacy product"
