"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"kastner-ie-v-andersen-expert-report-3de98a.001","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","strategy-classification","1993","market-position","$3 billion revenue; third-largest US PC distributor behind Ingram Micro and Tech Data","high","ingest-extraction","document-review","10","IE at peak revenue; ranked #107 Fortune 500",""
"kastner-ie-v-andersen-expert-report-3de98a.002","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","framework-factor","1994","speed-imperative","Speed of IT implementation was critical — IE needed to transform IT within 12-18 months to survive competitive pressure","high","outcome-linkage","industry-analysis","11","Kastner's first key finding: the distribution industry was consolidating rapidly",""
"kastner-ie-v-andersen-expert-report-3de98a.003","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","strategy-classification","1994","strategic-positioning","IE positioned itself as leading-edge technology company — a reseller not just a distributor","high","ingest-extraction","document-review","12","IE differentiated through value-added services vs. pure logistics",""
"kastner-ie-v-andersen-expert-report-3de98a.004","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","framework-factor","1994","it-competency-gap","IE lacked internal IT competency to execute a major systems transformation without external help","high","ingest-extraction","field-research","13","Key factor: IE had no internal capacity to manage a project of IE/2000 scope",""
"kastner-ie-v-andersen-expert-report-3de98a.005","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","strategy-classification","1994","business-model-error","IE's fundamental strategic error was pursuing a reseller/value-added model rather than low-cost distributor model as industry consolidated","high","ingest-extraction","industry-analysis","14","Kastner's opinion: IE misread industry direction toward commodity distribution",""
"kastner-ie-v-andersen-expert-report-3de98a.006","kastner-ie-v-andersen-expert-report-3de98a","andersen-consulting","","expert-opinion","1999","performance-assessment","Andersen Consulting performed competently on the IE/2000 engagement given the constraints imposed by IE","high","ingest-extraction","document-review","15","Central opinion of the expert report",""
"kastner-ie-v-andersen-expert-report-3de98a.007","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","expert-opinion","1999","project-ownership","IE owned the IE/2000 project — IE management made all key decisions including scope, timing, and technology choices","high","outcome-linkage","document-review","16","Kastner concluded IE bore responsibility for project direction",""
"kastner-ie-v-andersen-expert-report-3de98a.008","kastner-ie-v-andersen-expert-report-3de98a","andersen-consulting","","expert-opinion","1999","it-strategy-quality","Andersen's IT Strategy Report was an excellent piece of work — thorough, well-researched, and appropriate for IE's situation","high","ingest-extraction","document-review","38","Kastner reviewed the strategy document and found it professionally sound",""
"kastner-ie-v-andersen-expert-report-3de98a.009","kastner-ie-v-andersen-expert-report-3de98a","andersen-consulting","","strategy-classification","1994","option-2-recommendation","Option 2 (build new client-server system while maintaining legacy) was the best strategic choice among the three options presented","high","ingest-extraction","industry-analysis","39","Option 1: enhance MSD; Option 2: new build + maintain legacy; Option 3: package solution (SAP R/3)",""
"kastner-ie-v-andersen-expert-report-3de98a.010","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","viability-prediction","1994","company-survival","IE's long-term viability was questionable regardless of IT outcome — the PC distribution industry was consolidating to 2-3 major players","high","ingest-extraction","industry-analysis","14","Kastner predicted industry would consolidate; IE too small to survive",""
"kastner-ie-v-andersen-expert-report-3de98a.011","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","actual-outcome","1996","bankruptcy-filing","IE filed for bankruptcy in 1996 and was liquidated by 1997","verified","outcome-linkage","document-review","","Confirmed outcome; IE ceased operations entirely",""
"kastner-ie-v-andersen-expert-report-3de98a.012","kastner-ie-v-andersen-expert-report-3de98a","microage","","actual-outcome","2000","bankruptcy-filing","MicroAge filed for bankruptcy in 2000 — another mid-tier PC distributor eliminated by consolidation","verified","ingest-extraction","industry-analysis","","Validates Kastner's consolidation thesis",""
"kastner-ie-v-andersen-expert-report-3de98a.013","kastner-ie-v-andersen-expert-report-3de98a","inacom","","actual-outcome","2001","bankruptcy-filing","Inacom filed for bankruptcy in 2001 — third mid-tier PC distributor eliminated","verified","outcome-linkage","industry-analysis","","Further validates industry consolidation prediction",""
"kastner-ie-v-andersen-expert-report-3de98a.014","kastner-ie-v-andersen-expert-report-3de98a","","ibm-as400","technology-assessment","1994","platform-viability","AS/400 was a viable platform for distribution in 1994 with strong RPG developer ecosystem and proven reliability","high","outcome-linkage","industry-analysis","42","Kastner assessed AS/400 as appropriate for IE's needs at the time",""
"kastner-ie-v-andersen-expert-report-3de98a.015","kastner-ie-v-andersen-expert-report-3de98a","","ibm-as400","viability-prediction","1994","platform-longevity","AS/400 platform would remain viable for distribution applications well beyond IE's planning horizon","verified","outcome-linkage","industry-analysis","58","Issue 7: Kastner disputed claim that AS/400 was obsolete",""
"kastner-ie-v-andersen-expert-report-3de98a.016","kastner-ie-v-andersen-expert-report-3de98a","","ibm-as400","actual-outcome","2025","platform-status","IBM AS/400 (now IBM i) remains active and supported in 2025 — over 30 years after IE case; still widely used in distribution","verified","ingest-extraction","industry-analysis","","AS/400 longevity proved Kastner correct; platform thrived as IBM i",""
"kastner-ie-v-andersen-expert-report-3de98a.017","kastner-ie-v-andersen-expert-report-3de98a","","hp-3000","technology-assessment","1994","platform-status","HP 3000 was already in decline by 1994 — losing market share and developer support","medium","ingest-extraction","industry-analysis","55","Referenced in Issues 5 and 6 regarding Andersen staffing",""
"kastner-ie-v-andersen-expert-report-3de98a.018","kastner-ie-v-andersen-expert-report-3de98a","","hp-3000","actual-outcome","2003","platform-discontinuation","HP announced end-of-life for HP 3000 in 2003; platform fully discontinued 2008","verified","ingest-extraction","industry-analysis","","Confirms HP 3000 declining trajectory noted in 1994",""
"kastner-ie-v-andersen-expert-report-3de98a.019","kastner-ie-v-andersen-expert-report-3de98a","","msd","technology-assessment","1994","system-assessment","MSD was IE's core distribution system — RPG-based on AS/400; functional but aging and difficult to extend","medium","ingest-extraction","document-review","42","IE's existing system that IE/2000 was meant to replace or augment",""
"kastner-ie-v-andersen-expert-report-3de98a.020","kastner-ie-v-andersen-expert-report-3de98a","","msd","framework-factor","1994","upgrade-decision","MSD upgrade (Issue 1) was a reasonable interim step — keeping legacy operational while building new system was standard practice","high","ingest-extraction","document-review","42","Kastner defended the MSD upgrade decision as prudent risk management",""
"kastner-ie-v-andersen-expert-report-3de98a.021","kastner-ie-v-andersen-expert-report-3de98a","andersen-consulting","","expert-opinion","1999","resignation-assessment","Andersen's resignation from the IE/2000 project was justified given IE's failure to meet commitments and changing project conditions","high","outcome-linkage","document-review","45","Issue 2: Kastner found Andersen had legitimate reasons to withdraw",""
"kastner-ie-v-andersen-expert-report-3de98a.022","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","framework-factor","1994","scope-management","IE repeatedly changed project scope and requirements — a key factor in IE/2000 difficulties","high","ingest-extraction","document-review","48","Issue 3: scope definition problems originated from IE management",""
"kastner-ie-v-andersen-expert-report-3de98a.023","kastner-ie-v-andersen-expert-report-3de98a","andersen-consulting","","benchmark-result","1999","quality-assessment","Andersen's work product quality was comparable to industry standards for major SI firms based on Aberdeen's research across 7 major SI firms","high","outcome-linkage","benchmarking","50","Issue 4: Kastner benchmarked Andersen against peer firms",""
"kastner-ie-v-andersen-expert-report-3de98a.024","kastner-ie-v-andersen-expert-report-3de98a","andersen-consulting","","benchmark-result","1999","staffing-adequacy","Andersen's staffing levels and expertise were appropriate for the IE/2000 engagement scope","medium","ingest-extraction","benchmarking","55","Issue 5: staffing levels compared to industry norms for similar projects",""
"kastner-ie-v-andersen-expert-report-3de98a.025","kastner-ie-v-andersen-expert-report-3de98a","","asf","technology-assessment","1994","methodology-assessment","Andersen's Application Software Factory (ASF) methodology was a reasonable development approach — standard for large SI engagements of the era","medium","ingest-extraction","document-review","62","Issue 8: ASF was Andersen's proprietary SDLC methodology",""
"kastner-ie-v-andersen-expert-report-3de98a.026","kastner-ie-v-andersen-expert-report-3de98a","","client-server","technology-assessment","1994","architecture-assessment","Client-server architecture was the correct strategic direction for IE — replacing terminal-based AS/400 applications with modern interfaces","high","outcome-linkage","industry-analysis","39","Foundation of Option 2 recommendation; mainstream industry direction",""
"kastner-ie-v-andersen-expert-report-3de98a.027","kastner-ie-v-andersen-expert-report-3de98a","","client-server","actual-outcome","2000","architecture-adoption","Client-server became the dominant enterprise architecture by late 1990s before evolving to web-based and then cloud architectures","verified","ingest-extraction","industry-analysis","","Validates the technology direction recommended in 1994",""
"kastner-ie-v-andersen-expert-report-3de98a.028","kastner-ie-v-andersen-expert-report-3de98a","willbern-group","","expert-opinion","1999","independent-review","The Willbern Group's review of Andersen's work was limited in scope and methodology — a one-person firm without the depth to properly assess a major SI engagement","medium","ingest-extraction","document-review","70","Issue 10: Kastner critiqued the Willbern report as insufficiently rigorous",""
"kastner-ie-v-andersen-expert-report-3de98a.029","kastner-ie-v-andersen-expert-report-3de98a","intelligent-electronics","","market-data","1993","revenue-peak","IE revenue approximately $3 billion in 1993 — peak before decline","high","ingest-extraction","document-review","10","IE's highest revenue year; ranked among top PC distributors",""
"kastner-ie-v-andersen-expert-report-3de98a.030","kastner-ie-v-andersen-expert-report-3de98a","","sap-r3","technology-assessment","1994","erp-assessment","SAP R/3 (Option 3) was evaluated but deemed too risky and expensive for IE — implementation timeline would exceed IE's survival window","medium","ingest-extraction","industry-analysis","39","Option 3 rejected; SAP implementation typically 18-36 months in 1994",""
"kastner-ie-v-andersen-expert-report-3de98a.031","kastner-ie-v-andersen-expert-report-3de98a","","sap-r3","actual-outcome","2025","erp-dominance","SAP became the dominant enterprise ERP system globally; evolved from R/3 to ECC to S/4HANA","verified","ingest-extraction","industry-analysis","","SAP succeeded broadly but IE couldn't have waited for implementation",""
"kastner-ie-v-andersen-expert-report-3de98a.032","kastner-ie-v-andersen-expert-report-3de98a","ingram-micro","","strategy-classification","1994","market-leader","Ingram Micro was the largest PC distributor — exemplified the low-cost high-volume model that was winning","high","ingest-extraction","industry-analysis","14","Ingram represented the industry direction IE failed to follow",""
"kastner-ie-v-andersen-expert-report-3de98a.033","kastner-ie-v-andersen-expert-report-3de98a","ingram-micro","","actual-outcome","2021","market-status","Ingram Micro survived as a leading distributor until acquired by Platinum Equity in 2021 for $7.2B — validating the full-line distributor model","verified","ingest-extraction","industry-analysis","","One of only two survivors from the 1994 top-tier distributors",""
