"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-001","usatoday-maney-pentium-fdiv-kastner-1994-13a035","peter-s-kastner","pentium-fdiv-bug","commentary","1994","Whole industry impact framing","industry will get bloodied","high","primary-source-quote","1","Kastner USA Today quote 13-Dec-1994"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-002","usatoday-maney-pentium-fdiv-kastner-1994-13a035","peter-s-kastner","pentium-fdiv-bug","commentary","1994","PC sales impact through Christmas","negative","high","primary-source-quote","1","'Won't do much good for anybody's PC sales now through Christmas'"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-003","usatoday-maney-pentium-fdiv-kastner-1994-13a035","peter-s-kastner","pentium-fdiv-bug","commentary","1994","Usage realism counterpoint","seconds vs 15 minutes recalc daily","high","primary-source-quote","1","Most users do seconds of recalc, not 15 minutes"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-004","usatoday-maney-pentium-fdiv-kastner-1994-13a035","intel-corporation","pentium-fdiv-bug","vendor-claim","1994","Intel error-rate claim","once every 27,000 years","high","primary-source","1","Intel's pre-FDIV-bug error-rate framing"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-005","usatoday-maney-pentium-fdiv-kastner-1994-13a035","ibm","pentium-fdiv-bug","vendor-claim","1994","IBM error-rate claim","once per 24 days","high","primary-source","1","IBM's spreadsheet-realistic scenario"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-006","usatoday-maney-pentium-fdiv-kastner-1994-13a035","ibm","pentium-fdiv-bug","vendor-claim","1994","IBM lab error-rate per 100M calculations","1 in 100 million","high","primary-source","1","Pullyblank's IBM lab figure"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-007","usatoday-maney-pentium-fdiv-kastner-1994-13a035","intel-corporation","pentium-processor","market-context","1994","Intel stock movement","down 2% closing $60.625, 16M shares traded","high","primary-source","1","Bloomberg Business News data per story"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-008","usatoday-maney-pentium-fdiv-kastner-1994-13a035","andy-grove","pentium-fdiv-bug","commentary","1994","Grove on contrived scenarios","you can always contrive situations","high","primary-source-quote","1","Grove meteor-landing analogy"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-009","usatoday-maney-pentium-fdiv-kastner-1994-13a035","ibm","pentium-processor","vendor-action","1994","IBM halts Pentium PC shipments","halted 12-Dec-1994","high","primary-source","1","IBM stopped shipping Pentium PCs"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-010","usatoday-maney-pentium-fdiv-kastner-1994-13a035","michael-slater-mpr","pentium-fdiv-bug","commentary","1994","Complexity of impact estimation","Intel minimizes, IBM maximizes","high","primary-source-quote","1","Microprocessor Report editor framing"
"usatoday-maney-pentium-fdiv-kastner-1994-13a035-OBS-011","usatoday-maney-pentium-fdiv-kastner-1994-13a035","daniel-lyons-pcweek","pentium-fdiv-bug","commentary","1994","Replacement-cycle worry","could end up dealing with all customers","high","primary-source-quote","1","PC Week editor framing"
