"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"lawson-software","Lawson Software","company","enterprise-software","acquired","Infor (via Golden Gate Capital, 2011)","1975-2011","aberdeen-1996-lawson-software-desktop-workflow","Founded Minneapolis, MN 1975; acquired by Infor/Golden Gate Capital for ~$2B in 2011."
"aberdeen-group","Aberdeen Group, Inc.","firm","IT-research","acquired","Aberdeen (Harte-Hanks division, later independent brand)","1988-present","aberdeen-1996-lawson-software-desktop-workflow","Boston-based IT research firm; published Volume 9/Number 1 of its Viewpoints series."
"oracle-corporation","Oracle Corporation","company","enterprise-software","active","","1977-present","aberdeen-1996-lawson-software-desktop-workflow","CSS competitor; launched Oracle Workflow Q1 1996 per Aberdeen report."
"peoplesoft","PeopleSoft","company","enterprise-software","acquired","Oracle Corporation (acquired 2005 for $10.3B)","1987-2005","aberdeen-1996-lawson-software-desktop-workflow","CSS competitor; introduced proprietary workflow in version 5.0."
"sap-ag","SAP AG","company","enterprise-software","active","SAP SE (renamed 2014)","1972-present","aberdeen-1996-lawson-software-desktop-workflow","CSS competitor; introduced R/3 integrated workflow via Cascade partnership in spring 1995."
"wang-laboratories","Wang Laboratories","company","workflow-software","dissolved","Getronics (acquired assets 1999)","1951-1999","aberdeen-1996-lawson-software-desktop-workflow","Provided OpenWorkflow product cited as Lawson integration partner."
"filenet-corporation","FileNet Corporation","company","workflow-software","acquired","IBM (acquired 2006)","1982-2006","aberdeen-1996-lawson-software-desktop-workflow","Provided Visual Workflow; cited as Lawson integration partner."
"banctec","BancTec (Recognition International / ICS Deloitte)","company","workflow-software","acquired","BancTec acquired by Siemens 2013; later by EPIQ Systems","1972-2013","aberdeen-1996-lawson-software-desktop-workflow","Developed Cascade workflow for SAP; also partnered with Oracle CAI program."
"microsoft","Microsoft Corporation","company","software-platforms","active","","1975-present","aberdeen-1996-lawson-software-desktop-workflow","Provider of Win32 APIs, Windows 95 and NT platforms used by Lawson OED."
"sun-microsystems","Sun Microsystems","company","workstation-software","acquired","Oracle Corporation (acquired 2010)","1982-2010","aberdeen-1996-lawson-software-desktop-workflow","Provider of Java technology; Aberdeen noted Lawson was planning Java-based OED next release."
