"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"rdbms","Relational Database (RDBMS)","application","various","1970s-present","dominant","dominant","jungle-6-7af8b7","Central market subject"
"oltp","Online Transaction Processing","application","various","1980s-present","dominant","current","jungle-6-7af8b7","Primary RDBMS workload"
"decision-support","Decision Support / Business Intelligence","application","various","1985-present","growing","dominant","jungle-6-7af8b7","Key secondary workload"
"oracle-7","Oracle 7.x","application","Oracle","1992-present","dominant","legacy","jungle-6-7af8b7","Oracle key product"
"oracle-8","Oracle 8","application","Oracle","1996-planned","pre-release","legacy","jungle-6-7af8b7","Oracle next-gen OO database"
"sybase-sql-server","Sybase SQL Server / System 11","application","Sybase","1987-present","major","legacy","jungle-6-7af8b7","Sybase key product"
"sybase-navigation-server","Sybase Navigation Server","application","Sybase","1994-present","niche","legacy","jungle-6-7af8b7","Sybase MPP product"
"sybase-iq","Sybase IQ Accelerator","application","Sybase","1994-present","niche","legacy","jungle-6-7af8b7","Sybase DSS product"
"sybase-powerbuilder","Sybase PowerBuilder","application","Sybase","1991-present","dominant","legacy","jungle-6-7af8b7","Tools gap filler via Powersoft acquisition"
"ibm-db2","IBM DB2","application","IBM","1983-present","major","dominant","jungle-6-7af8b7","IBM key DBMS"
"ibm-sp2","IBM SP2","platform","IBM","1994-present","growing","legacy","jungle-6-7af8b7","IBM MPP platform"
"rs6000-smp","IBM RS/6000 SMP","platform","IBM","1992-present","growing","legacy","jungle-6-7af8b7","IBM SMP server"
"microsoft-sql-server","Microsoft SQL Server","application","Microsoft","1988-present","growing","dominant","jungle-6-7af8b7","SQL Server 6.0"
"ca-ingres","CA-Ingres (OpenIngres)","application","Computer Associates","1980-present","declining","end-of-life","jungle-6-7af8b7","CA-Ingres product"
"tpc-c","TPC-C Benchmark","standard","TPC","1992-present","dominant","legacy","jungle-6-7af8b7","OLTP benchmark standard"
"unix","UNIX (various)","platform","various","1969-present","dominant","current","jungle-6-7af8b7","Primary deployment platform"
"aix","IBM AIX","platform","IBM","1986-present","mature","current","jungle-6-7af8b7","IBM's Unix variant"
"hp-9000","HP 9000","platform","HP","1984-present","mature","legacy","jungle-6-7af8b7","HP enterprise server"
"sun-solaris","Sun Solaris","operating-system","Sun","1991-present","dominant","legacy","jungle-6-7af8b7","Sun Unix variant"
"ordbms","Object-Relational DBMS (ORDBMS)","application","various","1994-present","emerging","current","jungle-6-7af8b7","CA-Ingres + Fujitsu ORDBMS in 1996"
"oracle-parallel-server","Oracle Parallel Server","application","Oracle","1993-present","growing","legacy-superseded","jungle-6-7af8b7","Oracle parallel product"
"ibm-cics","IBM CICS TP Monitor","platform","IBM","1969-present","mature","current","jungle-6-7af8b7","OLTP monitor for DB2/RS6000 positioning"
"ibm-sp2","IBM SP2","platform","IBM","1994-present","growing","legacy","jungle-6-7af8b7","MPP platform for data warehousing"
"rs6000","IBM RS/6000","platform","IBM","1990-present","growing","legacy","jungle-6-7af8b7","Primary IBM Unix server platform"
"db2-aix","IBM DB2 for AIX","application","IBM","1993-present","growing","legacy","jungle-6-7af8b7","DB2 on RS/6000 -- improved in version 2"
