"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-kastner","Peter S. Kastner","person","IT-research","active","","1980s-2000s","hp-mercury-soa-2006-pdf-80785e","VP and Research Director, Aberdeen Group (upgraded from Senior Research Analyst). Author of this Market Alert."
"aberdeen-group","Aberdeen Group","firm","IT-research","[DEFERRED]","[DEFERRED]","1988-2010s","hp-mercury-soa-2006-pdf-80785e","Founded 1988; 100,000 research members in 36+ countries; technology-driven research destination."
"hewlett-packard","Hewlett-Packard (HP)","company","enterprise-hardware","[DEFERRED]","[DEFERRED]","1939-present","hp-mercury-soa-2006-pdf-80785e","Acquirer; HP OpenView is major enterprise service management platform; acquisition of Mercury for $X; integration cycle over next 18 months; one of major enterprise service management suppliers."
"mercury-interactive","Mercury Interactive","company","enterprise-software","acquired","hewlett-packard","1989-2006","hp-mercury-soa-2006-pdf-80785e","Leader in IT optimization software; being acquired by HP; 3,000 employees; heritage in development lifecycle (LoadRunner); acquired Systinet (SOA registry) in January 2006; products include IT Governance Center, Business Availability Center, Performance Center, Quality Center, LoadRunner."
"systinet","Systinet","company","enterprise-software","acquired","mercury-interactive","2000-2006","hp-mercury-soa-2006-pdf-80785e","SOA registry vendor; acquired by Mercury Interactive in January 2006; Systinet registry brought SOA management and governance capabilities to Mercury's portfolio; subsequently part of HP via Mercury acquisition."
"ibm","IBM","company","enterprise-hardware","[DEFERRED]","[DEFERRED]","1911-present","hp-mercury-soa-2006-pdf-80785e","Primary competitive target; Mercury acquisition takes HP 'a giant step closer to competing on a level playing field with IBM'; IBM's positive growth/financial performance in SOA area cited; IBM Tivoli is ESM competitor; IBM Rational in governance; IBM System z mainframe relevant to large enterprises."
"bea-systems","BEA Systems","company","enterprise-software","[DEFERRED]","oracle","1995-2008","hp-mercury-soa-2006-pdf-80785e","Mercury had a relationship with BEA; Kastner suggests HP drawing on that relationship for future acquisitions; BEA WebLogic mentioned in ESB/platform context."
"computer-associates","Computer Associates (CA)","company","enterprise-software","[DEFERRED]","[DEFERRED]","1976-present","hp-mercury-soa-2006-pdf-80785e","Competitor in both ESM and governance/compliance; CA listed in both Table 2 columns (Governance & Compliance and Enterprise Systems Management); HP-Mercury acquisition distances HP from CA and BMC."
"bmc-software","BMC Software","company","enterprise-software","active","","1980-present","hp-mercury-soa-2006-pdf-80785e","Named ESM competitor; HP-Mercury acquisition 'distances the company from competitors the likes of CA and BMC.'"
"amberpoint","AmberPoint","company","enterprise-software","acquired","oracle","2001-2010","hp-mercury-soa-2006-pdf-80785e","Named in Governance & Compliance competitor column; SOA management and monitoring vendor."
"compuware","Compuware","company","enterprise-software","active","","1973-present","hp-mercury-soa-2006-pdf-80785e","Named in Governance & Compliance competitor column."
"ibm-rational","IBM Rational","company","enterprise-software","acquired","ibm","1981-2003","hp-mercury-soa-2006-pdf-80785e","Named in Governance & Compliance competitor column; IBM Rational acquired by IBM 2003."
"planview","Planview","company","enterprise-software","active","","1989-present","hp-mercury-soa-2006-pdf-80785e","Named in Governance & Compliance competitor column."
"progress-actional","Progress Actional","company","enterprise-software","acquired","progress-software","2000-2007","hp-mercury-soa-2006-pdf-80785e","Named in Governance & Compliance competitor column; SOA management/governance vendor; Actional acquired by Progress Software."
"ibm-tivoli","IBM Tivoli","company","enterprise-software","acquired","ibm","1989-2003","hp-mercury-soa-2006-pdf-80785e","Named as ESM powerhouse competitor; Tivoli acquired by IBM 1996; HP-Mercury combination aims to improve market position vs. IBM Tivoli."
"microsoft","Microsoft","company","software","[DEFERRED]","[DEFERRED]","1975-present","hp-mercury-soa-2006-pdf-80785e","Named in ESM competitor column; small companies typically start product acquisition cycle with Microsoft; introduction of Windows Vista and Vista Server cited as HP integration distraction."
"sun-microsystems","Sun Microsystems","company","enterprise-hardware","[DEFERRED]","[DEFERRED]","1982-2010","hp-mercury-soa-2006-pdf-80785e","Named in ESM competitor column."
