"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"rs6000","IBM RS/6000","platform","ibm-corporation","1990s","growth","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","IBM's core midrange RISC/UNIX platform in the presentation."
"sp2","IBM SP2","platform","ibm-corporation","1990s","growth","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","High-end RS/6000 family system for large-scale commercial and technical workloads."
"db2-6000","IBM DB2/6000","application","ibm-corporation","1990s","growth","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Presented as an IBM-first bundled RDBMS option on RS/6000."
"hp-9000","HP 9000","platform","hewlett-packard","1980s-1990s","mature","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Market-leading multiuser RISC/UNIX line in the deck."
"hp-3000","HP 3000 (MPE/iX)","platform","hewlett-packard","1970s-1990s","legacy-supported","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Legacy MPE/iX line updated with PA-RISC hardware."
"pa-risc","HP PA-RISC","platform","hewlett-packard","1990s","mature","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Processor architecture shared across HP 9000 and HP 3000 hardware."
"alphaserver","Digital AlphaServer / Alpha AXP","platform","digital-equipment-corporation","1990s","growth","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Digital's 64-bit midrange RISC/UNIX platform."
"vax","Digital VAX","platform","digital-equipment-corporation","1970s-1990s","legacy","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Installed-base platform positioned for migration toward OpenVMS and Alpha."
"sparccenter","Sun SPARCcenter 2000 / SPARCserver 1000","platform","sun-microsystems","1990s","growth","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Sun's commercial midrange multiprocessor server family."
"ultrasparc","Sun UltraSPARC","platform","sun-microsystems","1990s","emerging","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Named as the key 64-bit product rollout for 1996."
"worldmark","NCR WorldMark","platform","ncr-corporation","1990s","mature","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Departmental-to-parallel server family in the NCR open-systems strategy."
"topend","NCR TopEnd (Open OLTP)","application","ncr-corporation","1990s","growth","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","NCR middleware positioned for open OLTP workloads."
"teradata-dbms","Teradata (data warehouse)","application","teradata","1990s","mature","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","High-end decision-support/data warehousing line in the NCR portfolio."
"windows-nt","Microsoft Windows NT","platform","microsoft-corporation","1990s","growth","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Referenced in Digital Alpha and NCR low-end server positioning."
"unix","UNIX (System V.4)","platform","(multi)","1970s-present","mature","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","The common operating-system foundation across most platforms in the deck."
"rdbms","Relational Database Management System","application","(multi)","1980s-present","mature","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Core database layer emphasized in the adoption and platform sections."
"oltp","Online Transaction Processing","application","(multi)","1980s-present","mature","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Central workload category used throughout the deck, including POS and open OLTP."
"intel-pentium-pro","Intel Pentium Pro (P6)","platform","intel-corporation","1990s","emerging","[DEFERRED]","1995-midrange-oltp-platform-overview-pyr-44c8e4","Referenced in the NCR challenge slide as the next enterprise server processor generation."
