"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-001","1995-midrange-oltp-platform-overview-pyr-44c8e4","","","framework-component","1995","aberdeen-three-tier-plus-model","Mainframe and massively parallel systems anchor production and decision-support tiers while PC, workstation, LAN, and branch tiers distribute departmental and point-of-sale workloads.","high","industry-analysis","Slide 5","The model explicitly places production systems, decision support systems, OLTP at POS, and user desktops/workgroups into a single architecture."
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-002","1995-midrange-oltp-platform-overview-pyr-44c8e4","","unix","market-data","1995","worldwide commercial multiuser risc/unix market size","$14 billion","high","market-sizing","Slide 9","Slide cites Aberdeen Group, February 1995."
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-003","1995-midrange-oltp-platform-overview-pyr-44c8e4","ibm-corporation","rs6000","market-data","1995","rs6000 market share","19%","medium","market-sizing","Slide 10","Second-largest supplier of multiuser RISC/UNIX systems in the deck."
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-004","1995-midrange-oltp-platform-overview-pyr-44c8e4","ibm-corporation","rs6000","market-data","1994","rs6000 revenue growth 1993-1994","52%","medium","market-sizing","Slide 10","Slide states 52% revenue increase from 1993 to 1994."
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-005","1995-midrange-oltp-platform-overview-pyr-44c8e4","ibm-corporation","rs6000","market-data","1994","rs6000 revenue","$2 billion","medium","market-sizing","Slide 10","1994 revenue figure for the RS/6000 line."
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-006","1995-midrange-oltp-platform-overview-pyr-44c8e4","ibm-corporation","sp2","market-data","1995","sp2 revenue","$400 million","medium","market-sizing","Slide 11","1995 revenue figure for IBM SP2."
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-007","1995-midrange-oltp-platform-overview-pyr-44c8e4","hewlett-packard","hp-9000","market-data","1995","hp-9000 market share","50%","medium","market-sizing","Slide 15","Deck calls HP 9000 the multi-user RISC/UNIX industry leader."
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-008","1995-midrange-oltp-platform-overview-pyr-44c8e4","hewlett-packard","hp-9000","market-data","1995","hp-9000 revenue growth","57%","medium","market-sizing","Slide 15","Slide labels this as 1995 revenue growth."
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-009","1995-midrange-oltp-platform-overview-pyr-44c8e4","hewlett-packard","hp-9000","market-data","1995","hp-9000 revenue","$5 billion","medium","market-sizing","Slide 15","1995 revenue figure for HP 9000."
"1995-midrange-oltp-platform-overview-pyr-44c8e4-OBS-010","1995-midrange-oltp-platform-overview-pyr-44c8e4","digital-equipment-corporation","alphaserver","market-data","1995","digital alpha market share","3%","medium","market-sizing","Slide 19","Presented as the share for Digital's multi-user RISC/UNIX 64-bit offering."
