"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-001","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","peter-s-kastner","it-spending-forecast","market-data","2002","Aberdeen 2002 total $465B","Aberdeen projects total tech-sector revenues (hardware, software, IT services, excluding heavy telecom) will grow from $446.1 billion (2001) to $465.3 billion (2002), a 4.3% increase.","high","industry-forecast","p1","Aberdeen forecast per Salkever"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-002","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","peter-s-kastner","telecom-backbone-equipment","expert-opinion","2002","Telecom nuclear winter","[Telecom-equipment suppliers like Lucent, Nortel, Cisco] remain far from optimistic. It's an industry in nuclear winter.","high","analyst-commentary","p1","Kastner quote"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-003","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","","it-spending-forecast","market-data","2002","IT services 5.6% growth","Aberdeen projects IT services revenues growing from $173.9 billion (2001) to $183.7 billion (2002), a 5.6% increase.","high","industry-forecast","p1","Aberdeen segment forecast"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-004","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","","it-spending-forecast","market-data","2002","Software 6.7% growth","Aberdeen projects software revenues climbing from $93.7 billion (2001) to $100 billion (2002), a 6.7% increase — fastest among major tech segments.","high","industry-forecast","p1","Aberdeen segment forecast"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-005","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","","it-spending-forecast","market-data","2002","Hardware 1.7% growth","Aberdeen projects hardware revenues growing only from $178.4 billion (2001) to $181.4 billion (2002), a 1.7% increase — slowest among major tech segments.","high","industry-forecast","p1","Aberdeen segment forecast"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-006","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","peter-s-kastner","just-in-time-supply-chain","expert-opinion","2002","Dell 2-hour inventory","Dell keeps two hours of inventory. Therefore, if Dell's supplier's supplier has a plant fire, you want to know about that, because this could back up the assembly line tomorrow.","high","analyst-commentary","p1","Kastner on supply-chain visibility"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-007","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","peter-s-kastner","erp-crm-software","market-data","2002","IBM/EDS integrator backlogs","Kastner observes big systems integrators like IBM and EDS enjoy growing backlogs of work for ERP/CRM installations (PeopleSoft, SAP, Siebel).","high","analyst-commentary","p1","Kastner on integration work"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-008","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","merrill-lynch","","market-data","2002","CIO survey delays","Mar 11 Merrill Lynch survey of 100 chief information officers at major companies found them shifting their expectations of a tech-spending recovery out of 2002 and into early 2003.","high","survey","p1","Merrill Lynch CIO survey"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-009","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","nortel-networks","","actual-outcome","2009","Nortel bankrupt","Nortel Networks filed for bankruptcy Jan 14 2009 — the culmination of the telecom 'nuclear winter' Kastner diagnosed in 2002; assets sold piecemeal to Ericsson (wireless), Ciena (Metro Ethernet), Avaya (enterprise), Genband.","verified","industry-consensus","backfill","Backfill — Kastner telecom call validated"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-010","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","lucent-tech","","actual-outcome","2006","Lucent into Alcatel","Lucent Technologies merged with Alcatel Dec 1 2006 forming Alcatel-Lucent — Nokia acquired the combined entity in 2016 for €15.6B.","verified","industry-consensus","backfill","Backfill — Lucent endpoint"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-011","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","peoplesoft-inc","","actual-outcome","2005","Oracle acquires PeopleSoft","Oracle completed its $10.3B hostile takeover of PeopleSoft on Jan 7 2005 after an 18-month battle — one of many 2005-2006 enterprise-software consolidations.","verified","industry-consensus","backfill","Backfill — PeopleSoft endpoint"
"tech-s-best-hope-pockets-of-prosperity-2-17d6cf-OBS-012","tech-s-best-hope-pockets-of-prosperity-2-17d6cf","siebel-systems","","actual-outcome","2006","Oracle acquires Siebel","Oracle acquired Siebel Systems for $5.85B on Jan 31 2006 — consolidating the Kastner-era CRM-integration backlog business into Oracle Fusion Applications.","verified","industry-consensus","backfill","Backfill — Siebel endpoint"
