"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","HCL Technologies (via Harte-Hanks then Aberdeen)","1988-2019","1999-professional-services-automation-rpt-10e22b","Boston-based technology research and consulting firm; study publisher"
"david-hofferberth","David Hofferberth","person","market-research","unknown","","1990s-2000s","1999-professional-services-automation-rpt-10e22b","Aberdeen Group Research Director for Professional Services Automation practice"
"niku-corporation","Niku Corporation","company","PSA-software","acquired","Computer Associates (CA Technologies) acquired 2005","1998-2005","1999-professional-services-automation-rpt-10e22b","Leading PSA vendor; acquired by CA for $350M in 2005; product became CA Clarity PPM"
"changepoint-corporation","Changepoint Corporation","company","PSA-software","acquired","Compuware (2004) then Marlin Equity (2014) then Planview (2019)","1992-present","1999-professional-services-automation-rpt-10e22b","PSA vendor focused on IT governance; acquired by Compuware for $100M in 2004; now part of Planview"
"evolve-software","Evolve Software","company","PSA-software","acquired","Primavera Systems then Oracle","1997-2003","1999-professional-services-automation-rpt-10e22b","IT PSA and project portfolio management; acquired by Primavera and assets absorbed into Oracle"
"planview-inc","PlanView Inc.","company","PSA-software","active","PlanView (independent then Vista Equity)","1989-present","1999-professional-services-automation-rpt-10e22b","Enterprise portfolio and resource management; remained independent; acquired by Vista Equity Partners"
"icarian-software","Icarian Software","company","PSA-software","acquired","Recruitsoft (renamed) then Taleo Corporation","1998-2002","1999-professional-services-automation-rpt-10e22b","Workforce management PSA; pivoted to talent management; acquired by Taleo"
"business-engine-software","Business Engine Software Corporation","company","PSA-software","acquired","Innotas (via private equity)","1996-2006","1999-professional-services-automation-rpt-10e22b","Project portfolio and IT resource management PSA"
"quickarrow","QuickArrow","company","PSA-software","acquired","Sievert Larson (unknown)","1998-2004","1999-professional-services-automation-rpt-10e22b","Time-and-expense PSA focused on professional services firms"
"opus360-corporation","Opus360 Corporation","company","PSA-software","acquired","MPS Group then Adecco","1998-2001","1999-professional-services-automation-rpt-10e22b","Contingent workforce and project staffing PSA"
"account4-com","Account4.com","company","PSA-software","dissolved","","1998-2002","1999-professional-services-automation-rpt-10e22b","Early PSA startup focused on time and billing"
"augeo-software","Augeo Software","company","PSA-software","dissolved","","1997-2003","1999-professional-services-automation-rpt-10e22b","Professional services project management software"
"novient","Novient","company","PSA-software","acquired","Planview","1996-2002","1999-professional-services-automation-rpt-10e22b","Resource and skills management PSA; acquired by PlanView"
"portера","Portera","company","PSA-software","dissolved","","1998-2002","1999-professional-services-automation-rpt-10e22b","Mobile professional services software vendor; folded in dot-com bust"
"peoplesoft-inc","PeopleSoft Inc.","company","enterprise-software","acquired","Oracle Corporation (acquired 2004)","1987-2005","1999-professional-services-automation-rpt-10e22b","Major ERP vendor with PSA/project management modules; acquired by Oracle for $10.3B"
"sap-ag","SAP AG","company","enterprise-software","active","SAP SE","1972-present","1999-professional-services-automation-rpt-10e22b","ERP giant with PS module competing in PSA space; PSA functionality now in SAP S/4HANA"
