"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"flexiinternational-software","FlexiInternational Software, Inc.","company","financial-software","active","","1991-present","aberdeen-1996-flexiinternational-software-financial-acumen-technology","Shelton CT; also known as Flexi Software; received strategic investment from Quality Standard in 2025; survived as niche insurance/financial-sector ERP vendor"
"aberdeen-group","Aberdeen Group, Inc.","firm","IT-research","acquired","Aberdeen (Harte-Hanks)","1988-2010","aberdeen-1996-flexiinternational-software-financial-acumen-technology","Boston MA; acquired by Harte-Hanks in 2001; brand continued under new ownership"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","aberdeen-1996-flexiinternational-software-financial-acumen-technology","Windows NT BackOffice sponsor; named Flexi as reference financial solution"
"ibm","IBM","company","IT-systems","active","","1911-present","aberdeen-1996-flexiinternational-software-financial-acumen-technology","Power Team partner; AS/400 and DB2 platforms supported by Flexi"
"oracle","Oracle Corporation","company","database-software","active","","1977-present","aberdeen-1996-flexiinternational-software-financial-acumen-technology","Business Alliance partner and competitor"
"peoplesoft","PeopleSoft","company","ERP-software","acquired","Oracle","1987-2005","aberdeen-1996-flexiinternational-software-financial-acumen-technology","Acquired by Oracle in 2005 for $10.3B"
"sap-ag","SAP AG","company","ERP-software","active","","1972-present","aberdeen-1996-flexiinternational-software-financial-acumen-technology","High-end competitor to FlexiInternational"
"sybase","Sybase, Inc.","company","database-software","acquired","SAP","1984-2010","aberdeen-1996-flexiinternational-software-financial-acumen-technology","Open Solutions Partner; acquired by SAP in 2010"
"dun-bradstreet-software","Dun & Bradstreet Software","company","ERP-software","acquired","Geac Computer Corporation","1987-1998","aberdeen-1996-flexiinternational-software-financial-acumen-technology","High-end ERP competitor; sold to Geac in 1998"
"menlo-ventures","Menlo Ventures","firm","venture-capital","active","","1976-present","aberdeen-1996-flexiinternational-software-financial-acumen-technology","VC investor in FlexiInternational"
"price-waterhouse","Price Waterhouse","firm","consulting","merged","PricewaterhouseCoopers","1849-1998","aberdeen-1996-flexiinternational-software-financial-acumen-technology","Authorized consultant for Flexi implementations; merged with Coopers & Lybrand in 1998"
"andersen-consulting","Andersen Consulting","firm","consulting","active","Accenture","1989-2001","aberdeen-1996-flexiinternational-software-financial-acumen-technology","Authorized Flexi consultant; rebranded as Accenture in 2001"
