"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-001","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","flexifinancials","strategy-classification","1996","Market Strategy","Best-of-breed object-oriented financial CSS targeting complex accounting environments and open-systems migrations","high","industry-analysis","Preface","Founded 1991; targeting both Fortune-class enterprises and mid-market"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-002","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","","strategy-classification","1996","Revenue Model","Direct sales through 8 US offices plus 1 UK office; ~30% of personnel in sales/marketing; pursuing international distributors","high","industry-analysis","Sales & Distribution",""
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-003","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","","market-data","1995","Revenue Growth Rate","~100% year-over-year in 1995; projected to continue at 100% through FY 1996","medium","industry-analysis","Financials","Privately held; figures from company reports to Aberdeen"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-004","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","microsoft-sql-server","market-data","1995","Database Platform Mix (1995 deployments)","50% MS SQL Server, 30% Sybase, 10% IBM DB2, 5% Oracle (+ 5% other)","medium","industry-analysis","Financials",""
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-005","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","db2","benchmark-result","1996","DB2 Native Driver Performance vs ODBC","300%-500% performance advantage over ODBC-based implementations","medium","benchmarking","If You're Blue, Flexi Has Something For You","Claimed by FlexiInternational; not independently verified by Aberdeen"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-006","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","flexifinancials","technology-assessment","1996","Object-Oriented Architecture Depth","Fully object-oriented; 50+ FlexiObjects accessible via API; target of 300+ objects in Release 4 (mid-1997)","high","document-review","The Right Architecture For Internet-Capable Business Commerce","Used Popkin System Architect CASE tool"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-007","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","activex-dcom","technology-assessment","1996","Web Enablement Phase","Phase I: HTML/ISAPI query; Phase II (planned): ActiveX/DCOM distributed component apps","high","document-review","The Right Architecture For Internet-Capable Business Commerce","Phase II uses Microsoft DCOM for B2B web commerce"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-008","aberdeen-1996-flexiinternational-software-financial-acumen-technology","microsoft","windows-nt","market-data","1995","Microsoft Windows NT BackOffice Initiative","Flexi designated as reference client-server financial product for Windows NT BackOffice; one of 150 Worldwide Development Partners out of 25,000","high","document-review","Alliances and Partnerships","Flexi also on Enterprise and Visual C++ Advisory Boards"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-009","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","","strategy-classification","1996","IBM Integration Strategy","Unique deep IBM integration via DRDA, CAE, DDCS, DARIs; optimized DB2 access on all hardware platforms","high","competitive-profiling","If You're Blue, Flexi Has Something For You","Aberdeen stated Flexi was uniquely positioned among CSS suppliers for IBM integration"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-010","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","","strategy-classification","1996","FIP Channel Program","3 initial Flexi Industry Partners: Enterprise Systems (hospital materials mgmt), Innovative Computing Corp (transportation/warehousing), Quantra (real estate)","high","industry-analysis","Alliances and Partnerships",""
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-011","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","","viability-prediction","1996","CSS Market Leadership Prediction","Aberdeen predicts FlexiInternational will become one of the Financial CSS market leaders in the Enterprise and across the Internet","medium","industry-analysis","Aberdeen Conclusions","Paired with OBS-012"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-012","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","","actual-outcome","2025","CSS Market Leadership Actual Outcome","Survived as profitable niche insurance/financial-sector accounting vendor; not a broad CSS market leader. Still active in 2025 as Flexi Software after strategic investment from Quality Standard.","verified","document-review","","Source: PR Newswire 2025-07-08 Flexi Software strategic investment announcement"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-013","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","","viability-prediction","1996","FIP Program Revenue Contribution Prediction","Aberdeen expects FIP program and international distributors to positively impact bottom-line as measurable percentage of revenues in H2 1996","medium","industry-analysis","Aberdeen Conclusions","Paired with OBS-014"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-014","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","","actual-outcome","2000","FIP Program Revenue Contribution Actual Outcome","Company went public (OTC) and focused on insurance/financial vertical; alternate channel strategy remained limited in scope relative to main competitors","medium","document-review","","SEC filings show company transitioned to vertical niche rather than broad channel expansion"
"aberdeen-1996-flexiinternational-software-financial-acumen-technology-OBS-015","aberdeen-1996-flexiinternational-software-financial-acumen-technology","flexiinternational-software","windows-nt","viability-prediction","1996","Windows NT BackOffice Success Prediction","Aberdeen believes Flexi's success in Windows NT market will continue as Microsoft moves Internet-enabling technologies into Windows NT Server mainstream","high","industry-analysis","Aberdeen Conclusions","Paired with OBS-016"
