"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"TECH-IRP-001","Object-Oriented Technology (OOT)","Programming Paradigm","Multiple","1980s-present","Emerging/mainstream","Mature/ubiquitous","1997-infinite-resource-planning-wp-893815","One of three core convergent technologies driving IRP"
"TECH-IRP-002","Internet Technology","Networking/Platform","Multiple","1990s-present","Emerging in enterprise","Dominant/ubiquitous","1997-infinite-resource-planning-wp-893815","Identified as first business context for OO adoption"
"TECH-IRP-003","Network-Centric Computing Architecture (NCC)","Architecture Pattern","Multiple","1990s-2000s","Emerging","Superseded by cloud/SaaS","1997-infinite-resource-planning-wp-893815","Third convergent technology; evolved into cloud computing"
"TECH-IRP-004","ActiveX / OLE Automation / OCX","Component Technology","Microsoft","1996-2005","Emerging","Obsolete (superseded by .NET/web)","1997-infinite-resource-planning-wp-893815","Microsoft component technology cited as enabling IRP"
"TECH-IRP-005","CORBA (Common Object Request Broker Architecture)","Middleware Standard","OMG","1991-2005","Emerging/active","Legacy/obsolete","1997-infinite-resource-planning-wp-893815","OMG standard for distributed object communication; superseded by REST/web services"
"TECH-IRP-006","Java","Programming Language/Platform","Sun Microsystems","1995-present","Emerging","Active/mainstream","1997-infinite-resource-planning-wp-893815","Cited as key component technology enabling IRP vision"
"TECH-IRP-007","Advanced Planning Engine Technologies (APET)","Supply Chain Planning","Multiple","1990s-2000s","Emerging","Evolved into APS/S&OP platforms","1997-infinite-resource-planning-wp-893815","Aberdeen term for cross-company planning engines enabling supply chain visibility"
"TECH-IRP-008","Enterprise Business Applications (EBA)","Application Suite","Multiple","1980s-present","Active","Evolved into SaaS ERP","1997-infinite-resource-planning-wp-893815","Aberdeen term for integrated enterprise software; preceded cloud ERP"
"TECH-IRP-009","Thin Client","Client Architecture","Multiple","1990s-2000s","Emerging","Partially obsolete (web browser fulfilled role)","1997-infinite-resource-planning-wp-893815","Cited as benefit of IRP—no-maintenance thin clients; browser/SaaS achieved this"
"TECH-IRP-010","Electronic Commerce (B2B)","Commerce Platform","Multiple","1990s-present","Early adoption","Mature/dominant","1997-infinite-resource-planning-wp-893815","IRP positioned as enabling B2B e-commerce and virtual corporation"
