"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"operation-match","Operation Match","company","consumer-services","dissolved","supplanted by online dating services","1965-late-1960s","computer-dating-1960s-businessinsider-gr-2b9490","Harvard-student-founded precursor to computer dating"
"project-tact","Project TACT (Technical Automated Compatibility Testing)","company","consumer-services","dissolved","supplanted by online dating","1965-late-1960s","computer-dating-1960s-businessinsider-gr-2b9490","NYC computer-dating service founded by Altfest and Ross"
"lewis-altfest","Lewis Altfest","person","finance","active","","1940-present","computer-dating-1960s-businessinsider-gr-2b9490","TACT co-founder; 25-year-old accountant in 1965"
"robert-ross-ibm","Robert Ross","person","computing","[DEFERRED]","","1960s","computer-dating-1960s-businessinsider-gr-2b9490","TACT co-founder; IBM computer programmer at the time"
"ibm-corp","IBM Corporation","company","computing-hardware","active","","1911-present","computer-dating-1960s-businessinsider-gr-2b9490","Provided the IBM 1400 used by TACT; Ross employed here"
"kings-county-board-education","Kings County Board of Education","institution","public-education","active","","1800s-present","computer-dating-1960s-businessinsider-gr-2b9490","Flagged student questionnaires triggering 1966 grand-jury investigation"
"aaron-koota-brooklyn-da","Aaron E. Koota","person","law","deceased","","1911-2010","computer-dating-1960s-businessinsider-gr-2b9490","Brooklyn District Attorney who convened 1966 grand jury on TACT"
"match-com","Match.com","company","consumer-internet","active","owned by Match Group","1995-present","computer-dating-1960s-businessinsider-gr-2b9490","Cited as the modern successor at ~20M members in 2011"
"aimee-groth-businessinsider","Aimee Groth","person","tech-journalism","active","","2000s-present","computer-dating-1960s-businessinsider-gr-2b9490","Business Insider reporter; author of this piece"
"business-insider","Business Insider","company","business-media","active","acquired by Axel Springer 2015","2007-present","computer-dating-1960s-businessinsider-gr-2b9490","Publisher; War Room subsection"
