"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"trends00-6a553a-OBS-001","trends00-6a553a","aberdeen-group","","market-growth","2001","Q4 2001 IT spending forecast","Likely decrease by double digits","high","expert-opinion","Letter body","Post-9/11 + dot-com bust compound effect"
"trends00-6a553a-OBS-002","trends00-6a553a","aberdeen-group","","market-growth","2002","2002 IT spending growth forecast","Markedly lower growth compared with historic norms","high","expert-opinion","Letter body",""
"trends00-6a553a-OBS-003","trends00-6a553a","aberdeen-group","","actual-outcome","2002","2001-2002 IT recession actual","unknown","medium","","","Verify: Gartner/IDC IT spending data for Q4 2001 and 2002"
"trends00-6a553a-OBS-004","trends00-6a553a","aberdeen-group","","strategic-assessment","2001","Aberdeen five-tier conferencing system","Level 1: speaker phone; Level 2: audio conference; Level 3: WebEx + teleconference; Level 4: Polycom videoconference; Level 5: one-to-many webcast","high","document-review","Letter body","Built over last 1.5 years; now critical for business continuity"
"trends00-6a553a-OBS-005","trends00-6a553a","aberdeen-group","webex","product-feature","2001","WebEx adoption by Aberdeen","Extensively using WebEx + teleconference for client meetings; replacing face-to-face national sales meeting with videoconference","high","document-review","Letter body","Prospects and clients reacting positively to virtual meetings"
"trends00-6a553a-OBS-006","trends00-6a553a","aberdeen-group","e-learning","product-feature","2001","E-learning as alternative to in-person training","Aberdeen expanding use of e-learning for own use and client go-to-market sales-training projects; days of big-tent sales meeting are numbered","high","expert-opinion","Letter body","Benefits confirmed; recommends client adaptation of e-learning for customer-facing use"
"trends00-6a553a-OBS-007","trends00-6a553a","aberdeen-group","","strategic-assessment","2001","Post-9/11 travel disruption impact","Long waits in building-lobby security checks; half hour to attend meeting across street; air travel uncertainty","high","document-review","Letter body","First-hand account of post-9/11 operational impact on professional services firm"
"trends00-6a553a-OBS-008","trends00-6a553a","aberdeen-group","","viability-prediction","2001","IT recession market-share opportunity","Companies who think out of the box and quickly adapt will emerge from 2001-2002 IT recession with market-share gains","high","expert-opinion","Letter body","Self-interested advice aligned with Aberdeen's own services"
"trends00-6a553a-OBS-009","trends00-6a553a","aberdeen-group","","actual-outcome","2004","IT recovery timing","unknown","medium","","","IT spending recovery began 2003-2004; verify Aberdeen's market share during downturn"
"trends00-6a553a-OBS-010","trends00-6a553a","aberdeen-group","","strategic-assessment","2001","Aberdeen core business description","Consulting services to assist IT suppliers in selling and marketing their products; analysts with decades of IT experience","high","document-review","Letter body","Self-description in letter to IT supplier executives"
"trends00-6a553a-OBS-011","trends00-6a553a","aberdeen-group","","expert-opinion","2001","Industry reaction concern","Too many IT companies continuing business-as-usual; could create self-fulfilling revenue shortfall","high","expert-opinion","Letter body","Aberdeen sees signs of insufficient market adaptation"
"trends00-6a553a-OBS-012","trends00-6a553a","aberdeen-group","","strategic-assessment","2001","Letter to whom","Written to fellow IT supplier executives; sharing research/analysis and experience adapting to changed sales/marketing environment","high","document-review","Letter body","Date: October 5 2001; less than 4 weeks after 9/11"
