"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"client-server","Client-Server Architecture","framework","industry-wide","1990-1997","growing","active","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen championed client-server as a permanent architectural principle separating presentation, business logic, and data management. Kastner argued this before the term microservices was coined."
"rdbms","Relational Database Management System (RDBMS)","platform","multiple (Oracle, Sybase, Informix, others)","1985-1997","growing","active","volume-1-ch07-founding-aberdeen-1988-1997","Kastner’s personal mission 1985–1995: championing RDBMS that could handle both OLTP and query/reporting. Aberdeen predicted relational model would dominate universally."
"unix","Unix","platform","multiple (AT&T, Sun, HP, DEC, IBM, SCO)","1990-1997","growing","legacy-supported","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen correctly predicted open-systems transition and Unix’s role; missed that fragmentation would persist rather than standardize."
"linux","Linux","platform","open source / Red Hat","1993-1997","emerging","active","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen hired a dedicated Linux analyst when Red Hat took off. Linux won open-architecture battle through open licensing and community development rather than technical standardization."
"windows-nt","Windows NT","platform","Microsoft","1993-1997","growing","legacy-end-of-life","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen research example: 'Should you deploy Windows NT or Unix for database servers?' A core client decision topic in the 1990s."
"data-warehouse","Data Warehouse","platform","multiple (Teradata, Red Brick, others)","1990-1997","emerging","active","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen built a data warehousing practice before most enterprises knew what a data warehouse was. Kastner claims a circa-1991 slide of today’s AI-driven analysis model."
"oltp","Online Transaction Processing (OLTP)","framework","industry-wide","1985-1997","mature","active","volume-1-ch07-founding-aberdeen-1988-1997","Logan had published Kastner’s Yankee Group study on transaction processing. Aberdeen championed RDBMS capable of OLTP plus query/reporting."
"eai","Enterprise Application Integration (EAI)","framework","industry-wide","1993-1997","emerging","legacy-supported","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen predicted integration complexity would accelerate as client-server proliferated, driving investment in EAI middleware platforms."
"soa","Service-Oriented Architecture (SOA)","framework","industry-wide","2000-2010","emerging","legacy-supported","volume-1-ch07-founding-aberdeen-1988-1997","Downstream outcome of Aberdeen’s integration-complexity thesis; Aberdeen’s early integration research anticipated SOA and API management investment."
"spoke-node-ring","Spoke-Node-Ring (S-N-R) Architecture","framework","Aberdeen Group","1990-1997","emerging","legacy-end-of-life","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen’s proprietary framework for integrating heterogeneous systems. Systems-of-record at center; middle manager rings run productivity apps; productivity nodes access via LAN. Described as ‘Lego for building systems architectures’ and a business planning tool for integration problem acceleration."
"x86-architecture","x86 Server Architecture","platform","Intel / multiple OEMs","1990-1997","growing","active","volume-1-ch07-founding-aberdeen-1988-1997","Kastner’s coverage domain at Aberdeen included x86 servers. The cost advantages of standardized x86 components underpinned Aberdeen’s open-architecture thesis."
"risc","RISC Architecture","platform","Sun, DEC, HP, IBM, SGI","1990-1997","mature","legacy-end-of-life","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen’s open-systems transition call included the RISC-to-x86 shift as part of the proprietary-to-commodity trajectory."
"oracle-database","Oracle Database","platform","Oracle","1990-1997","growing","active","volume-1-ch07-founding-aberdeen-1988-1997","One of the three RDBMS products compared in Aberdeen OLTP performance research (with Sybase and Informix)."
"sybase","Sybase SQL Server","platform","Sybase","1990-1997","growing","legacy-supported","volume-1-ch07-founding-aberdeen-1988-1997","One of the three RDBMS products compared in Aberdeen OLTP performance research. Aberdeen published comparative analysis of Oracle, Sybase, and Informix."
"informix","Informix","platform","Informix Corporation","1990-1997","growing","legacy-supported","volume-1-ch07-founding-aberdeen-1988-1997","One of three RDBMS products in Aberdeen’s OLTP performance comparisons. Later acquired by IBM."
"thin-client","Thin-Client Computing","platform","multiple (Oracle, Sun, others)","1995-1998","emerging","legacy-end-of-life","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen touted thin-client hardware; Kastner acknowledges this as a miss because the market chose client-server where the browser became ever-heavier and complex."
"microservices","Microservices Architecture","framework","industry-wide","2010-","emerging","active","volume-1-ch07-founding-aberdeen-1988-1997","Kastner notes Aberdeen’s client-server architectural principle anticipated microservices before that term was coined."
"hierarchical-database","Hierarchical Database","platform","IBM (IMS) and others","1970-1990","declining","legacy-end-of-life","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen predicted hierarchical and network databases would remain niche as relational model won universally. This proved correct."
"sql","SQL (Structured Query Language)","language","ANSI / multiple","1985-1997","growing","active","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen championed RDBMS and SQL flexibility combined with ACID transaction guarantees as the universal standard. Kastner notes C++ ORM persisted rather than object databases supplanting SQL."
"data-warehousing","Data Warehousing","framework","multiple (Teradata, Red Brick, others)","1990-1997","emerging","active","volume-1-ch07-founding-aberdeen-1988-1997","Aberdeen built a dedicated data warehousing practice in the early 1990s; correctly predicted every significant enterprise would eventually build one. Technologies evolved from Teradata to columnar stores to cloud warehouses."
