"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"intel-corporation","Intel Corporation","company","semiconductors","active","","1968-present","2026-kastner-intel-longitudinal-776f7e","Subject of the study; 562 observations across 102 archive studies"
"peter-s-kastner","Peter S. Kastner","person","technology-analysis","active","","1969-present","2026-kastner-intel-longitudinal-776f7e","Analyst whose 1981/1988/1993 x86 projections this study audits"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Harte-Hanks (2002)","1988-2002 (Kastner era)","2026-kastner-intel-longitudinal-776f7e","Source archive provenance"
"paul-otellini","Paul Otellini","person","intel-ceo","deceased","Brian Krzanich (2013)","2005-2013 Intel CEO","2026-kastner-intel-longitudinal-776f7e","CEO during Centrino mainstream, Atom, Itanium dragging — subject of two retrospective archive studies"
"pat-gelsinger","Pat Gelsinger","person","intel-ceo","departed","Lip-Bu Tan (2024)","2021-2024 Intel CEO","2026-kastner-intel-longitudinal-776f7e","CEO during foundry pivot launch; thread-11 protagonist"
"amd","Advanced Micro Devices","company","semiconductors","active","","1969-present","2026-kastner-intel-longitudinal-776f7e","x86-64 originator; key economic competitor in THREAD-1 and THREAD-3"
"arm-holdings","ARM Holdings","company","ip-licensor","active","NVIDIA acquisition attempt 2020-2022 blocked; SoftBank/IPO 2023","1990-present","2026-kastner-intel-longitudinal-776f7e","Mobile economic winner against Intel (THREAD-6)"
"nvidia","NVIDIA Corporation","company","ai-compute","active","","1993-present","2026-kastner-intel-longitudinal-776f7e","GPGPU/CUDA winner against Larrabee/Xeon Phi (THREAD-7); AI compute incumbent (THREAD-10)"
"tsmc","TSMC","company","foundry","active","","1987-present","2026-kastner-intel-longitudinal-776f7e","Process-node leadership overtook Intel after 2016 tick-tock break; rival in THREAD-11 foundry pivot"
"apple","Apple Inc.","company","consumer-tech","active","","1976-present","2026-kastner-intel-longitudinal-776f7e","Acquired Intel smartphone modem business 2019 for $1B (THREAD-6 refutation); Apple Silicon ARM-based macOS displaces Intel macOS 2020-2023"
"marvell-technology","Marvell Technology","company","semiconductors","active","","1995-present","2026-kastner-intel-longitudinal-776f7e","Acquired Intel XScale ARM business 2006 for $600M (THREAD-6 refutation)"
"lenovo","Lenovo","company","systems","active","","1984-present","2026-kastner-intel-longitudinal-776f7e","Acquired IBM x86 server business 2014 for $2.3B (THREAD-1 consolidation outcome)"
"hp","Hewlett-Packard / HPE","company","systems","active","","1939-present (post-2015 split)","2026-kastner-intel-longitudinal-776f7e","Itanium co-developer; HP-UX on Itanium end-of-support December 2025 (THREAD-2)"
"dec","Digital Equipment Corporation","company","minicomputer","defunct","Compaq/HP (1998/2002)","1957-1998","2026-kastner-intel-longitudinal-776f7e","Subject of Kastner 1988 x86-vs-VAX prediction (Section 7.2)"
"compaq","Compaq Computer Corporation","company","systems","defunct","HP (2002)","1982-2002","2026-kastner-intel-longitudinal-776f7e","Acquired DEC 1998; absorbed into HP 2002 — endpoint of Kastner 1988 prediction trajectory"
"ibm","International Business Machines","company","enterprise-it","active","","1911-present","2026-kastner-intel-longitudinal-776f7e","Sold x86 server business to Lenovo 2014 — consolidation outcome in THREAD-1"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","2026-kastner-intel-longitudinal-776f7e","Wintel co-protagonist of x86 ascension thread; NT/Windows Server validates Intel server strategy"
"intel-mobile-comms","Intel Mobile Communications (smartphone modem unit)","company","semiconductors-subsidiary","divested","Apple (2019, $1B)","2010-2019","2026-kastner-intel-longitudinal-776f7e","Intel subsidiary; sold to Apple July 2019 — THREAD-6 refutation"
