"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"sequent-sap-sequen~1-7f70e4-OBS-001","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","sap-r3","benchmark-result","1996","SD benchmark users — Sequent Symmetry SE70","800","high","ingest-extraction","benchmarking","Slide: SD Benchmark Results","Platform: NT & UNIX; independently certified; 20 application servers"
"sequent-sap-sequen~1-7f70e4-OBS-002","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","sap-r3","benchmark-result","1996","RDBMS CPU utilization — Sequent SE70","51%","high","ingest-extraction","benchmarking","Slide: SD Benchmark Results","At 800 SD benchmark users on 20 application servers"
"sequent-sap-sequen~1-7f70e4-OBS-003","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","sap-r3","benchmark-result","1996","Independent certification — Sequent SE70","Yes","high","ingest-extraction","benchmarking","Slide: SD Benchmark Results","Audited and certified; competitors HP, Sun/Cray, IBM listed as not certified"
"sequent-sap-sequen~1-7f70e4-OBS-004","sequent-sap-sequen~1-7f70e4","hp","sap-r3","benchmark-result","1996","SD benchmark users — HP","900","medium","ingest-extraction","benchmarking","Slide: SD Benchmark Results","UNIX only; not independently certified"
"sequent-sap-sequen~1-7f70e4-OBS-005","sequent-sap-sequen~1-7f70e4","sun-microsystems","sap-r3","benchmark-result","1996","SD benchmark users — Sun/Cray","800","medium","ingest-extraction","benchmarking","Slide: SD Benchmark Results","UNIX only; not independently certified; listed as Sun/Cray partnership"
"sequent-sap-sequen~1-7f70e4-OBS-006","sequent-sap-sequen~1-7f70e4","ibm","sap-r3","benchmark-result","1996","SD benchmark users — IBM","1000","medium","ingest-extraction","benchmarking","Slide: SD Benchmark Results","UNIX only; not independently certified"
"sequent-sap-sequen~1-7f70e4-OBS-007","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","sap-r3","competitive-position","1996","Unique selling point vs. HP/Sun/IBM","Only independently certified SAP R/3 SD benchmark on NT & UNIX","high","ingest-extraction","competitive-profiling","Slide: Sequent Benchmarking Philosophy","iXOS Software served as SAP competence center for R/3 on Windows NT"
"sequent-sap-sequen~1-7f70e4-OBS-008","sequent-sap-sequen~1-7f70e4","ixos-software","sap-r3","expert-opinion","1996","Role in Sequent benchmark","SAP strategic partner; operated Competence Center for R/3 on Windows NT","high","ingest-extraction","expert-opinion","Slide: Sequent Benchmarking Philosophy",""
"sequent-sap-sequen~1-7f70e4-OBS-009","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","windows-nt","strategy-classification","1996","OS platform strategy","Supported both Windows NT and UNIX for SAP R/3","high","ingest-extraction","competitive-profiling","Slide: SD Benchmark Results","Differentiated from UNIX-only competitors HP, Sun/Cray, IBM"
"sequent-sap-sequen~1-7f70e4-OBS-010","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","sap-r3","benchmark-result","1996","R/3 version used in benchmark","2.2d","high","ingest-extraction","benchmarking","Slide: R/3 2.2d Benchmark Configuration","Standard SD benchmark workload with user application scripts"
"sequent-sap-sequen~1-7f70e4-OBS-011","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","symmetry-se70","product-evaluation","1996","Number of application servers in benchmark configuration","20","high","ingest-extraction","benchmarking","Slide: R/3 2.2d Benchmark Configuration","Message & Enqueue Server on same system"
"sequent-sap-sequen~1-7f70e4-OBS-012","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","fddi","benchmark-result","1996","Primary network in benchmark configuration","FDDI Ring","high","ingest-extraction","benchmarking","Slide: R/3 2.2d Benchmark Configuration","FDDI used for primary ring; 10BASE-T for secondary connection"
"sequent-sap-sequen~1-7f70e4-OBS-013","sequent-sap-sequen~1-7f70e4","compaq","compaq-proliant-4000","benchmark-result","1996","Client simulation hardware","Compaq ProLiant 4000s (x2)","high","ingest-extraction","benchmarking","Slide: R/3 2.2d Benchmark Configuration","Used to drive simulated client load with user application scripts"
"sequent-sap-sequen~1-7f70e4-OBS-014","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","sap-r3","viability-prediction","1996","Sequent SMP scalability for SAP enterprise workloads","Sequent Symmetry SE70 positioned as viable SAP R/3 enterprise platform competing with HP, Sun, IBM","verified","outcome-linkage","competitive-profiling","Slide: Sequent Benchmarking Philosophy","Prediction based on certification advantage and dual-OS support"
"sequent-sap-sequen~1-7f70e4-OBS-015","sequent-sap-sequen~1-7f70e4","sequent-computer-systems","sap-r3","actual-outcome","1999","Sequent SMP for SAP — actual outcome","Not confirmed — Sequent SMP was technically sound but company acquired by IBM 1999 for $810M before achieving enterprise dominance","verified","web-source","benchmarking","","Sequent acquired by IBM 1999; platform discontinued"
