"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"peter-kastner-10-bde195-OBS-001","peter-kastner-10-bde195","peter-s-kastner","","personal-recollection","2009","event-title-venue","Intel's 3rd Annual NDA Industry Analyst Business & Technology Summit 'Labs, Fab and Gab' — Feb 24-25, 2009; Day 1 at RA3 (2501 NW 229th Ave, Hillsboro OR 97124), Day 2 at Jones Farm Conference Center (2111 NE 25th Ave).","high","ingest-extraction","document-review","header","",""
"peter-kastner-10-bde195-OBS-002","peter-kastner-10-bde195","peter-s-kastner","","personal-recollection","2009","kastner-affiliation","Peter Kastner attending as Scott-Page Associates. Personalized schedule noted a few items in blue = 'meetings not on the main event agenda (i.e. invite only).'","high","ingest-extraction","document-review","greeting","Scott-Page era (post-Aberdeen). (also references scott-page-associates)",""
"peter-kastner-10-bde195-OBS-003","peter-kastner-10-bde195","lorie-wigle","","personal-recollection","2009","day1-emerging-market-eco","Day 1 9:00-10:00 AM: Intel Green / Eco-Tech Huddle with Lorie Wigle (RA3-MPR3B); 11:00 AM-12:00 PM: Emerging Market Roundtable (RA3-TR1).","high","ingest-extraction","document-review","day-1","",""
"peter-kastner-10-bde195-OBS-004","peter-kastner-10-bde195","intel","intel-d1d-fab","personal-recollection","2009","d1d-fab-window-tour","Day 1 12:00-12:50 PM: Sign in / Lunch / D1D Fab Window Tour.","high","ingest-extraction","document-review","day-1","",""
"peter-kastner-10-bde195-OBS-005","peter-kastner-10-bde195","sean-maloney","","personal-recollection","2009","maloney-keynote","Day 1 1:00-1:45 PM: Sean Maloney (Executive VP & Chief Sales & Marketing Officer) keynote.","high","ingest-extraction","document-review","day-1","",""
"peter-kastner-10-bde195-OBS-006","peter-kastner-10-bde195","william-holt","","personal-recollection","2009","holt-tmg","Day 1 1:45-2:20 PM: William Holt (Senior VP; GM of Technology and Manufacturing Group).","high","ingest-extraction","document-review","day-1","",""
"peter-kastner-10-bde195-OBS-007","peter-kastner-10-bde195","andy-bryant","","personal-recollection","2009","bryant-cao","Day 1 2:35-3:05 PM: Andy Bryant (Executive VP & Chief Administrative Officer).","high","ingest-extraction","document-review","day-1","",""
"peter-kastner-10-bde195-OBS-008","peter-kastner-10-bde195","kirk-skaugen","","personal-recollection","2009","skaugen-server-products","Day 1 3:05-3:30 PM: Kirk Skaugen (VP; GM of Server Products Group).","high","ingest-extraction","document-review","day-1","",""
"peter-kastner-10-bde195-OBS-009","peter-kastner-10-bde195","rob-crooke","","personal-recollection","2009","crooke-business-client","Day 1 3:30-3:55 PM: Rob Crooke (VP; GM of Business Client Group).","high","ingest-extraction","document-review","day-1","",""
"peter-kastner-10-bde195-OBS-010","peter-kastner-10-bde195","chuck-mulloy","","personal-recollection","2009","mulloy-corp-legal","Day 1 3:55-4:15 PM: Chuck Mulloy (Sr. Manager, Corporate & Legal Affairs).","high","ingest-extraction","document-review","day-1","",""
"peter-kastner-10-bde195-OBS-011","peter-kastner-10-bde195","peter-s-kastner","","personal-recollection","2009","cocktail-reception","Day 1 5:30-8:00 PM: cocktail reception with Intel executives at McMenamins Cornelius Pass Roadhouse (4045 NW Cornelius Pass Rd, Hillsboro OR; 503-640-6174).","high","ingest-extraction","document-review","day-1","",""
"peter-kastner-10-bde195-OBS-012","peter-kastner-10-bde195","intel","intel-vpro","personal-recollection","2009","day2-lab-tours","Day 2 lab tours: (1) Microprocessor Validation Lab — CPU post-silicon validation, platforms, debug tools; (2) vPro Technology Business Client & Enterprise Platform Integration Lab; (3) DataCenter Tour.","high","ingest-extraction","document-review","day-2","",""
"peter-kastner-10-bde195-OBS-013","peter-kastner-10-bde195","intel","intel-datacenter-lights-out","personal-recollection","2009","lights-out-data-center","Day 2 DataCenter Tour description: Intel's newest lights-out data center at Jones Farm Campus — built as part of Intel's datacenter consolidation, two 6,000-square-foot modules each operating at over 500 watts per square foot.","high","ingest-extraction","document-review","day-2","Notable density metric.",""
"peter-kastner-10-bde195-OBS-014","peter-kastner-10-bde195","justin-rattner","","personal-recollection","2009","rattner-cto","Day 2 11:00-11:50 AM: Justin Rattner (Intel Senior Fellow; VP; Director of Corporate Technology Group and Intel CTO).","high","ingest-extraction","document-review","day-2","",""
"peter-kastner-10-bde195-OBS-015","peter-kastner-10-bde195","peter-cleveland","","personal-recollection","2009","cleveland-lunch","Day 2 12:00-1:15 PM: Lunch with Peter Cleveland (VP, Legal and Corporate Affairs / Director, Global Public Policy).","high","ingest-extraction","document-review","day-2","",""
"peter-kastner-10-bde195-OBS-016","peter-kastner-10-bde195","karen-regis","intel-netbook","personal-recollection","2009","notebook-breakout","Day 2 Breakout #1: Notebook Strategies & Plans — Karen Regis and Uday Marty (Mobile Products Group Marketing Managers) give 2009 strategies/plans overview, 2010 sneak peek, next-gen platform roadmap update.","high","ingest-extraction","document-review","day-2","",""
"peter-kastner-10-bde195-OBS-017","peter-kastner-10-bde195","intel","intel-larrabee","personal-recollection","2009","larrabee-breakout","Day 2 Breakout #2: Larrabee Programmability — overview of Larrabee architecture and the new LRBni (Larrabee New Instructions) vector instruction-set.","high","ingest-extraction","document-review","day-2","Larrabee later discontinued as GPU (2010), repurposed to Xeon Phi.",""
"peter-kastner-10-bde195-OBS-018","peter-kastner-10-bde195","erik-reid","intel-mid","personal-recollection","2009","mid-breakout","Day 2 Breakout #3: Mobile Internet Platforms — Erik Reid (Dir of Mobile Products Group Marketing) and Gary Willihnganz (Dir of Ultra Mobile Group Marketing) roundtable on Intel's MID, netbooks, and nettop strategy/product plans.","high","ingest-extraction","document-review","day-2","Pre-smartphone-dominance mobile framing.",""
