"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"dct-hp-camera-lab-report-2001-09-OBS-001","dct-hp-camera-lab-report-2001-09","hewlett-packard","","strategy-classification","2001","HP stated strategy","Lead the market in consumer IT — access PCs, imaging, new consumer electronics","high","ingest-extraction","industry-analysis","p.1",""
"dct-hp-camera-lab-report-2001-09-OBS-002","dct-hp-camera-lab-report-2001-09","aberdeen-group","","expert-opinion","2001","Consumer-requirement framework","Simplified, intuitive; quick-start; searchable web; published FAQs","high","ingest-extraction","industry-analysis","p.1",""
"dct-hp-camera-lab-report-2001-09-OBS-003","dct-hp-camera-lab-report-2001-09","hewlett-packard","hp-c315","market-data","2001","Gift distribution","HP gave analysts C315 at May conference (amateur-photographer context)","high","ingest-extraction","field-research","p.1",""
"dct-hp-camera-lab-report-2001-09-OBS-004","dct-hp-camera-lab-report-2001-09","","hp-c315","benchmark-result","2001","6-month usage verdict","Photographs high quality; transfer straightforward; HP photo web site publishes free","high","ingest-extraction","field-research","p.1","Positive baseline"
"dct-hp-camera-lab-report-2001-09-OBS-005","dct-hp-camera-lab-report-2001-09","","hp-c315","technology-assessment","2001","Overall recommendation","Difficult to recommend without strong caveats about installation and ease-of-use","high","ingest-extraction","field-research","p.1",""
"dct-hp-camera-lab-report-2001-09-OBS-006","dct-hp-camera-lab-report-2001-09","","windows-me","benchmark-result","2001","Win ME install — May","Minor hitch: ACD See missing .dll; installed alternative; off in <30 minutes","high","ingest-extraction","field-research","p.2",""
"dct-hp-camera-lab-report-2001-09-OBS-007","dct-hp-camera-lab-report-2001-09","microsoft","windows-xp","viability-prediction","2001","XP upgrade-in-place failure mode","Upgrade-in-place + bundled photo-transfer software = native-XP camera support broken","verified","outcome-linkage","field-research","p.2","Key prediction"
"dct-hp-camera-lab-report-2001-09-OBS-008","dct-hp-camera-lab-report-2001-09","hewlett-packard","hp-photo-transfer","technology-assessment","2001","Bundled-software defect","HP photo transfer interferes with Windows XP native camera support","high","ingest-extraction","field-research","p.2","Undocumented"
"dct-hp-camera-lab-report-2001-09-OBS-009","dct-hp-camera-lab-report-2001-09","","windows-xp","technology-assessment","2001","XP-format-media symptom","Windows XP sees camera as removable disk; formatting fails with severe error","high","ingest-extraction","field-research","p.3",""
"dct-hp-camera-lab-report-2001-09-OBS-010","dct-hp-camera-lab-report-2001-09","hewlett-packard","hp-c315","technology-assessment","2001","ROM-upgrade failure","Camera ROM upgrade failed because XP formatting had altered camera media","high","ingest-extraction","field-research","p.3",""
"dct-hp-camera-lab-report-2001-09-OBS-011","dct-hp-camera-lab-report-2001-09","hewlett-packard","","benchmark-result","2001","Support call outcome","HP support technician solved immediate problem in ~45 minutes — high marks to tech","high","ingest-extraction","field-research","p.3",""
"dct-hp-camera-lab-report-2001-09-OBS-012","dct-hp-camera-lab-report-2001-09","hewlett-packard","","market-data","2001","Support-call cost","Single call cost HP more than the retail price of the camera","high","ingest-extraction","industry-analysis","p.3","Aberdeen help-desk research"
"dct-hp-camera-lab-report-2001-09-OBS-013","dct-hp-camera-lab-report-2001-09","hewlett-packard","hp-photo-transfer","expert-opinion","2001","Actual solution","Do NOT install HP photo transfer software — use native XP support","high","ingest-extraction","field-research","p.3","Undocumented on HP web site"
"dct-hp-camera-lab-report-2001-09-OBS-014","dct-hp-camera-lab-report-2001-09","hewlett-packard","","viability-prediction","2001","Market-impact prediction","Many unhappy HP camera owners will emerge on XP upgrade; new-PC + camera bundles also affected","high","ingest-extraction","industry-analysis","p.4",""
"dct-hp-camera-lab-report-2001-09-OBS-015","dct-hp-camera-lab-report-2001-09","hewlett-packard","","expert-opinion","2001","Consumer-electronics economic law","Can't afford many customer support phone calls and still make money on mass-market products","high","ingest-extraction","industry-analysis","p.4","Kastner axiom"
"dct-hp-camera-lab-report-2001-09-OBS-016","dct-hp-camera-lab-report-2001-09","aberdeen-group","","strategy-classification","2001","Aberdeen Labs mission","Qualitatively test consumer experience with IT products; evaluate real products as consumers would","high","ingest-extraction","industry-analysis","p.4",""
"dct-hp-camera-lab-report-2001-09-OBS-017","dct-hp-camera-lab-report-2001-09","","","expert-opinion","2001","Consumer-behavior observation","Many sophisticated tech consumers are more afraid of and less patient with IT than suppliers expect","high","ingest-extraction","industry-analysis","p.4",""
"dct-hp-camera-lab-report-2001-09-OBS-018","dct-hp-camera-lab-report-2001-09","hewlett-packard","","actual-outcome","2006","HP consumer-IT outcome","HP exited the consumer digital camera market in 2008, selling the Photosmart camera line and licensing the HP brand; HP's consumer imaging strategy ultimately centered on printers rather than capture devices as the prediction's direction anticipated.","verified","web-source","industry-analysis","","Placeholder — HP eventually exited consumer digital camera market | Phase 3 backfill 2026-04-19: HP 2008 exit from consumer digital camera market"
