"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"intern~1-45df51-OBS-001","intern~1-45df51","","ioc","market-assessment","1998","IOC framework definition","Internet Object Computing: Java + CORBA + ISP services enabling distributed enterprise computing across corporate boundaries","high","ingest-extraction","industry-analysis","p.10","Aberdeen's coined analytical framework for the practice area."
"intern~1-45df51-OBS-002","intern~1-45df51","","java","market-assessment","1998","Java market size outlook","Overall Java market will be significant; market share cannot yet be predicted due to bifurcation caused by Microsoft's alternative approach","medium","ingest-extraction","industry-analysis","p.13","Key finding #2; prescient about Java's eventual mainstream adoption."
"intern~1-45df51-OBS-003","intern~1-45df51","","ldap","viability-prediction","1998","LDAP as dominant directory standard","Most if not all proprietary directories headed for extinction as LDAP becomes entrenched; even LDAP-capable proprietary directories will need to become fully interchangeable","partially-verified","outcome-linkage","industry-analysis","p.13","Key finding #4; highly prescient — LDAP became the industry standard."
"intern~1-45df51-OBS-004","intern~1-45df51","","ldap","viability-prediction","1998","Actual LDAP outcome","Deferred verification of LDAP dominance prediction.","partially-verified","outcome-linkage","","","Deferred verification of LDAP dominance prediction."
"intern~1-45df51-OBS-005","intern~1-45df51","","ejb","competitive-assessment","1998","EJB vs COM+ competitive dynamics","EJB extremely immature but rare supplier alliance forming; Microsoft has large installed base of COM-based apps; developer community clearly favors Microsoft in 1998","high","ingest-extraction","industry-analysis","p.14","Key finding #7; Microsoft developer dominance accurately captured."
"intern~1-45df51-OBS-006","intern~1-45df51","microsoft","windows-dna","competitive-assessment","1998","Microsoft DNA architecture assessment","Windows DNA not made for inter-enterprise computing; NT-tied; lacks scalability and platform independence; Microsoft-only strategy risks missing IBM/Netscape/Sun/Oracle benefits","high","ingest-extraction","expert-opinion","p.31","Aberdeen critical of Microsoft's Internet Infrastructure strategy; assessment proved accurate as DNA was replaced by .NET."
"intern~1-45df51-OBS-007","intern~1-45df51","microsoft","com-plus","viability-prediction","1998","COM+ on non-Microsoft Unix platforms","Key watch area: Microsoft delivery of production-quality COM+ on Unix platforms will greatly extend interoperability story","medium","ingest-extraction","expert-opinion","p.31","Prediction: COM+ never gained meaningful Unix traction; Windows/.NET won on Microsoft terms."
"intern~1-45df51-OBS-008","intern~1-45df51","microsoft","com-plus","viability-prediction","1998","Actual COM+ cross-platform outcome","Deferred verification.","medium","ingest-extraction","","","Deferred verification."
"intern~1-45df51-OBS-009","intern~1-45df51","","push-technology","market-assessment","1998","Consumer rejection of push/publish-subscribe","Consumers driving market rejection of push and publish/subscribe; e-mail underestimated and outperforms complex messaging alternatives","high","ingest-extraction","industry-analysis","p.12","Key finding #3; highly accurate — push technology faded rapidly after 1999."
"intern~1-45df51-OBS-010","intern~1-45df51","","internet-infrastructure","viability-prediction","1998","Internet outsourcer role growth","Role of Internet outsourcers will increase substantially over next 5 years; migration from proprietary systems; software/hardware costs insignificant vs. expert labor","high","ingest-extraction","industry-analysis","p.14","Key finding #6; highly prescient — ISP/managed hosting/cloud services boomed."
"intern~1-45df51-OBS-011","intern~1-45df51","","internet-infrastructure","viability-prediction","1998","Actual Internet outsourcing growth outcome","Deferred verification.","medium","ingest-extraction","","","Deferred verification."
"intern~1-45df51-OBS-012","intern~1-45df51","","java","market-assessment","1998","Java application porting assessment","Porting current applications to Java rarely satisfactory; Java is a communications environment not just a language; applications must be rewritten","high","ingest-extraction","industry-analysis","p.15","Key finding #10; important practical limitation of Java adoption."
"intern~1-45df51-OBS-013","intern~1-45df51","","internet-infrastructure","market-assessment","1998","Internet Infrastructure adoption barriers","Three barriers to enterprise-class Internet deployment: Security, Trust, and Reliability; trust requires directory-based security certificates and PKI","high","ingest-extraction","industry-analysis","p.15-16","Key finding #13."
"intern~1-45df51-OBS-014","intern~1-45df51","","ejb","viability-prediction","1998","EJB vs COM+ runtime battle outcome prediction","Java alliance expects EJB runtime on multiple platforms; Microsoft expects NT+COM+ on multiple hardware; battle will fragment market over next 1-2 years","high","ingest-extraction","industry-analysis","p.16","Key finding #14; highly prescient about the years of fragmentation."
"intern~1-45df51-OBS-015","intern~1-45df51","","ejb","viability-prediction","1998","Actual EJB/COM+ market fragmentation outcome","Deferred verification.","medium","ingest-extraction","","","Deferred verification."
"intern~1-45df51-OBS-016","intern~1-45df51","borland-inprise","jbuilder","competitive-assessment","1998","Borland/Inprise market position","Excellent technology; struggles with consistent message and marketing strategy; many strategic relationships via Visigenic; unable to leverage into lasting market position","high","ingest-extraction","expert-opinion","p.27","Aberdeen assessment of Inprise/Borland."
