tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
java,Java,language/platform,Sun Microsystems,1995+,emerging,mainstream,intern~1-45df51,"Introduced by Sun; application portability; object encapsulation enabling data interoperability; central to Internet Infrastructure debate; JVM on all IBM platforms."
corba,CORBA (Common Object Request Broker Architecture),protocol,OMG/Various,1991-present,emerging,legacy-niche,intern~1-45df51,"Provides standard computing services and data mappings across environments; enables Java app interoperability across different computing environments; lingua franca candidate."
ejb,Enterprise JavaBeans (EJB),framework,Sun/Java Alliance,1997+,emerging,legacy-active,intern~1-45df51,"Viable core for Internet Infrastructure alongside COM+; immature in 1998; supplier alliance forming around it; major vendors rushing in with proprietary EJB environments."
com-plus,COM+ / DCOM (Distributed COM),framework,Microsoft,1997+,emerging,legacy-declining,intern~1-45df51,"Microsoft's competing model for Extranet/enterprise computing; NT-centric; implemented in NT OS; COM+ on non-MS Unix platforms a key watch area; COM+ demanded new programming approach."
windows-dna,Windows DNA (Distributed iNternet Architecture),framework,Microsoft,1997-2002,emerging,obsolete,intern~1-45df51,Microsoft's Internet Infrastructure strategy; tied to NT OS; lacks scalability and platform independence for large-scale systems; not made for inter-enterprise computing.
ldap,LDAP (Lightweight Directory Access Protocol),protocol,IETF/Various,1993-present,emerging,dominant,intern~1-45df51,"Aberdeen predicts all proprietary directories headed for extinction as LDAP becomes entrenched; Internet directory standard; core of public infrastructure; security and management backbone."
windows-nt,Microsoft Windows NT,platform,Microsoft,1993-,emerging,legacy,intern~1-45df51,"NT 5.0 (Windows 2000) threatening Novell's position; base for COM+/DNA strategy; dominant developer platform."
internet-infrastructure,Internet Infrastructure (general),platform,Various,1993-present,growth,dominant,intern~1-45df51,"Four-component framework: ADE + ARE + Service Middleware + ISP Services; immature and rapidly evolving in 1998; Aberdeen's 'Internet Object Computing' (IOC) framework."
intranet,Intranet,platform,Various,1990s,emerging,dominant,intern~1-45df51,Internal Internet-protocol networks; already significant enterprise computing component by 1998.
http,HTTP (HyperText Transfer Protocol),protocol,IETF/W3C,1991-present,mature,dominant,intern~1-45df51,Core Internet protocol; extended via MIME to transport distributed objects; web server foundation.
smtp,SMTP (Simple Mail Transfer Protocol),protocol,IETF,1982-present,mature,dominant,intern~1-45df51,Internet mail standard; e-mail cited as underrated infrastructure; Aberdeen emphasizes e-mail appeal over push/publish-subscribe.
dns,DNS (Domain Name System),protocol,IETF,1983-present,mature,dominant,intern~1-45df51,Internet directory service; Novell NetWare DNS cited; foundational ISP service.
jbuilder,JBuilder Java IDE,application,Borland (Inprise),1997+,emerging,discontinued,intern~1-45df51,"Borland's Java compiler/IDE; licensed by Oracle for Java development; well-regarded by developers."
netware,Novell NetWare / IntranetWare,platform,Novell,1983-,mature,legacy-declining,intern~1-45df51,"Long-dominant NOS; IntranetWare version incorporating Internet/extranet connectivity; threatened by NT 5.0."
oracle8,Oracle8,application,Oracle,1997+,emerging,legacy,intern~1-45df51,"Core database in Oracle's NCA; central to Oracle's Internet strategy; enterprise Java and web transaction support."
visual-studio,Microsoft Visual Studio,application,Microsoft,1997+,emerging,active,intern~1-45df51,"Visual Studio and Active Server Pages (ASP) enabling developers to build Internet applications using COM."
push-technology,Push / Publish-Subscribe Technology,protocol,Various,1996-1999,declining,obsolete,intern~1-45df51,"Consumers rejecting push and publish/subscribe; Aberdeen says suppliers overinvested in these vs. e-mail; limited end-user adoption."
ioc,Internet Object Computing (IOC),framework,Aberdeen Group (concept),1998,conceptual,superseded,intern~1-45df51,Aberdeen's coined framework for Java+CORBA-based distributed enterprise Internet computing; ADE + ARE + SMC + ISP services.
