"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"aberdeen-1997-hp-andover-working-group-OBS-001","aberdeen-1997-hp-andover-working-group","andover-working-group","","market-data","1997","AWG core member count at study date","18 core members","high","ingest-extraction","field-research","p.1","Up from 12 in March 1996"
"aberdeen-1997-hp-andover-working-group-OBS-002","aberdeen-1997-hp-andover-working-group","andover-working-group","","market-data","1997","AWG supporting member count at study date","~200 supporting members","high","ingest-extraction","field-research","p.1","Up from 18 in March 1996; exponential growth cited"
"aberdeen-1997-hp-andover-working-group-OBS-003","aberdeen-1997-hp-andover-working-group","andover-working-group","","market-data","1996","AWG founding core member count (March 1996)","12 core members, 18 supporting","high","ingest-extraction","field-research","p.1","Baseline for growth comparison"
"aberdeen-1997-hp-andover-working-group-OBS-004","aberdeen-1997-hp-andover-working-group","andover-working-group","ecf-enterprise-communication-framework","technology-assessment","1997","ECF HL7 alpha software delivery status","Alpha software distributed to core members August 1996; proof-of-concept demo October 1996","high","ingest-extraction","field-research","p.1-2","All release dates met as promised; collaborative environment cited as key success factor"
"aberdeen-1997-hp-andover-working-group-OBS-005","aberdeen-1997-hp-andover-working-group","andover-working-group","ecf-enterprise-communication-framework","technology-assessment","1997","ECF design approach","Encapsulates HL7 standard in Enterprise Communicator software objects; eliminates need for app developers to parse raw HL7","high","ingest-extraction","industry-analysis","p.2","Key differentiator: standardization at implementation level, not just specification level"
"aberdeen-1997-hp-andover-working-group-OBS-006","aberdeen-1997-hp-andover-working-group","andover-working-group","dicom","technology-assessment","1997","DICOM ECF integration target","1997 target: incorporate DICOM imaging standard into ECF; simultaneous HL7+DICOM adds highly desirable EPR dimension","high","ingest-extraction","industry-analysis","p.3","Aberdeen recommends ISVs developing EPR systems track AWG DICOM activities"
"aberdeen-1997-hp-andover-working-group-OBS-007","aberdeen-1997-hp-andover-working-group","andover-working-group","ieee-mib","technology-assessment","1997","IEEE MIB ECF integration target","1997 target: incorporate IEEE MIB for medical device connectivity into ECF","high","ingest-extraction","industry-analysis","p.3","Aberdeen research: CIOs want better management of medical device-generated data"
"aberdeen-1997-hp-andover-working-group-OBS-008","aberdeen-1997-hp-andover-working-group","hewlett-packard","","framework-factor","1997","HP healthcare solution category 1","Clinical Information Management Solutions — point-of-care for critical care, cardiology, surgery, perinatal, lab","high","ingest-extraction","competitive-profiling","p.4","Combined clinical data measurements with computing, systems integration, and partner software"
"aberdeen-1997-hp-andover-working-group-OBS-009","aberdeen-1997-hp-andover-working-group","hewlett-packard","","framework-factor","1997","HP healthcare solution category 2","Medical Diagnostic Equipment — ultrasound imaging, patient monitoring, cardiology, obstetrical systems","high","ingest-extraction","competitive-profiling","p.4","HP long-term leader in point-of-care and back-end diagnostic equipment"
"aberdeen-1997-hp-andover-working-group-OBS-010","aberdeen-1997-hp-andover-working-group","hewlett-packard","hp-openview","framework-factor","1997","HP healthcare solution category 3","Computing Technologies & Professional Services — reliable scalable computing, open systems, Internet/intranet, HP OpenView, enterprise architecture consulting","high","ingest-extraction","competitive-profiling","p.4","HP open systems emerged as leading platform for Internet/intranet in healthcare"
"aberdeen-1997-hp-andover-working-group-OBS-011","aberdeen-1997-hp-andover-working-group","aberdeen-group","ecf-enterprise-communication-framework","expert-opinion","1997","Aberdeen assessment of MS-HUG/AWG affiliation","Transcends common interoperability interests; two highly influential groups consolidated vision and technical specs for standardization","high","ingest-extraction","industry-analysis","p.3","Aberdeen called this 'monumental step' rarely achieved in healthcare standardization history"
"aberdeen-1997-hp-andover-working-group-OBS-012","aberdeen-1997-hp-andover-working-group","aberdeen-group","","expert-opinion","1997","Aberdeen assessment of HP healthcare position","HP in enviable position; care providers increasingly want total solution partner with individual products plus lead supplier for implementation and support","high","ingest-extraction","industry-analysis","p.4","HP Computer Systems Organization newly devoted to healthcare; strengthens overall position"
"aberdeen-1997-hp-andover-working-group-OBS-013","aberdeen-1997-hp-andover-working-group","andover-working-group","ecf-enterprise-communication-framework","expert-opinion","1997","AWG distinguishing characteristic","Industry support and actual standardization development efforts rarely aligned so succinctly in traditionally fragmented healthcare market","high","ingest-extraction","industry-analysis","p.3","AWG already coordinating actively with HL7 committee"
"aberdeen-1997-hp-andover-working-group-OBS-014","aberdeen-1997-hp-andover-working-group","hewlett-packard","","strategy-classification","1997","HP healthcare strategy","Total solutions provider: spearheads standards initiative + provides medical devices + offers enterprise computing + professional services","high","ingest-extraction","competitive-profiling","p.4","Computer Systems Organization targeted healthcare as separate from Medical Products Group"
"aberdeen-1997-hp-andover-working-group-OBS-015","aberdeen-1997-hp-andover-working-group","andover-working-group","ecf-enterprise-communication-framework","strategy-classification","1997","AWG standardization strategy","Standardization at implementation level via Enterprise Communicator components, not just specification level","high","ingest-extraction","industry-analysis","p.2","Prior standards failed because user-defined variables prevented plug-and-play; ECF solves implementation consistency"
"aberdeen-1997-hp-andover-working-group-OBS-016","aberdeen-1997-hp-andover-working-group","andover-working-group","","benchmark-result","1997","AWG core member commitment level","Each core member commits a full-time senior architect for one year and agrees to use ECF in products","high","ingest-extraction","field-research","p.2","Strong governance model; commercial product embedding commitment"
"aberdeen-1997-hp-andover-working-group-OBS-017","aberdeen-1997-hp-andover-working-group","andover-working-group","","benchmark-result","1997","AWG delivery record","All 1996 release dates met; alpha software August 1996, proof-of-concept October 1996, as promised","high","ingest-extraction","field-research","p.1","HP's collaborative environment cited as key success factor"
"aberdeen-1997-hp-andover-working-group-OBS-018","aberdeen-1997-hp-andover-working-group","andover-working-group","ecf-enterprise-communication-framework","viability-prediction","1997","ECF commercial availability timeline","ECF commercially available by end-1997; fully embedded in leading healthcare IS supplier applications by 1998","verified","outcome-linkage","field-research","p.2","Based on AWG's stated commitments from charter core members"
"aberdeen-1997-hp-andover-working-group-OBS-019","aberdeen-1997-hp-andover-working-group","hewlett-packard","","viability-prediction","1997","HP healthcare leadership trajectory","HP will continue as systems-supplier-of-choice in healthcare; AWG will continue gaining momentum","high","ingest-extraction","industry-analysis","p.4-5","Aberdeen conclusion statement"
"aberdeen-1997-hp-andover-working-group-OBS-020","aberdeen-1997-hp-andover-working-group","andover-working-group","ecf-enterprise-communication-framework","viability-prediction","1997","AWG standards influence","AWG Enterprise Communicators will bring application interoperability closer to reality than ever before","verified","outcome-linkage","industry-analysis","p.2","Reiteration of prior Aberdeen prediction from 1996"
"aberdeen-1997-hp-andover-working-group-OBS-021","aberdeen-1997-hp-andover-working-group","andover-working-group","ecf-enterprise-communication-framework","actual-outcome","1998","ECF adoption — actual outcome","ECF adopted by HL7 for Version 3.0 standard; published in IEEE Transactions on IT in Biomedicine (1998); used in PACS/RIS interoperability","verified","web-source","document-review","post-publication","Source: PubMed 9600413; academia.edu/32170701; doi.org/10.1117/12.274592"
"aberdeen-1997-hp-andover-working-group-OBS-022","aberdeen-1997-hp-andover-working-group","hewlett-packard","","actual-outcome","2001","HP healthcare leadership — actual outcome","HP Medical Products Group sold to Philips Electronics for ~$1.7B in 2001; ended HP's healthcare device leadership","verified","web-source","document-review","post-publication","HP-Compaq merger focus led to divestiture of Medical Products Group; Philips Healthcare division formed"
"aberdeen-1997-hp-andover-working-group-OBS-023","aberdeen-1997-hp-andover-working-group","hbo-company","","actual-outcome","1999","HBOC viability","Acquired by McKesson Corporation for $14B in 1999 (McKesson HBOC); subsequent accounting scandal","verified","web-source","document-review","post-publication","1997 core member of AWG; major healthcare IS consolidation event"
