"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-001","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","dectp","strategic-positioning","1991","DECtp strategic intent","Digital's strategy is to be a leader in transaction processing","high","ingest-extraction","document-review","p.8","Foreword by Carlos G. Borgialli, Senior Manager DECtp Software Engineering; asserts TP is one of the largest most rapidly growing segments of the computer industry",""
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-002","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","decdta","architecture-decision","1991","DECdta component count","Six components: application program, resource manager, transaction manager, communication manager, presentation manager, request manager","high","ingest-extraction","document-review","p.12","DECdta architecture defines modularization and distribution structure common to DECtp products; based on client/server computing model",""
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-003","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","decdta","architecture-decision","1991","Transaction ACID properties defined","Atomicity, Serializability, Durability — the three transaction properties","high","ingest-extraction","document-review","p.10","Foundational definitions presented at outset of DECdta paper; commit and abort operations defined",""
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-004","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","decdtm","architecture-decision","1991","DECdtm embedding rationale","Embedding transaction semantics in VMS kernel provides consistency, interoperability, and flexibility across all applications not limited to traditional TP","high","ingest-extraction","document-review","p.33","Three stated design goals: pervasive availability/reliability, operating environment consistency, flexibility and interoperability",""
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-005","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","decdtm","architecture-decision","1991","Two-phase commit optimization for VAXcluster","DECdtm uses optimized variant of 2PC; VAXcluster capabilities greatly reduce potential for blocking versus traditional 2PC","high","ingest-extraction","document-review","p.33","Blocking problem between phases 1 and 2 identified as inherent weakness of all 2PC protocols; VAXcluster optimization is key DEC differentiator",""
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-006","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","acms","product-fact","1991","ACMS introduction year","1984","high","ingest-extraction","document-review","p.18","ACMS first introduced by Digital in 1984; addresses large complex TP applications; uses 4GL task definition language",""
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-007","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","decintact","product-fact","1991","DECintact introduction year","1988","high","ingest-extraction","document-review","p.18","Originally developed by third-party vendor; purchased and introduced by Digital in 1988; installed in major financial institutions and manufacturing sites",""
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-008","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","dectp","architecture-decision","1991","ACMS vs DECintact distinguishing feature","ACMS uses 4GL task definition language (divide and conquer); DECintact uses 3GL library calls; persistent difference will be different application programming interfaces","high","ingest-extraction","document-review","p.18","Both monitors layered on VMS; functional overlap is large; queuing models differ: ACMS deferred task model vs DECintact message-based model",""
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-009","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","decforms","product-fact","1991","DECforms standards compliance","DECforms is first implementation of ANSI/ISO Forms Interface Management Systems standard (CODASYL FIMS)","high","ingest-extraction","document-review","p.13","Implements DECdta presentation manager component; provides device-independent interface",""
"dtj-v03-01-tp-and-fault-tolerant-1991-cf078c-OBS-010","dtj-v03-01-tp-and-fault-tolerant-1991-cf078c","DEC","x-open-dtp","standards-alignment","1991","DECdta standards strategy","DECdta architecture supports X/Open TP Working Group standard APIs and IEEE POSIX; OSI-TP wire protocols for multi-vendor interoperability","high","ingest-extraction","document-review","p.8-9","Standards alignment is explicitly stated as key to DECdta architecture; interfaces will be published and aligned with industry standards as appropriate",""
