entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
DEC,Digital Equipment Corporation,company,computer-hardware-software,acquired,Compaq (1998) then HP (2002),1957-1998,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Primary publisher and subject; headquartered in Maynard MA; Peter S. Kastner led Marketing and the DECtp product work documented in this journal
ibm,International Business Machines Corporation,company,computer-hardware-software,active,[none],1911-present,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Referenced as owner of SNA LU6.2 communication protocol; trademark acknowledged in journal
transaction-processing-performance-council,Transaction Processing Performance Council (TPC),institution,standards-body,active,[none],1988-present,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Owns TPC Benchmark A trademark; Waterside Associates (Menlo Park CA) administers benchmark specification
carlos-g-borgialli,Carlos G. Borgialli,person,transaction-processing,unknown,[none],1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,"Senior Manager, DECtp Software Engineering at DEC; wrote Foreword to this journal issue"
philip-a-bernstein,Philip A. Bernstein,person,database-research,active,[none],1987-present,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Senior consultant engineer and architecture consultant in DEC Transaction Processing Systems Group and Cambridge Research Lab; prior professor at Wang Institute and Harvard; co-author DECdta architecture paper; lead author on seminal distributed database textbook
william-t-emberton,William T. Emberton,person,transaction-processing,unknown,[none],1987-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Principal software engineer at DEC; DECtp product architecture team; X/Open and POSIX TP standards work; prior Director of Software Development at National Semiconductor and NCR
vijay-trehan,Vijay Trehan,person,transaction-processing,unknown,[none],1978-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Technical director responsible for DECtp architecture design and standards; architect of DECdtm protocol and DDIF; joined DEC 1978
thomas-g-speer,Thomas G. Speer,person,transaction-processing,unknown,[none],1981-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Principal software engineer in DECtp/East Engineering Group; leading DECintact V2.0 project; joined DEC 1981
mark-w-storm,Mark W. Storm,person,transaction-processing,unknown,[none],1976-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Consulting engineer; original designer of ACMS monitor; acting technical director for East Coast TP Engineering Group; joined DEC 1976
william-a-laing,William A. Laing,person,operating-systems,unknown,[none],1981-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Senior consultant engineer based in Newbury England; technical leader for VMS production systems; designed SMP support for VMS; responsible for DECdtm design and implementation
james-e-johnson,James E. Johnson,person,operating-systems,unknown,[none],1984-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Consulting software engineer in VMS Engineering Group; project leader VMS Engineering Europe; led RMS project; designed DECdtm services; patent application for two-phase commit optimization
robert-v-landau,Robert V. Landau,person,operating-systems,unknown,[none],1987-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Principal software engineer in VMS Engineering Group Newbury England; project leader for VMS advanced development high-performance flat file system
walter-h-kohler,Walter H. Kohler,person,performance-engineering,unknown,[none],1988-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Software engineering senior manager responsible for TP system performance measurement; leads Digital's TP benchmark standards activities; prior professor at University of Massachusetts Amherst; IEEE/CS Meritorious Service Award recipient
yun-ping-hsu,Yun-Ping Hsu,person,performance-engineering,unknown,[none],1987-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Principal software engineer in TP Systems Performance and Characterization Group; TPC Benchmark A standardization activity 1989
thomas-k-rogers,Thomas K. Rogers,person,performance-engineering,unknown,[none],1988-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Project leader for TP Systems Performance and Characterization Group; responsible for VAX 9000 Model 210 TPC Benchmark A testing; prior Sperry Corporation
wael-h-bahaa-el-din,Wael H. Bahaa-El-Din,person,database-performance,unknown,[none],1987-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Senior consultant to DEC Systems Performance Group Database Systems; PhD Ohio State 1984; prior assistant professor University of Houston
william-z-zahavi,William Z. Zahavi,person,performance-engineering,unknown,[none],1987-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Engineering manager for predictive sizing tools for TP applications; prior technical consultant Sperry Corporation; MBA Northeastern University
frances-a-habib,Frances A. Habib,person,performance-engineering,unknown,[none],1987-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Principal software engineer developing TP workload characterization and sizing tools; prior Data General and GTE Laboratories; MS Operations Research MIT
kenneth-j-omahen,Kenneth J. Omahen,person,performance-engineering,unknown,[none],1987-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Principal engineer developing object-oriented queuing network solvers; prior Bell Telephone Laboratories and Purdue University faculty
ananth-raghavan,Ananth Raghavan,person,database-engineering,unknown,[none],1988-1991,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Software engineer leading KODA/Rdb Group projects; two patent applications for undo and undo/redo database algorithms
