tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
dectp,DECtp,framework,DEC,1988-1998,growth,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,"Umbrella brand for DEC's integrated TP hardware and software product suite; announced 1988; includes ACMS, DECintact, DECdtm, DECdta, Rdb/VMS, DECforms, VAXft; Kastner led marketing work for this announcement"
decdta,DECdta (Digital Distributed Transaction Architecture),framework,DEC,1988-1998,growth,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,"Defines modularization and distribution structure common to DECtp products; six components: application program, resource manager, transaction manager, communication manager, presentation manager, request manager; client/server model"
decdtm,DECdtm (Digital Distributed Transaction Manager),platform,DEC,1988-1998,growth,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Embedded in VMS OS kernel; implements optimized two-phase commit protocol; supports distributed atomic transactions across multiple resource managers and nodes; VAXcluster-optimized blocking reduction
acms,VAX ACMS (Application Control and Management System),application,DEC,1984-1998,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,First introduced 1984; TP monitor for large complex TP applications; 4GL task definition language; deferred task model of queuing; layered on VMS; implements DECdta resource manager and request manager functions
decintact,DECintact (Integrated Application Control),application,DEC,1988-1998,growth,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Originally third-party product; purchased and introduced by DEC 1988; TP monitor using 3GL API library; message-based queuing model; installed in major financial institutions and manufacturing sites; includes own presentation manager and transaction manager
rdb-vms,VAX Rdb/VMS,application,DEC,1984-present,mature,active,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Relational database for VMS; implements SQL standard; uses KODA kernel; supports snapshot transactions for online backup; group commit optimization; survives as Oracle Rdb
vax-dbms,VAX DBMS,application,DEC,1978-1998,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,CODASYL network database product for VMS; uses KODA kernel; on-line schema changes via DRU (Database Restructuring Utility); provides CODASYL data manipulation language
koda,KODA (database kernel),platform,DEC,1985-1998,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,"Physical subsystem shared by Rdb/VMS and VAX DBMS; handles all I/O, buffer management, concurrency control, transaction consistency, locking, journaling, access methods; provides group commit processing"
vms,VMS (Virtual Memory System),platform,DEC,1977-present,mature,active,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,"Operating system for VAX; base layer for all DECtp products; Version 5.4 used in TPC Benchmark A; includes SMP support, Distributed Lock Manager, condition handling facility; survives as OpenVMS"
decforms,DECforms,application,DEC,1988-1998,growth,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Forms management product; first implementation of ANSI/ISO FIMS standard (CODASYL FIMS); provides device-independent human interface; implements DECdta presentation manager component
vaxft-3000,VAXft 3000,platform,DEC,1990-1998,new-product,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,First fault-tolerant VAX system; dual-zone architecture with duplicate hardware; four-phase verification strategy; uses FTSS software for error recovery; designed for continuous operation TP environments
ftss,Fault-tolerant System Services (FTSS),application,DEC,1990-1998,new-product,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Layered software product for VAXft 3000; provides software error recovery for failed I/O devices; manages fault thresholds and device reconfiguration
vax-9000,VAX 9000 Model 210,platform,DEC,1989-1998,new-product,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,DEC's mainframe-class VAX; achieved 69.4 tpsA-Local on audited TPC Benchmark A with 256 MB memory and 16 RA92 disk drives; CPU utilization over 90 percent at MQTh
vax-4000-300,VAX 4000 Model 300,platform,DEC,1990-1998,new-product,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Midrange VAX using same CMOS chip as VAX 6000 Model 400 series; achieved 21.6 tpsA-Local on audited TPC Benchmark A with 64 MB memory and 18 RF31 disk drives
vax-6340,VAX 6340,platform,DEC,1988-1998,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,4-processor VAX; used for KODA group commit algorithm experiments; each processor rated 36 VUP; 14.4 VUPS total; bottlenecked at 300-500 TPS depending on commit design
vax-6000,VAX 6000 Series,platform,DEC,1988-1998,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Tightly coupled multiprocessor family; Model 440 referenced in analytical model as dynamic parameter example; XMI bus; used in TP benchmark validation studies
vaxcluster,VAXcluster,platform,DEC,1983-2000,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Closely coupled distributed system; provides node failover for database availability; DECdtm optimized for VAXcluster to reduce two-phase commit blocking; referenced in multiple papers
decnet,DECnet,protocol,DEC,1975-2000,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,DEC's networking architecture (DNA); Phase IV used in TPC Benchmark A test configurations; DECnet-VMS used for front-end to back-end communication
tpc-benchmark-a,TPC Benchmark A,protocol,TPC,1989-1993,current,superseded,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Industry-standard TP benchmark simulating banking environment; standardized November 1989; metrics: tpsA-Local and tpsA-Wide; succeeded by TPC-B and TPC-C; DEC participated in 1989 standardization activity
x-open-dtp,X/Open Distributed Transaction Processing (DTP),protocol,X/Open,1990-2000,emerging,superseded,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,X/Open Transaction Processing Working Group developing standard application programming interfaces; DECdta architecture designed to align with these standards; basis for later XA standard
osi-tp,OSI-TP (Open Systems Interconnection Transaction Processing),protocol,ISO,1990-2000,emerging,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,ISO wire protocol for multi-vendor TP system interoperability; cited as future DECdta communication manager interoperability target
sna-lu62,IBM SNA LU6.2,protocol,IBM,1985-2000,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,IBM Systems Network Architecture Logical Unit 6.2; explicitly named as example communication manager protocol in DECdta architecture
ansi-sql,ANSI/ISO SQL,protocol,ANSI/ISO,1986-present,mature,active,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Standard query language implemented by VAX Rdb/VMS; cited as resource manager interface standard in DECdta
two-phase-commit,Two-Phase Commit Protocol (2PC),protocol,industry,1979-present,mature,active,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,Atomic commit protocol ensuring all-or-nothing transaction semantics across distributed resource managers; central protocol in DECdtm; DEC implemented optimized variant with VAXcluster-specific blocking reduction
dna,Digital Network Architecture (DNA),protocol,DEC,1975-2000,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,DEC's network architecture; referenced as companion architecture to DECdta; DECtp products designed to integrate with DNA
debit-credit,DebitCredit Benchmark,protocol,industry,1985-1992,mature,superseded,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,DEC's proprietary predecessor to TPC Benchmark A; used to validate analytical model; results published CMG 1989; model validated against multiple VAX configurations running DebitCredit
vax-rms,VAX RMS (Record Management Services),application,DEC,1980-present,mature,active,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,DEC record management services; mentioned as COBOL file operations resource manager interface; part of VMS; supports sequential and random file access
lat,LAT (Local Area Transport),protocol,DEC,1983-2000,mature,legacy-discontinued,dtj-v03-01-tp-and-fault-tolerant-1991-cf078c,DEC terminal server protocol; used in TPC Benchmark A front-end configuration for RTE terminal emulation via DECserver
