"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","technology-news-hardware-gateway-goes-gi-4af738","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","technology-news-hardware-gateway-goes-gi-4af738","EVP / chief research officer / research VP; various titles 1988-2007"
"gateway-inc","Gateway, Inc.","company","PC-manufacturing","acquired","Acer (2007)","1985-2007","technology-news-hardware-gateway-goes-gi-4af738","Sioux City/Poway/Irvine direct-sales PC maker; cow-spotted boxes; acquired eMachines 2004; acquired by Acer $710M 2007; brand continues"
"broadcom-corp","Broadcom Corporation","company","semiconductor","acquired","Avago Technologies (2016) -> renamed Broadcom Inc.","1991-2016","technology-news-hardware-gateway-goes-gi-4af738","Irvine CA communications semiconductor firm; original Broadcom; $37B Avago merger 2016"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","technology-news-hardware-gateway-goes-gi-4af738","Leading x86 CPU manufacturer"
"idc-corp","International Data Corporation (IDC)","firm","industry-analyst","active","","1964-present","technology-news-hardware-gateway-goes-gi-4af738","Framingham MA IT market research firm; IDG sister company"
"technewsworld","TechNewsWorld / ECT News Network","firm","news-media","active","","2000-present","technology-news-hardware-gateway-goes-gi-4af738","IT news publication; part of ECT News Network (E-Commerce Times, LinuxInsider, CRM Buyer)"
"kirk-l-kroeker-journalist","Kirk L. Kroeker","person","journalist","active","","2000s-present","technology-news-hardware-gateway-goes-gi-4af738","TechNewsWorld / ECT News Network staff writer covering hardware and networking"
"maximilian-flisi-idc","Maximilian Flisi","person","industry-analyst","[DEFERRED]","","","technology-news-hardware-gateway-goes-gi-4af738","IDC research analyst enterprise networks circa 2004"
"scott-weinbrandt-gateway","Scott Weinbrandt","person","executive","[DEFERRED]","","","technology-news-hardware-gateway-goes-gi-4af738","Gateway senior vice president Enterprise Systems Division circa 2004"
