"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"2003-sars-electronics-supply-chain-ec0375-OBS-001","2003-sars-electronics-supply-chain-ec0375","peoples-republic-of-china","","market-data","2002","Asia/Pacific share of 2002 semiconductor consumption","37% / $52 billion","high","ingest-extraction","industry-analysis","p.1","Source: Semiconductor Industry Association.",""
"2003-sars-electronics-supply-chain-ec0375-OBS-002","2003-sars-electronics-supply-chain-ec0375","peoples-republic-of-china","","market-forecast","2003","SIA forecast Asia/Pacific 2003 semi consumption","38% / $65 billion; PRC alone 11%","high","ingest-extraction","industry-analysis","p.1","2003 projection published before SARS full impact known.",""
"2003-sars-electronics-supply-chain-ec0375-OBS-003","2003-sars-electronics-supply-chain-ec0375","taiwan","wifi-80211b","market-data","2003","Share of global WiFi 802.11b gear made in Taiwan + PRC","85%+","high","ingest-extraction","industry-analysis","p.1","Single-region concentration risk flagged.",""
"2003-sars-electronics-supply-chain-ec0375-OBS-004","2003-sars-electronics-supply-chain-ec0375","sony","playstation-console","strategy-observation","2003","Sony PlayStation manufacturing location","All moving to PRC","high","ingest-extraction","industry-analysis","p.1","Announced during SARS period; demonstrates PRC dependence just as risk peaked.",""
"2003-sars-electronics-supply-chain-ec0375-OBS-005","2003-sars-electronics-supply-chain-ec0375","peoples-republic-of-china","8-inch-semiconductor-fab","market-data","2003","New PRC 8-inch fabs under construction","8 plants with commitments to NEC, Philips, Oki, Elpida, Infineon","high","ingest-extraction","industry-analysis","p.1","",""
"2003-sars-electronics-supply-chain-ec0375-OBS-006","2003-sars-electronics-supply-chain-ec0375","peoples-republic-of-china","","market-data","2003","SARS cases and deaths in Guangdong province (end of March 2003)","792 reported cases, 34 deaths","high","ingest-extraction","document-review","p.1","",""
"2003-sars-electronics-supply-chain-ec0375-OBS-007","2003-sars-electronics-supply-chain-ec0375","motorola","","operational-event","2003","Motorola Singapore cell-phone plant closure due to SARS","Temporary closure; 305 workers quarantined","high","ingest-extraction","document-review","p.2","",""
"2003-sars-electronics-supply-chain-ec0375-OBS-008","2003-sars-electronics-supply-chain-ec0375","compal","laptop-pc","strategy-observation","2003","Compal travel ban to PRC/HK","Barred employee travel to PRC and HK until epidemic controlled","high","ingest-extraction","document-review","p.2","Major Dell/HP laptop ODM.",""
"2003-sars-electronics-supply-chain-ec0375-OBS-009","2003-sars-electronics-supply-chain-ec0375","ati-technologies","graphics-processor-unit","operational-event","2003","ATI April 1 graphics-processor launch trip","Postponed due to SARS (K.Y. Ho)","high","ingest-extraction","document-review","p.2","Setback vs nVidia.",""
"2003-sars-electronics-supply-chain-ec0375-OBS-010","2003-sars-electronics-supply-chain-ec0375","hong-kong","","market-data","2003","Hong Kong SARS quarantine population","1,000+ people; schools closed","high","ingest-extraction","document-review","p.2","",""
"2003-sars-electronics-supply-chain-ec0375-OBS-011","2003-sars-electronics-supply-chain-ec0375","hong-kong","","market-data","2003","Hong Kong SARS case growth rate (as of April 16, 2003)","~100 new cases per day","high","ingest-extraction","document-review","p.3","",""
"2003-sars-electronics-supply-chain-ec0375-OBS-012","2003-sars-electronics-supply-chain-ec0375","peoples-republic-of-china","ac-dc-power-supply","viability-prediction","2003","Supply-chain choke-point risk of PRC-made AC/DC power supplies","Single-source dependence: laptop assembly cannot ship without PRC power supply","high","ingest-extraction","risk-assessment","p.3","Canonical example of no-second-source component risk.",""
