"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"sequent-computer","Sequent Computer Systems","company","computing-hardware","acquired","IBM Corporation (1999)","1983-1999","sequent-s-numa-q-2000-solutions-77a77c","Pioneer in SMP servers; created NUMA-Q architecture; acquired by IBM for $810M in July 1999"
"oracle","Oracle Corporation","company","enterprise-software","active","","1977-present","sequent-s-numa-q-2000-solutions-77a77c","Primary RDBMS partner for Sequent; Oracle7 and Oracle8 Universal Server referenced"
"informix","Informix Software","company","enterprise-software","acquired","IBM Corporation (2001)","1980-2001","sequent-s-numa-q-2000-solutions-77a77c","Bundled RDBMS partner with Sequent; acquired by IBM in 2001"
"digital-equipment","Digital Equipment Corporation","company","computing-hardware","acquired","Compaq (1998) -> HP (2002)","1957-1998","sequent-s-numa-q-2000-solutions-77a77c","Named as NUMA-Q competitor (TruClusters/AlphaServer); acquired by Compaq 1998; then HP 2002"
"hewlett-packard","Hewlett-Packard Company","company","computing-hardware","merged","HP Inc. / HPE (2015)","1939-2015","sequent-s-numa-q-2000-solutions-77a77c","Named as competitor (EPS31 with T600 servers)"
"ibm","IBM Corporation","company","computing-hardware","active","","1911-present","sequent-s-numa-q-2000-solutions-77a77c","Named as competitor (RS/6000 SP MPP); later acquired Sequent in 1999 and incorporated NUMA-Q technology"
"ncr","NCR Corporation","company","computing-hardware","active","","1884-present","sequent-s-numa-q-2000-solutions-77a77c","Named as competitor (WorldMark line; claimed SMP scalability to 32 processors)"
"tandem-computers","Tandem Computers","company","computing-hardware","acquired","Compaq (1997) -> HP (2002)","1974-1997","sequent-s-numa-q-2000-solutions-77a77c","Named as competitor (ServerNet MPP/Windows NT systems); acquired by Compaq 1997"
"sun-microsystems","Sun Microsystems","company","computing-hardware","acquired","Oracle Corporation (2010)","1982-2010","sequent-s-numa-q-2000-solutions-77a77c","Named as competitor (Ultra Enterprise x000 line; big-bus SMP approach)"
"data-general","Data General Corporation","company","computing-hardware","acquired","EMC Corporation (1999)","1968-1999","sequent-s-numa-q-2000-solutions-77a77c","Named as competitor (cc-NUMA approach with Intel quads for workstation-to-midrange)"
"emc","EMC Corporation","company","storage-hardware","acquired","Dell (2016)","1979-2016","sequent-s-numa-q-2000-solutions-77a77c","Referenced as storage partner for NUMA-Q 2000 (Clariion disk systems)"
"mervyns","Mervyn's Department Stores","company","retail","dissolved","","1949-2008","sequent-s-numa-q-2000-solutions-77a77c","Named as production data warehouse example; >1 terabyte database; filed bankruptcy 2008"
"aberdeen-group","Aberdeen Group","firm","IT-research-and-advisory","acquired","HCL Technologies / Harte-Hanks","1988-2010","sequent-s-numa-q-2000-solutions-77a77c","Study author; Aberdeen Group Volume 10/Number 5"
