"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"casale-evp-5-aa8f2a-OBS-001","casale-evp-5-aa8f2a","fti-composite","","benchmark-result","1982","FTI FY82 revenue growth vs plan","Actual revenue $478M vs plan $460M; +4% above plan; 56% YoY growth","high","quantitative-analysis","Table 3","FTI was in Cost Push mode: needed extra sales to cover poorly controlled costs"
"casale-evp-5-aa8f2a-OBS-002","casale-evp-5-aa8f2a","fti-composite","","benchmark-result","1982","FTI FY82 EPS vs plan","EPS $2.75 actual vs $2.75 plan; zero variance","high","quantitative-analysis","Table 3","EPS matched plan despite revenue overage; margin compression absorbed by cost push"
"casale-evp-5-aa8f2a-OBS-003","casale-evp-5-aa8f2a","fti-composite","","benchmark-result","1982","FTI FY82 receivables vs plan","Actual receivables $190M vs plan $146M; +30% above plan","high","quantitative-analysis","Table 3","Receivables overage was primary balance sheet concern flagged by BAM analyst"
"casale-evp-5-aa8f2a-OBS-004","casale-evp-5-aa8f2a","fti-composite","dso-analysis","benchmark-result","1981","FTI DSO at end of FY81 Q4","90 days","high","quantitative-analysis","Table 2","Baseline DSO before FY82 deterioration began"
"casale-evp-5-aa8f2a-OBS-005","casale-evp-5-aa8f2a","fti-composite","dso-analysis","benchmark-result","1982","FTI DSO progression FY82 Q1-Q4","Q1: 102 days; Q2: 107 days; Q3: 113 days; Q4: 123 days","high","quantitative-analysis","Table 2","Steady quarterly DSO increase throughout FY82; driven by hockey-stick shipment pattern"
"casale-evp-5-aa8f2a-OBS-006","casale-evp-5-aa8f2a","fti-composite","","benchmark-result","1982","FTI FY82 total assets","$500M","high","quantitative-analysis","Table 1","Balance sheet total; receivables $190M, inventories $155M dominate current assets"
"casale-evp-5-aa8f2a-OBS-007","casale-evp-5-aa8f2a","fti-composite","","benchmark-result","1982","FTI FY82 shareholders equity","$320M (common stock $200M + retained earnings $120M)","high","quantitative-analysis","Table 1",""
"casale-evp-5-aa8f2a-OBS-008","casale-evp-5-aa8f2a","fti-composite","","benchmark-result","1982","FTI FY82 total liabilities","$180M (notes to banks $3M, AP $47M, accrued $40M, deferred taxes $35M, LT debt $55M)","high","quantitative-analysis","Table 1",""
"casale-evp-5-aa8f2a-OBS-009","casale-evp-5-aa8f2a","fti-composite","","benchmark-result","1982","FTI gross margin","60% (inventory carried at 40 cents on the sales dollar)","high","quantitative-analysis","p.5","Casale uses this to illustrate inventory-receivable asymmetry: $1 receivable != $1 inventory"
"casale-evp-5-aa8f2a-OBS-010","casale-evp-5-aa8f2a","fti-composite","dso-analysis","expert-opinion","1982","FTI planned DSO if smooth manufacturing (33-34% per month)","Steady 100-102 days under balanced shipment plan","high","quantitative-analysis","Table 4","BIG manufacturing VP pushed for smooth 25-35-40% monthly production allocation"
"casale-evp-5-aa8f2a-OBS-011","casale-evp-5-aa8f2a","ibm","dso-analysis","benchmark-result","1982","IBM DSO benchmark","Considerably less than 100 days (precise figure not stated)","medium","industry-analysis","p.2","Referenced by BAM analyst as performance benchmark against FTI"
"casale-evp-5-aa8f2a-OBS-012","casale-evp-5-aa8f2a","digital-equipment-corporation","dso-analysis","benchmark-result","1982","DEC DSO benchmark","Under 90 days","medium","industry-analysis","p.2","Referenced alongside IBM as comparison to FTI's 100-day DSO"
"casale-evp-5-aa8f2a-OBS-013","casale-evp-5-aa8f2a","fti-composite","","expert-opinion","1982","Root cause of FTI receivables expansion","Symptom of poor operational cost control (Cost Push mode), not credit deterioration","high","industry-analysis","p.4","Key analytical conclusion of EVP 5; receivables are distorted by hockey-stick shipments"
"casale-evp-5-aa8f2a-OBS-014","casale-evp-5-aa8f2a","fti-composite","","expert-opinion","1982","Hockey-stick effect on DSO","Heavy weighting of final two weeks of quarterly shipments artificially inflates quarter-end DSO","high","quantitative-analysis","Table 4","Actual average monthly receivables considerably less than quarter-end statements show"
"casale-evp-5-aa8f2a-OBS-015","casale-evp-5-aa8f2a","fti-composite","","expert-opinion","1983","FY82 plan: no change in terms, delinquencies, or returns","Receivables quality unchanged; stated increase is presentation artifact","high","industry-analysis","p.4","Three-point conclusion: no change in terms, monthly avg < quarter-end, distortion from shipment weighting"
"casale-evp-5-aa8f2a-OBS-016","casale-evp-5-aa8f2a","","","trend-analysis","1983","Institutional investor focus on balance sheets","Balance sheets neglected by Wall Street and company management; P/E focus dominates","high","expert-opinion","p.1","CFO is 'in the minority' at FTI; BAM analyst unusual in focusing on assets"
"casale-evp-5-aa8f2a-OBS-017","casale-evp-5-aa8f2a","fti-composite","","risk-assessment","1982","Inventory valuation vs receivables valuation asymmetry","Inventory = 40 cents/dollar (cost); Receivables = $1.00/dollar (revenue); three inventory categories vs one receivables category; 10-Q required for detail","high","quantitative-analysis","p.5","Casale argues this asymmetry means a dollar of receivables != a dollar of inventories analytically"
"casale-evp-5-aa8f2a-OBS-018","casale-evp-5-aa8f2a","","balance-sheet-analysis","expert-opinion","1983","Precision of financial numbers","Numbers are useful but not to the degree of precision that some wish; comparison of original vs restated figures reveals limitations","high","industry-analysis","p.6","EVP 5 closing philosophical point on accounting precision in fast-growth companies"
"casale-evp-5-aa8f2a-OBS-019","casale-evp-5-aa8f2a","","","trend-analysis","1983","EVP series scope and publication frequency","EVP 1-5 focused on hypergrowth phenomenon; series is aperiodic, issued in response to current investor interest topics","high","industry-analysis","p.6","EVP 6 and beyond to address broader industry and market topics"
"casale-evp-5-aa8f2a-OBS-020","casale-evp-5-aa8f2a","fti-composite","","viability-prediction","1982","Outcome for FTI if cost controls not improved","Continued receivables/balance sheet deterioration expected if Cost Push mode persists","medium","expert-opinion","p.4","Implicit prediction: FTI must fix operational controls or balance sheet will worsen"
"casale-evp-5-aa8f2a-OBS-020A","casale-evp-5-aa8f2a","fti-composite","","actual-outcome","1982","Outcome for FTI if cost controls not improved","[UNVERIFIED]","medium","expert-opinion","p.4",""
