"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"dell-precision-workstations-3-581e89-OBS-001","dell-precision-workstations-3-581e89","dell","dell-precision-370","market-data","2004","launch-date-p370","Announced August 5, 2004 (CY2004 Q3).","verified","ingest-extraction","document-review","p.2,p.3","Under NDA embargo per source doc.",""
"dell-precision-workstations-3-581e89-OBS-002","dell-precision-workstations-3-581e89","dell","dell-precision-470","market-data","2004","launch-date-p470","Announced June 28, 2004.","verified","ingest-extraction","document-review","p.2,p.3","",""
"dell-precision-workstations-3-581e89-OBS-003","dell-precision-workstations-3-581e89","dell","dell-precision-670","market-data","2004","launch-date-p670","Announced June 28, 2004.","verified","ingest-extraction","document-review","p.2,p.3","",""
"dell-precision-workstations-3-581e89-OBS-004","dell-precision-workstations-3-581e89","intel","ddr2","technology-assessment","2004","ddr2-value-proposition","Enables >400 MHz DRAM operation; >800 MHz front-side buses require faster memory; DDR1 will not scale.","high","ingest-extraction","technology-assessment","p.4","",""
"dell-precision-workstations-3-581e89-OBS-005","dell-precision-workstations-3-581e89","","ddr2","viability-prediction","2004","ddr2-platform-longevity","Platforms will be DDR2-based for the next 2-3 year cycle.","partially-verified","outcome-linkage","technology-assessment","p.4","DDR2 reigned until DDR3 ramped in 2007-2009.",""
"dell-precision-workstations-3-581e89-OBS-006","dell-precision-workstations-3-581e89","","ddr2","actual-outcome","2004","ddr2-platform-longevity-outcome","DDR2 memory was introduced in server and workstation platforms in 2004-2005 with the Nocona/Lindenhurst platform. However, DDR2 did not achieve particularly long longevity as a platform; DDR3 began displacing it by 2007-2008. The platform served approximately 3-4 years in mainstream use.","partially-verified","ingest-extraction","technology-assessment","p.4","Placeholder. | DDR2 platform arrived in 2004 as predicted but was not especially long-lived; DDR3 emerged by 2007. Source: https://serverando.de/en/magazine/ddr2-ram-in-profile; Intel server platform roadmaps.",""
"dell-precision-workstations-3-581e89-OBS-007","dell-precision-workstations-3-581e89","","pci-express","benchmark-result","2004","pcie-x4-bandwidth","2000 MB/s aggregate bi-directional.","verified","ingest-extraction","technology-assessment","p.5","",""
"dell-precision-workstations-3-581e89-OBS-008","dell-precision-workstations-3-581e89","","pci-express","benchmark-result","2004","pcie-vs-pci-bandwidth","Legacy 32-bit PCI: 133 MB/s shared; PCIe x4: 2000 MB/s; per-interface dedicated lanes.","verified","ingest-extraction","technology-assessment","p.5","",""
"dell-precision-workstations-3-581e89-OBS-009","dell-precision-workstations-3-581e89","","pci-express","benchmark-result","2004","pcie-x16-graphics-bandwidth","~8 GB/s vs AGP8x ~2 GB/s.","verified","ingest-extraction","technology-assessment","p.6","",""
"dell-precision-workstations-3-581e89-OBS-010","dell-precision-workstations-3-581e89","","pci-express","framework-factor","2004","pcie-design-attributes","Point-to-point bus, no shared bandwidth; scalable; bi-directional.","high","ingest-extraction","technology-assessment","p.5","",""
"dell-precision-workstations-3-581e89-OBS-011","dell-precision-workstations-3-581e89","","pci-express","strategy-classification","2004","pcie-thermal-envelope","Workstation chassis designed for 150W graphics cards.","high","ingest-extraction","technology-assessment","p.6","",""
"dell-precision-workstations-3-581e89-OBS-012","dell-precision-workstations-3-581e89","","pci-express","expert-opinion","2004","pcie-target-markets","PCIe x16 graphics targets CAD, DCC, Oil & Gas visualization.","high","ingest-extraction","expert-opinion","p.6","",""
