"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-001","oracle-and-dell-take-aim-at-midsize-busi-770ea6","peter-s-kastner","oracle-se-one","expert-opinion","2004","Pre-install value to SMB","The pre-installation arrangement between Dell and Oracle will be particularly useful to small and midsize companies; although it could take only 15 minutes for these companies to have the Oracle database installed at a later time, it could be an expensive 15 minutes if they have to hire a service provider.","high","ingest-extraction","expert-opinion","p1","Kastner as Aberdeen Group analyst"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-002","oracle-and-dell-take-aim-at-midsize-busi-770ea6","peter-s-kastner","dell-poweredge","viability-prediction","2004","1 million shipment forecast","The nine-month head start for Dell could translate into 1 million shipments; as the leader in the low-end server market, Dell will be able to take the exclusivity period to the bank.","verified","outcome-linkage","expert-opinion","p1","Kastner headline-level market forecast"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-003","oracle-and-dell-take-aim-at-midsize-busi-770ea6","oracle-corp","oracle-se-one","corporate-action","2004","Dell exclusive pre-install","Oracle granted Dell the exclusive right (through 2004 year-end) to deliver preinstalled Oracle Standard Edition One on PowerEdge 2600/2650 running Red Hat Linux or Windows; pricing starts at $4,108 for 5/10/25/unlimited user variations.","verified","ingest-extraction","primary-document","p1","Oracle-Dell deal terms"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-004","oracle-and-dell-take-aim-at-midsize-busi-770ea6","larry-ellison","oracle-database","expert-opinion","2004","Oracle Dell partnership stance","We have no more important partner than Dell.","verified","ingest-extraction","primary-document","p1","Ellison teleconference quote"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-005","oracle-and-dell-take-aim-at-midsize-busi-770ea6","michael-dell","oracle-database","expert-opinion","2004","Dell Oracle installed base","Dell has 30,000 customers running Oracle database software on Dell servers — double the number doing so a year ago.","verified","ingest-extraction","primary-document","p1","Michael Dell teleconference"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-006","oracle-and-dell-take-aim-at-midsize-busi-770ea6","dell-computer","","market-positioning","2004","Scale-out strategy","Dell strategy: many data centers will proliferate inexpensive Intel-based servers to meet growing IT demands rather than consolidate onto fewer, more expensive servers.","high","ingest-extraction","primary-document","p1","Scale-out vs. scale-up positioning"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-007","oracle-and-dell-take-aim-at-midsize-busi-770ea6","michael-dell","","expert-opinion","2004","Non-competitive framing vs Microsoft","Close relationship with Oracle won't affect Dell's relationship with Microsoft because Oracle's Standard Edition One is not a direct competitor with Microsoft.","medium","ingest-extraction","primary-document","p1","Michael Dell commentary"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-008","oracle-and-dell-take-aim-at-midsize-busi-770ea6","oracle-corp","oracle-database","corporate-action","2004","China expansion","Oracle-Dell also expanded partnership into China; Oracle certifying PowerEdge servers with Red Flag DC 4.0 Linux and Oracle Database 10g at Oracle China Development Center in Beijing.","verified","ingest-extraction","primary-document","p1","International expansion"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-009","oracle-and-dell-take-aim-at-midsize-busi-770ea6","","oracle-se-one","actual-outcome","2014","Oracle SE One discontinued","Oracle discontinued Standard Edition One and merged it into Standard Edition 2 in 2014 — SMB database strategy continued under different branding.","verified","web-source","industry-consensus","backfill","Backfill"
"oracle-and-dell-take-aim-at-midsize-busi-770ea6-OBS-010","oracle-and-dell-take-aim-at-midsize-busi-770ea6","","dell-poweredge","actual-outcome","2010","Dell x86 server leadership","Dell did grow to be one of the top two x86 server vendors globally; PowerEdge lineup remains Dell flagship server family.","verified","web-source","industry-consensus","backfill","Backfill"
