"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Harte-Hanks -> Aberdeen Strategy & Research","1988-2013","utilities-transformed-it-696ffb","Publisher; One Boston Place Boston MA"
"barton-taylor","Barton Taylor","person","market-research","unknown","","1990s-2000s","utilities-transformed-it-696ffb","Aberdeen analyst; primary author of Utilities Transformed"
"abb-systems-control","ABB Systems Control Division","company","energy-software","active","ABB Group (parent active)","1988-present","utilities-transformed-it-696ffb","Swiss-Swedish industrial giant; ABB Group active; energy management systems vendor"
"altra-energy-technologies","Altra Energy Technologies LLC","company","energy-trading","dissolved","ChemConnect acquired natural gas liquids exchange; software sold to Caminus (2001)","1996-2001","utilities-transformed-it-696ffb","Houston; natural gas liquids trading exchange; software sold to Caminus 2001 for $64M"
"andersen-consulting","Andersen Consulting LLP","firm","consulting","rebranded","Accenture (January 1"," 2001)","1989-2001","utilities-transformed-it-696ffb, Became Accenture on Jan 1 2001 following arbitration with Arthur Andersen"
"bentley-systems","Bentley Systems Inc.","company","engineering-software","active","","1984-present","utilities-transformed-it-696ffb","Engineering software for infrastructure; still active; went public 2020 (NASDAQ: BSY)"
"cellnet-data-systems","CellNet Data Systems Inc.","company","AMR-utilities","acquired","Schlumberger (2000) for $235M (assets from bankruptcy)","1988-2000","utilities-transformed-it-696ffb","Wireless AMR network provider; went bankrupt Feb 2000; assets acquired by Schlumberger for $235M"
"energyvision","EnergyVision","company","energy-software","unknown","","1990s","utilities-transformed-it-696ffb","Energy information services vendor profiled; fate unknown"
"enerlink-information-services","EnerLink Information Services","company","energy-software","unknown","","1990s","utilities-transformed-it-696ffb","Energy data services vendor profiled; fate unknown"
"hp-utilities","Hewlett-Packard Telecommunications & Utilities","company","enterprise-software","merged","HP (parent) -> HPE","1939-present","utilities-transformed-it-696ffb","HP's vertical unit for utilities; parent HP split into HP Inc and HPE in 2015"
"ibm-utility-energy","IBM Utility and Energy Services","company","enterprise-software","active","IBM (parent)","1911-present","utilities-transformed-it-696ffb","IBM's utility-focused business unit; parent IBM remains active"
"indus-international","Indus International","company","asset-management-software","acquired","ABB Group (2006)","1978-2006","utilities-transformed-it-696ffb","Enterprise asset management software; acquired by ABB in 2006"
"jd-edwards-utilities","J.D. Edwards World Solutions Company","company","enterprise-software","acquired","PeopleSoft (2003) -> Oracle (2005)","1977-2003","utilities-transformed-it-696ffb","ERP vendor with utilities vertical; acquired by PeopleSoft 2003"
"logica-utilities","Logica Inc. Energy & Utilities","company","consulting","merged","Logica -> CGI Group (2012)","1969-2012","utilities-transformed-it-696ffb","UK IT services firm; energy utility practice; merged into CGI Group 2012"
"saic","Science Applications International Corporation (SAIC)","company","defense-IT","active","","1969-present","utilities-transformed-it-696ffb","Defense/government IT firm; profiled for energy applications; still active"
"sap-america-utilities","SAP America Inc.","company","enterprise-software","active","SAP SE (parent)","1972-present","utilities-transformed-it-696ffb","SAP's IS-U utility module profiled; parent SAP SE still dominant ERP vendor"
"sct-utility-systems","SCT Utility Systems","company","utility-software","acquired","Getronics -> Banner Health (partial)","1970s-2000s","utilities-transformed-it-696ffb","Utility billing and CIS software; acquired in series of transactions"
"smallworld-systems","Smallworld Systems Inc.","company","GIS-software","acquired","GE Energy (2000)","1989-2000","utilities-transformed-it-696ffb","Geographic information system for utilities; acquired by GE Energy in 2000"
"transenergy-management","TransEnergy Management Inc.","company","energy-trading-software","unknown","","1990s","utilities-transformed-it-696ffb","Energy transaction management software vendor; fate unknown"
"unisys-utilities","Unisys Corporation","company","enterprise-IT","active","","1986-present","utilities-transformed-it-696ffb","IT services for utilities; Unisys still active public company"
"valmet-automation","Valmet Automation","company","industrial-automation","active","Valmet (parent)","1951-present","utilities-transformed-it-696ffb","Finnish industrial automation; power plant control systems; parent Valmet active"
