"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"scada","SCADA (Supervisory Control and Data Acquisition)","platform","multiple","1960-present","mature","active","utilities-transformed-it-696ffb","Core energy management system; still critical infrastructure technology"
"energy-management-systems","Energy Management Systems (EMS)","application","multiple","1970-present","mature","active","utilities-transformed-it-696ffb","Software for monitoring and controlling power grids; still dominant"
"oasis-transmission","OASIS (Open Access Same-time Information System)","platform","FERC","1996-present","emerging","active","utilities-transformed-it-696ffb","FERC-mandated internet-based electricity transmission reservation system; still operational"
"amr-automatic-meter-reading","Automatic Meter Reading (AMR)","platform","multiple","1990-present","emerging","active","utilities-transformed-it-696ffb","Remote meter data collection; evolved into AMI (Advanced Metering Infrastructure) and smart meters"
"gis-utilities","Geographic Information Systems (GIS) for Utilities","application","multiple","1985-present","mature","active","utilities-transformed-it-696ffb","Mapping and network management for utility infrastructure"
"bbs-trading-systems","BBS-Based Commodity Trading Systems","platform","multiple","1985-2000","declining","obsolete","utilities-transformed-it-696ffb","Bulletin board system natural gas trading; cited as EDI predecessor for electricity deregulation"
"internet-energy-services","Internet-Based Energy Services","platform","multiple","1996-present","emerging","active","utilities-transformed-it-696ffb","Web-based meter data access and energy management for large customers; evolved into smart grid portals"
"customer-information-systems","Customer Information Systems (CIS)","application","multiple","1975-present","mature","active","utilities-transformed-it-696ffb","Utility billing and customer management systems"
"erp-utilities","ERP for Utilities","application","multiple","1993-present","emerging","active","utilities-transformed-it-696ffb","Enterprise resource planning adapted for utility industry supply chains and asset management"
"call-center-software","Call Center Software for Utilities","application","multiple","1990-present","mature","active","utilities-transformed-it-696ffb","Customer service platforms for deregulated utilities"
"object-technology","Object Technology / OOP","framework","multiple","1985-2005","emerging","active","utilities-transformed-it-696ffb","Object-oriented programming cited as key architectural technology for utility software"
