"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-001","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","computer-associates","ca-etrust","strategy-classification","2001","CA eTrust market positioning","CA is 'one of the only suppliers that can realistically be considered a trusted, one-stop, enterprise-class supplier of security solutions'","medium","ingest-extraction","competitive-profiling","abstract","Aberdeen Profile characterization; promotional tone typical of Aberdeen vendor profiles"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-002","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","computer-associates","ca-etrust","technology-assessment","2001","CA eTrust competitive advancement","CA eTrust is 'well ahead of what most other suppliers can offer' for integrated enterprise security","medium","ingest-extraction","competitive-profiling","abstract","Aberdeen's assessment of CA's competitive position; Jim Hurley author"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-003","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","","ca-etrust","expert-opinion","2001","Security integration vs point solutions","IS can transform security from disconnected piece-parts into production-grade risk management whole by deploying eTrust","medium","ingest-extraction","expert-opinion","abstract","Core Aberdeen thesis: integrated suites beat point solutions"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-004","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","","ca-etrust","framework-factor","2001","Security as business handmaiden","With eTrust, IS executives can turn security into a handmaiden that serves business procedures and policies rather than being held hostage to technology-focused access controls","medium","ingest-extraction","expert-opinion","abstract","Business-aligned security philosophy; prescient of modern zero-trust and risk-based approaches"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-005","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","computer-associates","ca-etrust","technology-assessment","2001","eTrust components scope","Covers: security, policy, risk, management, PKI, antivirus, intrusion detection, certificate, signature, VPN, filtering, authentication, authorization, firewall, sandbox","high","ingest-extraction","document-review","keywords","Full keyword set from document"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-006","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","computer-associates","ldap-directory","technology-assessment","2001","eTrust Directory role","eTrust Directory provides cornerstone LDAP directory infrastructure for e-business security integration","high","ingest-extraction","competitive-profiling","title","Study specifically focuses on eTrust Directory component as the cornerstone of integrated security"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-007","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","computer-associates","ca-etrust","viability-prediction","2001","CA as dominant enterprise security vendor","CA is staking its claim as the dominant enterprise-class, one-stop security supplier","verified","outcome-linkage","expert-opinion","abstract","Aberdeen's prediction that CA would win the integrated security market"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-008","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","computer-associates","","actual-outcome","2018","CA Technologies corporate fate","CA Technologies acquired by Broadcom for $18.9B in 2018; CA security products did not dominate market; CrowdStrike, Palo Alto Networks prevailed","verified","web-source","document-review","Broadcom press release 2018; Wikipedia","CA did not become the dominant enterprise security vendor; prediction was incorrect"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-009","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","","ca-etrust","expert-opinion","2001","Internet-centric security context","CA eTrust designed for 'increasingly Internet-centric environment' — IS must integrate security for internet-scale operations","high","ingest-extraction","expert-opinion","abstract","Correct characterization of security landscape shift in 2001"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-010","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","","intrusion-detection","technology-assessment","2001","Integrated security suite vs point products","Integrated suite (eTrust whole > sum of parts) provides advantage over unconnected point security products","medium","ingest-extraction","expert-opinion","abstract","Aberdeen thesis predicts market direction correctly even if CA did not win it"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-011","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","","ca-etrust","actual-outcome","2025","Integrated security market outcome","Integrated security platforms did win; CrowdStrike, Palo Alto Networks, Microsoft Defender dominate; CA eTrust did not prevail","verified","web-source","document-review","Current market data","The framework prediction (integrated > point solutions) was correct; the vendor prediction (CA wins) was wrong"
"2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413-OBS-012","2001-ca-s-etrust-directory-a-cornerstone-of-e-business--194413","aberdeen-group","","market-data","2001","Aberdeen Group copyright period","Aberdeen Group, Inc. material copyright 1996-2001","high","ingest-extraction","document-review","footer","Consistent with June 2001 publication date"
