"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks 2006","1988-present","nti-12-client-server-goals-1993-15a519","Publisher and author of the NTI series"
"peter-s-kastner","Peter S. Kastner","person","IT-research","active","","1989-present","nti-12-client-server-goals-1993-15a519","Co-author, Aberdeen Group analyst"
"john-logan","John Logan","person","IT-research","unknown","","1990s","nti-12-client-server-goals-1993-15a519","Co-author, Aberdeen Group analyst"
"thomas-willmott","Thomas Willmott","person","IT-research","unknown","","1990s","nti-12-client-server-goals-1993-15a519","Co-author, Aberdeen Group analyst"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","nti-12-client-server-goals-1993-15a519","Windows/DOS, Windows for Workgroups, NT, Cairo (future); LAN Manager; DOS/Windows most common client OS in 1993"
"apple-computer","Apple Computer","company","IT-hardware","active","renamed Apple Inc. 2007","1976-present","nti-12-client-server-goals-1993-15a519","Macintosh; joint PowerPC development with IBM; moving Mac interface to AIX and RISC chips"
"ibm","IBM","company","IT-hardware-software","active","","1911-present","nti-12-client-server-goals-1993-15a519","OS/2 as client OS option; joint PowerPC with Apple; AI/X Unix; early LAN Manager relationship"
"novell","Novell, Inc.","company","software","acquired","Attachmate (2011 for $2.2B) -> Micro Focus (2014) -> OpenText (2023)","1983-present","nti-12-client-server-goals-1993-15a519","Dominant PC LAN OS market share; NetWare 4.0 enterprise-wide directory services; SPX/IPX protocol"
"digital-equipment-corporation","Digital Equipment Corporation (DEC)","company","IT-hardware","acquired","Compaq 1998","1957-1998","nti-12-client-server-goals-1993-15a519","Early LAN Manager relationship with Microsoft; legacy minicomputer role as data repository"
"banyan-systems","Banyan Systems","company","software","dissolved","Renamed ePresence (1999); assets acquired by Unisys (2003); ceased operations Oct 2003","1983-present","nti-12-client-server-goals-1993-15a519","High-end LAN market leader with Vines; sophisticated enterprise-level directory services"
"sun-microsystems","Sun Microsystems","company","IT-hardware","acquired","Oracle 2010","1982-2010","nti-12-client-server-goals-1993-15a519","Solaris Unix; SunSoft Distributed Objects Everywhere (D.O.E) OO platform"
"hewlett-packard","Hewlett-Packard","company","IT-hardware","active","HP Inc./HPE 2015","1939-present","nti-12-client-server-goals-1993-15a519","HP/UX Unix variant; listed as early leader in scalable multiprocessing servers"
"ncr","NCR Corporation","company","IT-hardware","split","Split into NCR Voyix (digital commerce) and NCR Atleos (ATMs) in October 2023","1884-present","nti-12-client-server-goals-1993-15a519","Listed as early leader in scalable multiprocessing server market"
"compaq","Compaq Computer Corporation","company","IT-hardware","acquired","HP 2002","1982-2002","nti-12-client-server-goals-1993-15a519","Listed as early leader concentrating on scalable server success in mid-to-late 1990s"
"unisys","Unisys Corporation","company","IT-hardware","active","","1986-present","nti-12-client-server-goals-1993-15a519","Listed as early leader in scalable multiprocessing server market; Mapper toolset"
"oracle","Oracle Corporation","company","enterprise-software","active","","1977-present","nti-12-client-server-goals-1993-15a519","Listed among middleware client-server leaders; RDBMS backend for distributed SQL services"
"sybase","Sybase, Inc.","company","enterprise-software","acquired","SAP 2010","1984-2010","nti-12-client-server-goals-1993-15a519","Listed among middleware client-server leaders for distributed SQL services"
"software-ag","Software AG","company","enterprise-software","active","","1969-present","nti-12-client-server-goals-1993-15a519","Entire middleware product; listed among leaders in distributed client-server toolset"
"lotus-development","Lotus Development Corporation","company","software","acquired","IBM (acquired 1995 for $3.5B)","1982-1995","nti-12-client-server-goals-1993-15a519","Lotus Notes: new departmental computing metaphor for message-passing and LAN-based multi-user apps"
"next-computer","NeXT Computer","company","IT-hardware","acquired","Apple Computer (acquired 1997 for $429M); NeXTSTEP became basis of Mac OS X","1985-1997","nti-12-client-server-goals-1993-15a519","NeXTSTEP OO OS; listed as future OO systems software enabling custom OS extensions"
"taligent","Taligent","company","software","dissolved","Absorbed into IBM (1996-1998); technology became part of VisualAge","1992-1998","nti-12-client-server-goals-1993-15a519","Pink OO OS; IBM-Apple joint venture; future OO architecture looming on horizon"
"netframe","NetFrame Systems","company","IT-hardware","acquired","Micron Electronics (acquired 1996)","1987-1997","nti-12-client-server-goals-1993-15a519","LAN server products for PC server market"
"tricord-systems","Tricord Systems","company","IT-hardware","dissolved","Filed bankruptcy mid-1990s; assets dissolved","1989-1997","nti-12-client-server-goals-1993-15a519","LAN server products for PC server market"
"uniface","Uniface","company","software","acquired","Compuware (acquired 1994); then Rocket Software acquired Compuware's Uniface unit","1986-present","nti-12-client-server-goals-1993-15a519","Middleware leader for distributed client-server applications"
"auspex-systems","Auspex Systems","company","IT-hardware","acquired","Network Appliance (NetApp) acquired 2003","1987-1997","nti-12-client-server-goals-1993-15a519","Network file server; listed among middleware/RDBMS leaders"
"forte-software","Forte Software","company","software","acquired","Sun Microsystems (acquired 1999 for $540M)","1991-1999","nti-12-client-server-goals-1993-15a519","Client-server development toolset leader"
"cooperative-solutions","Cooperative Solutions","company","software","dissolved","Acquired by Sybase mid-1990s; product line discontinued","1989-1997","nti-12-client-server-goals-1993-15a519","Middleware for distributed client-server applications; listed among leaders"
"unify-corporation","Unify Corporation","company","software","acquired","Merged with Daegis (2010); acquired Gupta Technologies; then OpenText acquired (2015)","1980-present","nti-12-client-server-goals-1993-15a519","ACCELL/SQL toolset; layered software dev framework with independence between presentation/app/DB/hardware layers"
"cognos","Cognos","company","software","acquired","IBM (acquired 2008 for $5B)","1969-present","nti-12-client-server-goals-1993-15a519","Powerhouse toolset; layered software dev framework"
"smartstar","SmartStar Corporation","company","software","dissolved","","1990s","nti-12-client-server-goals-1993-15a519","SmartStar Vision toolset; layered software dev framework"
"data-general","Data General Corporation","company","IT-hardware","acquired","EMC Corporation (acquired 1999)","1968-1999","nti-12-client-server-goals-1993-15a519","Listed among early leaders concentrating on scalable multiprocessing server markets"
"pyramid-technology","Pyramid Technology","company","IT-hardware","acquired","Siemens Nixdorf (acquired 1995)","1981-1995","nti-12-client-server-goals-1993-15a519","Listed among early leaders in scalable multiprocessing server market"
"sequent-computer","Sequent Computer Systems","company","IT-hardware","acquired","IBM (acquired 1999 for $810M)","1983-1999","nti-12-client-server-goals-1993-15a519","Listed among early leaders in scalable multiprocessing server market"
