"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"dct-corp-notebooks-jan-2003-OBS-001","dct-corp-notebooks-jan-2003","hewlett-packard","intel-pentium-4-m","market-data","2003","Compaq Evo N800v 470044-394 (Standard) manufacturer online price","$2177","high","ingest-extraction","competitive-profiling","Business sheet","CPU P4-M 1.7, 15"" XGA, 256MB, 30GB, DVD/CD-RW, 5.8lb, 3 yr + damage protection"
"dct-corp-notebooks-jan-2003-OBS-002","dct-corp-notebooks-jan-2003","hewlett-packard","intel-pentium-4-m","market-data","2003","Compaq Evo N800v 470044-394 (Standard) street price","$1867","high","ingest-extraction","competitive-profiling","Business sheet","Site: cdw.com"
"dct-corp-notebooks-jan-2003-OBS-003","dct-corp-notebooks-jan-2003","hewlett-packard","intel-pentium-4-m","market-data","2003","Compaq Evo 1000c 470037-782 (Standard) manufacturer online price","$2068","high","ingest-extraction","competitive-profiling","Business sheet","CPU P4-M 1.7, 15"" XGA, 256MB, 30GB, DVD/CD-RW + floppy, 6.8lb, 3 yr + damage protection"
"dct-corp-notebooks-jan-2003-OBS-004","dct-corp-notebooks-jan-2003","hewlett-packard","intel-pentium-4-m","market-data","2003","Compaq Evo 1000c 470037-782 (Standard) street price","$1953","high","ingest-extraction","competitive-profiling","Business sheet","Site: cdw.com"
"dct-corp-notebooks-jan-2003-OBS-005","dct-corp-notebooks-jan-2003","ibm","intel-pentium-4-m","market-data","2003","ThinkPad T30 236681U (Standard) manufacturer online price","$1749","high","ingest-extraction","competitive-profiling","Business sheet","CPU M-P4 1.8, 14.1"", 256MB, 40GB, DVD, 5.6lb, 3-year next day onsite"
"dct-corp-notebooks-jan-2003-OBS-006","dct-corp-notebooks-jan-2003","hewlett-packard","intel-pentium-4-m","market-data","2003","Compaq N610c 470050-649 (Thin & Light) manufacturer online price","$1749","high","ingest-extraction","competitive-profiling","Business sheet","CPU P4-M 2.0, 14.1, 256MB, 30GB, DVD, 4.8lb, 3 yr parts & labor"
"dct-corp-notebooks-jan-2003-OBS-007","dct-corp-notebooks-jan-2003","hewlett-packard","intel-pentium-iii-m","market-data","2003","Compaq N410c 470037-550 (Thin & Light) manufacturer online price","$1899","high","ingest-extraction","competitive-profiling","Business sheet","CPU P3-M 1.2, 12.1 XGA, 256MB, 30GB, CD External, 3.5lb, 3 yr onsite"
"dct-corp-notebooks-jan-2003-OBS-008","dct-corp-notebooks-jan-2003","hewlett-packard","intel-pentium-iii-m","market-data","2003","Compaq N410c 470037-550 (Thin & Light) street price","$1800","high","ingest-extraction","competitive-profiling","Business sheet","Site: N/A"
"dct-corp-notebooks-jan-2003-OBS-009","dct-corp-notebooks-jan-2003","ibm","intel-pentium-iii-m","market-data","2003","ThinkPad X30 2662MPU (Thin & Light) manufacturer online price","$2529","high","ingest-extraction","competitive-profiling","Business sheet","CPU M-P3 1.133, 12.1"", 256MB, 30GB, none, 3.7lb, 3-year next day onsite"
"dct-corp-notebooks-jan-2003-OBS-010","dct-corp-notebooks-jan-2003","","notebook-pc","framework-factor","2003","Corporate notebook form-factor bands tracked","Standard; Thin & Light; Value","verified","ingest-extraction","competitive-profiling","Both sheets","Three canonical segments for corporate procurement."
"dct-corp-notebooks-jan-2003-OBS-011","dct-corp-notebooks-jan-2003","","intel-pentium-4-m","technology-assessment","2003","Mobile P4 vs Mobile P3 positioning in Jan 2003","P4-M in Standard band (1.7-2.0 GHz); P3-M relegated to Value/Thin-Light","high","ingest-extraction","competitive-profiling","Business sheet","Generation transition visible in product mix."
