"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"b4b0c1-OBS-001","2003-crm-redux-we-told-you-so-b4b0c1","","crm-software","market-data","2003","CRM Industry Size","$15 billion industry (CRM vendors and solution set)","medium","ingest-extraction","industry-analysis","abstract","Pombriant's figure for CRM market size as of ~2003"
"b4b0c1-OBS-002","2003-crm-redux-we-told-you-so-b4b0c1","","crm-software","expert-opinion","2003","CRM Failure Narrative Assessment","Industry pundits failed to cover bets with primary research; recycled each other's opinions about CRM failures","high","ingest-extraction","expert-opinion","abstract","Core criticism of CRM skeptics; methodological argument"
"b4b0c1-OBS-003","2003-crm-redux-we-told-you-so-b4b0c1","aberdeen-group","roi-measurement","benchmark-result","2003","Aberdeen CRM Client Base Study","First comprehensive study of a large CRM client base documenting evidence of value delivery","high","ingest-extraction","field-research","abstract","Aberdeen's own primary research cited as counterevidence to failure narrative"
"b4b0c1-OBS-004","2003-crm-redux-we-told-you-so-b4b0c1","businessweek","crm-software","expert-opinion","2003","BusinessWeek CRM Value Confirmation","BusinessWeek May 2003 special section on e-business and CRM documented wisdom that CRM delivers value","high","ingest-extraction","document-review","abstract","External corroboration from major business press"
"b4b0c1-OBS-005","2003-crm-redux-we-told-you-so-b4b0c1","","crm-software","viability-prediction","2003","CRM Industry Value Vindication","You cannot build a $15 billion industry out of something that does not deliver value; evidence rolling in","verified","outcome-linkage","expert-opinion","abstract","Core thesis: CRM ROI skeptics would be proven wrong"
"b4b0c1-OBS-006","2003-crm-redux-we-told-you-so-b4b0c1","","crm-software","actual-outcome","2025","CRM Market Growth - Actual Outcome","Global CRM market reached ~$91B by 2025; Salesforce.com alone valued at $200B+; prediction fully vindicated","verified","web-source","document-review","post-publication","CRM industry proved to deliver massive value; Aberdeen's position validated"
"b4b0c1-OBS-007","2003-crm-redux-we-told-you-so-b4b0c1","","roi-measurement","strategy-classification","2003","Primary Research Methodology","Aberdeen positioned primary research with large CRM client base as superior to secondary recycled opinion","high","ingest-extraction","field-research","abstract","Methodological positioning: field research vs pundit opinions"
"b4b0c1-OBS-008","2003-crm-redux-we-told-you-so-b4b0c1","","crm-software","expert-opinion","2003","CRM ROI Evidence Pattern","Evidence rolling in from multiple sources (Aberdeen, BusinessWeek, others) showing CRM does deliver ROI","high","ingest-extraction","industry-analysis","abstract","Convergence of evidence from multiple research channels"
"b4b0c1-OBS-009","2003-crm-redux-we-told-you-so-b4b0c1","","crm-software","technology-assessment","2003","CRM Market Maturity","CRM market entering validation phase after hype cycle; evidence-based era beginning","medium","ingest-extraction","industry-analysis","abstract","Gartner hype cycle interpretation of the transition Aberdeen describes"
"b4b0c1-OBS-010","2003-crm-redux-we-told-you-so-b4b0c1","","crm-software","market-data","2003","CRM Related Topics Coverage","BusinessWeek, Aberdeen, and others all published CRM and e-business sections in May 2003","high","ingest-extraction","document-review","abstract","Convergent coverage signaling maturation of CRM validation discourse"
