"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","Aberdeen Group co-founder, VP/EVP/CRO; prior: PHI, Wang, ADL, Prime, Stratus, DEC"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2007); Spiceworks Ziff Davis","1988-present","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","Boston-based IT research firm"
"dell-inc","Dell Inc.","company","PC-and-server","active","Dell Technologies (2016)","1984-present","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","Direct-sale PC and server vendor"
"hewlett-packard","Hewlett-Packard","company","computer-and-printer","split","HP Inc. and Hewlett Packard Enterprise (2015)","1939-2015","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","Computer/printer maker; merged with Compaq 2002"
"compaq-computer","Compaq Computer","company","PC-and-server","acquired","HP (2002)","1982-2002","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","PC maker; acquired Tandem 1997, DEC 1998"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","x86 CPU industry leader"
"microsoft-corporation","Microsoft Corporation","company","software","active","","1975-present","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","Operating systems and applications vendor"
"dan-neel","Dan Neel","person","journalism","active-then","","1990s-2000s","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","InfoWorld magazine reporter; covered server hardware and Dell"
"randy-groves","Randy Groves","person","Dell-executive","active-then","","1990s-2000s","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","Vice President, Dell Enterprise Systems Group (2002)"
"infoworld-magazine","InfoWorld Magazine","publication","tech-trade-press","active-then","transitioned-to-digital-only-2007","1978-2007-print","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","San Mateo CA tech trade weekly"
