"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-001","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","dell-inc","","kastner_quote","2002","memorable_quote","Dell-trying-to-maintain-flexibility-and-agility-at-core-of-business","high","InfoWorld-quotation","p.1","Kastner: Dell focused on flexibility/agility at core of business"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-002","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","peter-s-kastner","","kastner_title_evolution","2002","title","chief-research-officer-Aberdeen-Group","high","InfoWorld-attribution","p.1","Kastner = Chief Research Officer (CRO); title shift from VP visible across batch"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-003","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","infoworld-magazine","","infoworld_circulation","2002","weekly_circulation","225047","high","magazine-imprint","p.1","InfoWorld: 225,047 weekly circulation per April 2002 imprint"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-004","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","","dell-poweredge-1655mc","blade_density","2002","blades_per_5_25_rack","6","high","product-spec","p.1","Dell 1655MC: 6 dual-processor blades in 5.25-inch rack"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-005","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","","hp-bladeservers","blade_density_compaq","2002","blades_per_standard_rack_compaq","hundreds","medium","InfoWorld-comparison","p.1","Compaq blades thin enough for hundreds per rack vs. Dell's 84"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-006","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","","dell-poweredge-1655mc","dell_blades_per_rack","2002","blades_per_standard_rack","84","high","product-spec","p.1","Dell 1655MC: 84 blades fit in standard rack"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-007","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","","dell-poweredge-1655mc","dell_intel_processor","2002","processor_family","Intel-Pentium-III-dual","high","product-spec","p.1","Pentium III dual-processor blades"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-008","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","","infiniband","dell_microsoft_infiniband","2002","partnership","Dell-Microsoft-InfiniBand","medium","InfoWorld-feature","p.1","Dell announced InfiniBand partnership with Microsoft"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-009","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","","server-bricks","dell_brick_roadmap","2002","roadmap","blades-to-bricks-to-shared-power-and-cooling","medium","Dell-statement","p.1","Dell roadmap: blades precursor to bricks; shared power/cooling reduce data-center costs"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-010","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","randy-groves","","groves_response","2002","memorable_quote","competitors-focused-on-customers-willing-to-sacrifice-performance-for-space","medium","InfoWorld-quotation","p.1","Groves/Dell rebuttal on density-vs-performance tradeoff"
"infoworld-dell-sharpens-blade-attack-nee-f9cb9c-OBS-011","infoworld-dell-sharpens-blade-attack-nee-f9cb9c","","server-blades","blade_market_drivers","2002","drivers","consolidation-power-reduction-management-flexibility","medium","InfoWorld-context","p.1","Server blades drivers: consolidate server farms, reduce power, easier mgmt, flexible reassignment"
