"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","research-firm","market-research","acquired","Harte-Hanks (then Aberdeen rejoined as independent brand)","1988-2014","aberdeen-1995-data-warehouse-olap","Publisher of the study; Market Viewpoint series Vol.8 No.8"
"computer-associates-international","MicroStrategy Inc.","software-vendor","business-intelligence","active","","1989-present","aberdeen-1995-data-warehouse-olap","Identified as leading Relational OLAP pioneer; partnered with Informix; still active as public company (MSTR)"
"ibm","Information Advantage Inc.","software-vendor","business-intelligence","acquired","Sterling Software (1999) then CA Technologies (2000)","1992-2000","aberdeen-1995-data-warehouse-olap","Named as key ROLAP supplier alongside MicroStrategy and Stanford Technology Group; acquired by Sterling for OLAP server product"
"informix-corporation","Stanford Technology Group","software-vendor","business-intelligence","acquired","Unknown (small ROLAP startup)","1993-1998","aberdeen-1995-data-warehouse-olap","Listed as one of three primary Relational OLAP suppliers; later faded from market"
"arbor-software","Arbor Software","software-vendor","business-intelligence","merged","Hyperion Solutions (1998) then Oracle (2007)","1991-1998","aberdeen-1995-data-warehouse-olap","Maker of Essbase server-based MDB; tightened alliance with Hewlett-Packard mentioned in study; merged with Hyperion in 1998"
"oracle-corporation","Oracle Corporation","software-vendor","database-software","active","","1977-present","aberdeen-1995-data-warehouse-olap","Acquiring IRI Software for MDB and query tools; also cited as RDBMS supplier scaling beyond 100GB"
"microsoft-corporation","IRI Software","software-vendor","business-intelligence","acquired","Oracle Corporation (1995)","1984-1995","aberdeen-1995-data-warehouse-olap","Maker of Express MDB; acquired by Oracle; product became Oracle Express"
"ent-08","D&B Software","software-vendor","business-intelligence","acquired","Geac Computer Corporation (1996)","1988-1996","aberdeen-1995-data-warehouse-olap","Division of Dun & Bradstreet; maker of Pilot query tool; acquired by Geac for $150M in 1996"
"ent-09","Pilot Software Inc.","software-vendor","business-intelligence","acquired","SAP AG (2007)","1984-2007","aberdeen-1995-data-warehouse-olap","Maker of Pilot OLAP tool using sparse-matrix technology; acquired by D&B in 1994; ultimately acquired by SAP in 2007"
"ent-10","Holistic Systems Inc.","software-vendor","business-intelligence","acquired","Seagate Software (1996) then Crystal Decisions then Business Objects (2004)","1989-1996","aberdeen-1995-data-warehouse-olap","Maker of Holos server-based MDB; acquired by Seagate Technology in 1996 for $84M"
"ncr-corporation","Andyne Computing Ltd.","software-vendor","business-intelligence","acquired","Hummingbird Communications (1997) for $60M","1988-1997","aberdeen-1995-data-warehouse-olap","Maker of Pablo client-side MDB; Canadian firm based in Ontario; acquired by Hummingbird for $60M"
"business-objects","Business Objects","software-vendor","business-intelligence","acquired","SAP AG (2008)","1990-2008","aberdeen-1995-data-warehouse-olap","Maker of BusinessObjects; cited as high-end report writer; acquired by SAP in 2008"
"cognos-corp","Cognos Corp.","software-vendor","business-intelligence","acquired","IBM (2008)","1969-2008","aberdeen-1995-data-warehouse-olap","Maker of Impromptu; cited as high-end report writer alongside BusinessObjects; acquired by IBM in 2008 for $5B"
"iq-software","IQ Software","software-vendor","business-intelligence","acquired","Information Advantage (1998) for $36M","1984-1998","aberdeen-1995-data-warehouse-olap","BI query tool vendor; acquired by Information Advantage in 1998 for $36M (per entity hint: acquired by Sybase refers to product lineage)"
"informix","Informix","software-vendor","database-software","acquired","IBM (2001)","1980-2001","aberdeen-1995-data-warehouse-olap","RDBMS supplier cited as key ROLAP partnership with MicroStrategy; Informix-Online parallel-scalable RDBMS highlighted"
"sybase","Sybase","software-vendor","database-software","acquired","SAP AG (2010)","1984-2010","aberdeen-1995-data-warehouse-olap","Cited as RDBMS supplier scaling beyond 100GB alongside Informix and Oracle"
"microsoft","Microsoft","software-vendor","software-conglomerate","active","","1975-present","aberdeen-1995-data-warehouse-olap","Cited for Microsoft Access (low-end report writer) and Microsoft Excel (spreadsheet OLAP); also Windows interface standard"
"ent-18","Crystal Services","software-vendor","business-intelligence","acquired","Seagate Software (1996) then Business Objects (2004)","1990-1996","aberdeen-1995-data-warehouse-olap","Maker of Crystal Reports cited as report-writer/predefined query tool example"
"hewlett-packard","Hewlett-Packard","hardware-vendor","computing-hardware","active","","1939-present","aberdeen-1995-data-warehouse-olap","Forming alliances with MDB suppliers including Arbor Software; hardware platform partner"
"lotus-development","Lotus Development","software-vendor","productivity-software","acquired","IBM (1995)","1982-1995","aberdeen-1995-data-warehouse-olap","Maker of Lotus Approach cited as low-end personal database tool alongside Microsoft Access"
