"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"tech-01","Relational OLAP (ROLAP)","analytical-framework","multiple","1993-present","emerging","evolved","aberdeen-1995-data-warehouse-olap","Central focus of study; combines RDBMS with multidimensional query capability; multi-tier architecture"
"tech-02","Multidimensional OLAP (MOLAP)","analytical-framework","multiple","1990-present","mainstream","legacy-niche","aberdeen-1995-data-warehouse-olap","Proprietary MDB-based OLAP; scalability limited to 20-50GB; faces competition from ROLAP"
"tech-03","Multidimensional Database (MDB)","database-technology","multiple","1990-present","mainstream","legacy-niche","aberdeen-1995-data-warehouse-olap","Specialized storage using array/sparse-matrix technology; becoming impractical above 50GB"
"tech-04","Sparse-matrix technology","storage-optimization","multiple","1990-present","mainstream","legacy-niche","aberdeen-1995-data-warehouse-olap","Performance and storage optimization that hunts unused MDB cells and compresses arrays; used by Pilot and Express"
"tech-05","Parallel-scalable RDBMS","database-technology","multiple","1992-present","emerging","evolved","aberdeen-1995-data-warehouse-olap","RDBMSs scaling beyond 100GB; exemplified by Informix-Online; foundation for ROLAP"
"tech-06","Dimensional modeling","data-modeling","multiple","1993-present","emerging","active","aberdeen-1995-data-warehouse-olap","Organizes data into fact tables (measures) and dimension tables (satellite tables); core to ROLAP"
"odbc-open-database-connectivity","ODBC (Open Database Connectivity)","connectivity-standard","Microsoft","1992-present","mainstream","legacy","aberdeen-1995-data-warehouse-olap","Standard interface used by report-writer tools to connect to databases; enables end-user query building"
"sql-structured-query-language","SQL (Structured Query Language)","query-language","ISO/ANSI","1974-present","mainstream","active","aberdeen-1995-data-warehouse-olap","Core query mechanism; Relational OLAP generates multi-pass SQL dynamically; layperson-baffling per study"
"tech-09","Metadata repository / data dictionary","data-management","multiple","1990-present","emerging","active","aberdeen-1995-data-warehouse-olap","Used to translate technical schema to business terms; critical for ROLAP change management"
"tech-10","Denormalization","database-design","multiple","1990-present","emerging","active","aberdeen-1995-data-warehouse-olap","Repetitively stores data to minimize joins; key ROLAP database optimization technique"
"tech-11","Summarization / pre-aggregation","query-optimization","multiple","1990-present","emerging","active","aberdeen-1995-data-warehouse-olap","Pre-aggregating data to eliminate runtime calculation; one of three core ROLAP optimization techniques"
"tech-12","Partitioning","database-design","multiple","1990-present","emerging","active","aberdeen-1995-data-warehouse-olap","Divides large fact tables into smaller tables; improves query response time and warehouse maintenance"
"tech-13","Multi-pass SQL generation","query-engine","MicroStrategy","1994-present","niche","evolved","aberdeen-1995-data-warehouse-olap","MicroStrategy OLAP engine capability; generates complex multi-pass SQL to avoid need for specialized MDB"
"tech-14","Fat-client architecture","software-architecture","multiple","1985-present","mainstream","obsolete","aberdeen-1995-data-warehouse-olap","Entire application resides on desktop; weakness exposed when querying large datasets; being superseded"
"data-warehousing","Data warehousing","data-management","multiple","1988-present","emerging","active","aberdeen-1995-data-warehouse-olap","Central enterprise RDBMS optimized for decision support; scaling to terabytes by 1995"
"tech-16","Essbase (Arbor Software)","analytical-server","Arbor Software","1992-present","mainstream","evolved","aberdeen-1995-data-warehouse-olap","Server-based MDB; later became Oracle Essbase after Arbor-Hyperion-Oracle acquisition chain"
"tech-17","Holos (Holistic Systems)","analytical-server","Holistic Systems Inc.","1993-present","mainstream","discontinued","aberdeen-1995-data-warehouse-olap","Server-based MDB listed alongside Essbase and Express; acquired into Seagate/Crystal/Business Objects"
"tech-18","Oracle Express (IRI Software)","analytical-server","Oracle/IRI Software","1991-present","mainstream","discontinued","aberdeen-1995-data-warehouse-olap","Server-based MDB with sparse-matrix; Oracle acquired IRI Software for this product in 1995"
"tech-19","Pablo (Andyne Computing)","analytical-client","Andyne Computing Ltd.","1993-present","mainstream","discontinued","aberdeen-1995-data-warehouse-olap","Client-side MDB maintaining pre-calculated data in PC memory; handles a few megabytes"
"tech-20","BusinessObjects","report-writer","Business Objects","1990-present","mainstream","evolved","aberdeen-1995-data-warehouse-olap","High-end report writer; IS pre-defines complex SQL (Group By, Having, Union) for business users"
"cognos-impromptu","Cognos Impromptu","report-writer","Cognos Corp.","1993-present","mainstream","discontinued","aberdeen-1995-data-warehouse-olap","High-end report writer alongside BusinessObjects; requires IS to predefined SQL and maintain metadata"
"powerbuilder","Crystal Reports","report-writer","Crystal Services","1991-present","mainstream","active","aberdeen-1995-data-warehouse-olap","Predefined query tool cited as report-writer/predefined category example; now part of SAP"
"microsoft-access","Microsoft Access","personal-database","Microsoft","1992-present","mainstream","active","aberdeen-1995-data-warehouse-olap","Low-end personal database tool; cited as encouraging incorrect query results via joined intermediary tables"
"microsoft-excel","Microsoft Excel","spreadsheet","Microsoft","1985-present","mainstream","active","aberdeen-1995-data-warehouse-olap","Spreadsheet allowing small dataset cross-tab views; lowest tier of multidimensional tools"
"lotus-approach","Lotus Approach","personal-database","Lotus Development","1992-1998","mainstream","discontinued","aberdeen-1995-data-warehouse-olap","Low-end personal database tool alongside Microsoft Access; Lotus acquired by IBM in 1995"
"ca-ingres","Intelligent agents / alerts","automation","multiple","1994-present","emerging","evolved","aberdeen-1995-data-warehouse-olap","Monitors query environment; runs background analyses; notifies workers of predefined business conditions"
"data-mining","Data mining","analytical-framework","multiple","1994-present","emerging","active","aberdeen-1995-data-warehouse-olap","Emerging application class enabled by ROLAP; allows drilling for information in any direction without pre-programmed paths"
"tech-28","Very Large Databases (VLDB)","database-technology","multiple","1993-present","emerging","active","aberdeen-1995-data-warehouse-olap","Databases exceeding 100GB; hundreds of sites by 1995; ROLAP leverages RDBMS VLDB support"
