"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"soa-lifecycle-perspective-1ff953-obs-001","soa-lifecycle-perspective-1ff953","aberdeen-group","service-oriented-architecture","survey-finding","2006","SOA deployment difficulties","Between one-third and half of ~1,000 companies surveyed having serious difficulties moving SOA-enabled applications into stable deployment","high","ingest-extraction","ABERDEEN-SURVEY","p1","Survey: ~1000 companies; conducted 2006; data in SOA Management and Governance Benchmark Report (February 2007)."
"soa-lifecycle-perspective-1ff953-obs-002","soa-lifecycle-perspective-1ff953","aberdeen-group","service-oriented-architecture","survey-finding","2006","Root cause of SOA deployment difficulty","Predominant reason: inadequate tools for automated management and governance of growing plethora and complexity of web services and applications; exacerbated by inexperience","high","ingest-extraction","ABERDEEN-SURVEY","p1","Survey finding."
"soa-lifecycle-perspective-1ff953-obs-003","soa-lifecycle-perspective-1ff953","aberdeen-group","application-lifecycle-management-soa","benchmark","2007","SOA development cost decrease — ALM practitioners","68% of ALM-focused organizations decreased SOA development costs over last 12 months","high","ingest-extraction","ABERDEEN-SURVEY","p1","Table 1: How Application Lifecycle Management Practitioners Led the Field. Source: AberdeenGroup February 2007."
"soa-lifecycle-perspective-1ff953-obs-004","soa-lifecycle-perspective-1ff953","aberdeen-group","service-oriented-architecture","benchmark","2007","SOA development cost decrease — Best in Class","46% of Best in Class organizations decreased SOA development costs over last 12 months","high","ingest-extraction","ABERDEEN-SURVEY","p1","Table 1. Source: AberdeenGroup February 2007."
"soa-lifecycle-perspective-1ff953-obs-005","soa-lifecycle-perspective-1ff953","aberdeen-group","service-oriented-architecture","benchmark","2007","SOA development cost decrease — all respondents","25% of all respondents decreased SOA development costs over last 12 months","high","ingest-extraction","ABERDEEN-SURVEY","p1","Table 1. Source: AberdeenGroup February 2007."
"soa-lifecycle-perspective-1ff953-obs-006","soa-lifecycle-perspective-1ff953","aberdeen-group","service-oriented-architecture","benchmark","2007","No change in SOA costs — ALM practitioners","12% of ALM-focused organizations had no change in SOA development costs","high","ingest-extraction","ABERDEEN-SURVEY","p1","Table 1. Source: AberdeenGroup February 2007."
"soa-lifecycle-perspective-1ff953-obs-007","soa-lifecycle-perspective-1ff953","aberdeen-group","service-oriented-architecture","benchmark","2007","No change in SOA costs — Best in Class","44% of Best in Class had no change in SOA development costs","high","ingest-extraction","ABERDEEN-SURVEY","p1","Table 1. Source: AberdeenGroup February 2007."
"soa-lifecycle-perspective-1ff953-obs-008","soa-lifecycle-perspective-1ff953","aberdeen-group","service-oriented-architecture","benchmark","2007","SOA costs increased — ALM practitioners","20% of ALM-focused organizations saw SOA development costs increase","high","ingest-extraction","ABERDEEN-SURVEY","p1","Table 1. Source: AberdeenGroup February 2007."
"soa-lifecycle-perspective-1ff953-obs-009","soa-lifecycle-perspective-1ff953","aberdeen-group","service-oriented-architecture","benchmark","2007","SOA costs increased — all respondents","35% of all respondents saw SOA development costs increase","high","ingest-extraction","ABERDEEN-SURVEY","p1","Table 1. Source: AberdeenGroup February 2007."
"soa-lifecycle-perspective-1ff953-obs-010","soa-lifecycle-perspective-1ff953","aberdeen-group","soa-governance-tools","survey-finding","2007","Top SOA challenge","Establishment of operational security, governance, and management: cited by 45% of survey base as top challenge","high","ingest-extraction","ABERDEEN-SURVEY","",""
