obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
OBS-001,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,total-transactions-one-hour,"65,637 transactions",high,benchmarking,Benchmark Results,"One steady-state hour at simulated 6,000-bed hospital peak load on March 2, 2004"
OBS-002,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,total-orders-per-hour,"7,411 orders",high,benchmarking,Benchmark Results,"4,503 medical orders from 162 physicians plus 1,624 nursing orders and 1,284 HL7 interface message orders; exceeded 5,000 order/hour goal"
OBS-003,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,peak-transaction-rate,">1,000 transactions per minute",high,benchmarking,Benchmark Results,Sustained transaction rate during one-hour steady-state benchmark under full load
OBS-004,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,category-1-avg-response-time,1.12 seconds,high,statistical-analysis,Table 3,"8 admin transaction types including doctor/nurse log-on/log-out; 6,525 total transactions; geometric mean 0.54s; 99th percentile 1.62s"
OBS-005,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,category-2-avg-response-time,0.25 seconds,high,statistical-analysis,Table 3,"24 order-entry transaction types; 17,986 total transactions; geometric mean 0.12s; 99th percentile 0.36s"
OBS-006,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,category-3-avg-response-time,0.10 seconds,high,statistical-analysis,Table 3,"26 patient administration transaction types; 21,549 total transactions; geometric mean 0.09s; 99th percentile 0.25s"
OBS-007,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,category-4-avg-response-time,0.15 seconds,high,statistical-analysis,Table 3,"16 display transaction types; 13,073 total transactions; geometric mean 0.11s; 99th percentile 0.51s"
OBS-008,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,category-5-avg-response-time,0.44 seconds,high,statistical-analysis,Table 3,"8 worklist transaction types; 6,504 total transactions; geometric mean 0.18s; 99th percentile 0.62s"
OBS-009,2004-eclipsys-auditor-report-4-3cd30c,unisys,unisys-es7000,benchmark-result,2004,database-server-cpu-utilization,40%,high,benchmarking,Benchmark Results,Implies sufficient server headroom to support even more intense peak hour
OBS-010,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,twelve-hour-test-total-transactions,"721,158 transactions in 715 minutes",high,benchmarking,Twelve-Hour Test,"Sustained rate >1,000 txn/min over nearly 12 hours; demonstrated no processing, memory, or disk capacity constraints"
OBS-011,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,simulated-hospital-scale,"6,000-bed hospital",high,benchmarking,Benchmark Methodology,"200 doctors x 30 patients each; 3 nurses share 12 patients; 1 clerk per 12 patients; exceeds largest US hospitals"
OBS-012,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,batch-30-patient-order-response-time,11.85 seconds average,high,statistical-analysis,Benchmark Results,"30 patient orders submitted as batch; one of only 8 of 82 transaction types exceeding 1-second average"
OBS-013,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,transactions-above-1-second,8 of 82 transaction types,high,statistical-analysis,Benchmark Results,All 8 involved group patient order activities representing multiple transactions sent as one group
OBS-014,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,doctor-logon-response-time,2.50 seconds average,high,statistical-analysis,Benchmark Results,"Downloads 150 patient data records (5 doctors x 30 patients each); 99th percentile was 6.74 seconds"
OBS-015,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,slow-laptop-test-result,"Response times roughly same as LoadRunner reported",high,benchmarking,Auditor Test,"Pentium III 750MHz with 256MB RAM over wireless 11Mbps LAN; longest transaction was 30-patient add-order at 17 seconds"
OBS-016,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,isolation-test-result,No perceptible change in response time or throughput,high,benchmarking,Isolation Test,SUT disconnected from wider network; confirms no external resources performed functional workload
OBS-017,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,benchmark-result,2004,benchmark-peak-order-rate-multiplier,2.27x busiest known hospital,high,benchmarking,Benchmark Methodology,"Theoretical peak of 5,000 orders/hour vs. 2,200 orders/hour at busiest hospital known to Eclipsys"
OBS-018,2004-eclipsys-auditor-report-4-3cd30c,memorial-hermann,,market-data,2004,hospital-operating-beds,"3,179 beds across 11 hospitals",high,document-review,Background,Memorial Hermann Healthcare System in Houston; referenced as scale comparison for benchmark
OBS-019,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,technology-assessment,2004,release-purpose,Resolution of response time issues from October 2003,high,benchmarking,Background,"Interim release based on Sunrise Clinical Manager 3.04 workflow engine combined with SunriseXA database schema; Release 3.5 due early summer 2004"
OBS-020,2004-eclipsys-auditor-report-4-3cd30c,eclipsys,sunrisexa,strategy-classification,2003,performance-remediation-strategy,Interim release to address October 2003 response time issues,high,document-review,Background,"Eclipsys announced performance strategy on October 20, 2003; Release 3.3 is the execution of that strategy"
OBS-021,2004-eclipsys-auditor-report-4-3cd30c,aberdeen-group,sunrisexa,expert-opinion,2004,benchmark-conclusion,Eclipsys successfully corrected response time problems identified in October 2003,high,benchmarking,Conclusions,SunriseXA Release 3.3 provides throughput necessary for largest hospital environments envisioned
OBS-022,2004-eclipsys-auditor-report-4-3cd30c,aberdeen-group,,expert-opinion,2004,slow-client-conclusion,Older slower client PCs acceptable without impeding user-perceived performance,high,benchmarking,Auditor Test,Based on ad hoc auditor test using Pentium III 750MHz laptop with 256MB RAM connected via wireless LAN
