"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"dave-hofferberth","Dave Hofferberth","person","IT-research","active","","1999-present","psa-category-created-hofferberth-57edb8","Father of PSA; Aberdeen Group senior analyst 1999; founder SPI Research; named, structured, and codified PSA category March 1999"
"aberdeen-group","Aberdeen Group, Inc.","company","IT-research","dissolved","acquired by Harte-Hanks 2001","1988-2013","psa-category-created-hofferberth-57edb8","Published Hofferberth's foundational PSA whitepaper March 1999; category creation venue"
"niku","Niku Corporation","company","professional-services-software","dissolved","acquired by CA Technologies 2005","1998-2005","psa-category-created-hofferberth-57edb8","First PSA product 1998; founder Farzad Dibachi commissioned Aberdeen PSA whitepaper"
"changepoint","Changepoint Corporation","company","professional-services-software","dissolved","acquired by Compuware 2004","1997-2004","psa-category-created-hofferberth-57edb8","Early PSA vendor; one of the founding vendors in the category"
"novient","Novient, Inc.","company","professional-services-software","dissolved","acquired 2002","1999-2002","psa-category-created-hofferberth-57edb8","Early PSA vendor; Andersen Consulting adopted Novient PSA 2000; promoted SPO with Gartner"
"evolve-psa","Evolve Software (Evolve PSA)","company","professional-services-software","dissolved","acquired","1999-2003","psa-category-created-hofferberth-57edb8","EDS adopted Evolve PSA 2000"
"peoplesoft","PeopleSoft, Inc.","company","enterprise-software","dissolved","acquired by Oracle 2005","1987-2005","psa-category-created-hofferberth-57edb8","Launched PeopleSoft PSA 2000; launched ESA (Enterprise Services Automation) 2001"
"sap","SAP SE","company","enterprise-software","active","","1972-present","psa-category-created-hofferberth-57edb8","Absorbed PSA functionality into ERP platform; complicating standalone PSA identity"
"oracle-corp","Oracle Corporation","company","enterprise-software","active","","1977-present","psa-category-created-hofferberth-57edb8","Absorbed PSA functionality into ERP platform"
"microsoft","Microsoft Corporation","company","enterprise-software","active","","1975-present","psa-category-created-hofferberth-57edb8","Shipped Microsoft PSA product 2002"
"gartner","Gartner, Inc.","company","IT-research","active","","1979-present","psa-category-created-hofferberth-57edb8","Promoted SPO (Service Process Optimization) ca. 2000; Ted Kempf led PSA/SPO research; accepted PSA definition ca. 2025"
"spi-research","Service Performance Insight (SPI Research)","company","IT-research","active","","2007-present","psa-category-created-hofferberth-57edb8","Founded by Dave Hofferberth; 2022 PSA End-User Survey; Professional Services Maturity Benchmark"
"ryan-kelly","Ryan Kelly","person","IT-research","active","","2025-present","psa-category-created-hofferberth-57edb8","Global Director, SPI Research; author of this article recounting Hofferberth's category creation"
"ted-kempf","Ted Kempf","person","IT-research","[DEFERRED]","","2000-2010","psa-category-created-hofferberth-57edb8","Gartner Principal Research Analyst for Professional Services & Outsourcing; championed SPO term"
"lawson-software","Lawson Software","company","enterprise-software","dissolved","acquired by Infor 2012","1975-2012","psa-category-created-hofferberth-57edb8","Acquired Account 4 in 2000; ERP vendor in PSA ecosystem"
