"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"andersen-consulting","Andersen Consulting","vendor","it-professional-services","active","Accenture","1989-2001","ie-appendix-lane-qa-research-e594cb","Rebranded as Accenture in 2001; QA standards found equal to or above industry norms; QMS with CQM component"
"ernst-and-young","Ernst & Young LLP","vendor","it-professional-services","active","","1989-present","ie-appendix-lane-qa-research-e594cb","Formed from merger of Ernst & Whinney and Arthur Young in 1989; Quality Advisor program started 1992"
"csc","Computer Sciences Corporation","vendor","it-professional-services","acquired","DXC Technology","1959-2017","ie-appendix-lane-qa-research-e594cb","TMG oversaw QA since 1996; Federal unit had SEI CMM Level 4; two units at Level 5; merged with HPE ES to form DXC"
"kpmg-consulting","KPMG Consulting","vendor","it-professional-services","acquired","BearingPoint","1996-2005","ie-appendix-lane-qa-research-e594cb","Moved from post-engagement to proactive QA model in 1996; QAP under National Risk Management Partner; became BearingPoint"
"deloitte-consulting","Deloitte Consulting","vendor","it-professional-services","active","","1993-present","ie-appendix-lane-qa-research-e594cb","Separates Risk Management and QA/QC; rarely solely responsible for end product; collaborative approach"
"keane-inc","Keane Inc.","vendor","it-professional-services","acquired","NTT DATA","1965-2013","ie-appendix-lane-qa-research-e594cb","Corporate QA org established 1994; UK operations ISO 9001 certified; acquired by NTT DATA in 2011"
"eds","Electronic Data Systems","vendor","it-professional-services","acquired","HP Enterprise Services","1962-2008","ie-appendix-lane-qa-research-e594cb","75+ solutions centers; CM&P org since 1988; PM2 and SC3 methodologies; acquired by HP in 2008"
"pricewaterhousecoopers","PricewaterhouseCoopers","vendor","it-professional-services","active","","1998-present","ie-appendix-lane-qa-research-e594cb","Regional QA orgs formalized 1988 from Price Waterhouse heritage; destroys QA reports 1 year after project completion"
"aberdeen-group","Aberdeen Group","analyst","it-research","acquired","Spiceworks Ziff Davis","1988-2018","ie-appendix-lane-qa-research-e594cb","Stephen Lane was Senior Analyst covering IT professional services"
"stephen-lane","Stephen Lane","analyst","it-professional-services-research","active","","1990s-present","ie-appendix-lane-qa-research-e594cb","Aberdeen Group Senior Analyst; 20+ years computer industry experience as product manager and consultant"
"peter-kastner","Peter S. Kastner","analyst","it-research","active","","1990s-present","ie-appendix-lane-qa-research-e594cb","Aberdeen Group Executive Vice President; commissioned this research"
"sei","Software Engineering Institute","standards-body","software-engineering","active","","1984-present","ie-appendix-lane-qa-research-e594cb","Carnegie Mellon University; developed Capability Maturity Model (CMM) used by CSC and others"
"iso","International Organization for Standardization","standards-body","international-standards","active","","1947-present","ie-appendix-lane-qa-research-e594cb","ISO 9000/9001 standards referenced by multiple firms for QA certification"
"pmi","Project Management Institute","standards-body","project-management","active","","1969-present","ie-appendix-lane-qa-research-e594cb","Deloitte was considering PMI certification for QA practices"
