"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT market analysis","acquired","Aberdeen/Harte-Hanks","1988-present","aberdeen-dors-buying-guide-1996-web-5ee808","Publisher of the DORS Buying Guide; One Boston Place"
"susan-rinehart","Susan Rinehart","person","Aberdeen Marketing","[DEFERRED]","[DEFERRED]","1990s","aberdeen-dors-buying-guide-1996-web-5ee808","Aberdeen contact: rinehart@aberdeen.com"
"peter-kastner","Peter S. Kastner","person","IT Market Research","active","[none]","1988-present","aberdeen-dors-buying-guide-1996-web-5ee808","Kastner's 1990s DORS research is implied source material though not credited on this marketing page"
"computer-associates","Computer Associates International","company","Enterprise Software","acquired","CA Technologies / Broadcom (2018)","1976-2018","aberdeen-dors-buying-guide-1996-web-5ee808","DORS supplier profiled"
"ibm","IBM","company","Enterprise IT","active","","1911-present","aberdeen-dors-buying-guide-1996-web-5ee808","DB2 supplier"
"informix-software","Informix Software Inc.","company","Database","acquired","IBM (2001)","1980-2001","aberdeen-dors-buying-guide-1996-web-5ee808","DORS supplier"
"microsoft","Microsoft","company","Software","active","","1975-present","aberdeen-dors-buying-guide-1996-web-5ee808","SQL Server supplier"
"oracle-corp","Oracle Corporation","company","Enterprise Software","active","","1977-present","aberdeen-dors-buying-guide-1996-web-5ee808",""
"progress-software","Progress Software","company","Database/Platform","active","","1981-present","aberdeen-dors-buying-guide-1996-web-5ee808",""
"software-ag","Software AG","company","Enterprise Software","active","","1969-present","aberdeen-dors-buying-guide-1996-web-5ee808","Adabas supplier"
"sybase","Sybase Inc.","company","Database","acquired","SAP (2010)","1984-2010","aberdeen-dors-buying-guide-1996-web-5ee808",""
"internet-archive","Internet Archive","institution","Digital Preservation","active","","1996-present","aberdeen-dors-buying-guide-1996-web-5ee808","Wayback Machine captured Oct 23 1996"
