"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"si-soa-in-it-1bd5c3-obs-001","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","Mid-size enterprise respondents to December 2005 SOA survey","70 organizations","high","survey","1","Data from Aberdeen SOA in IT Benchmark Report (December 2005)"
"si-soa-in-it-1bd5c3-obs-002","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Alignment with the business (Large enterprises)","50%","high","survey","1","Table 1: Mid-Size Enterprises Stress IT over Business Benefits in SOA Drivers; large vs mid-size vs ALL"
"si-soa-in-it-1bd5c3-obs-003","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Alignment with the business (Mid-size enterprises)","27%","high","survey","1","Table 1; mid-size less focused on business-IT alignment than large"
"si-soa-in-it-1bd5c3-obs-004","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Alignment with the business (ALL respondents)","37%","high","survey","1","Table 1: overall average"
"si-soa-in-it-1bd5c3-obs-005","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Management of IT complexity (Large enterprises)","49%","high","survey","1","Table 1"
"si-soa-in-it-1bd5c3-obs-006","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Management of IT complexity (Mid-size enterprises)","39%","high","survey","1","Table 1"
"si-soa-in-it-1bd5c3-obs-007","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Management of IT complexity (ALL)","44%","high","survey","1","Table 1"
"si-soa-in-it-1bd5c3-obs-008","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Application re-use via Web services (Large enterprises)","40%","high","survey","1","Table 1"
"si-soa-in-it-1bd5c3-obs-009","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Application re-use via Web services (Mid-size enterprises)","48%","high","survey","1","Table 1; notable: mid-size HIGHER than large on this IT-centric driver"
"si-soa-in-it-1bd5c3-obs-010","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Application re-use via Web services (ALL)","43%","high","survey","1","Table 1"
"si-soa-in-it-1bd5c3-obs-011","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Managing IT integration costs (Large enterprises)","27%","high","survey","1","Table 1"
"si-soa-in-it-1bd5c3-obs-012","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Managing IT integration costs (Mid-size enterprises)","29%","high","survey","1","Table 1; mid-size slightly higher than large on integration cost management"
"si-soa-in-it-1bd5c3-obs-013","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","SOA driver: Managing IT integration costs (ALL)","24%","high","survey","1","Table 1"
"si-soa-in-it-1bd5c3-obs-014","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","Companies overall with more than 24 months of SOA experience","16%","high","survey","2","From companion SOA in IT benchmark; consistent with soa-in-it-e5b373"
"si-soa-in-it-1bd5c3-obs-015","si-soa-in-it-1bd5c3","aberdeen-group","","survey-finding","2005","Mid-size companies with more than 24 months of SOA experience","17%","high","survey","2","Slightly higher than all-company average of 16%"
