"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","sabre-s-challenge-fb76f5","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","sabre-s-challenge-fb76f5","EVP / chief research officer / research VP; various titles 2003-2007"
"ibm","International Business Machines Corporation","company","IT-hardware-software-services","active","","1911-present","sabre-s-challenge-fb76f5","Mainframe and systems vendor"
"oracle-corp","Oracle Corporation","company","database-software","active","","1977-present","sabre-s-challenge-fb76f5","Flagship database vendor; acquired Sun Microsystems 2010"
"sabre-group","Sabre Group Holdings, Inc.","company","travel-technology","active","Sabre Corporation (2014 IPO); NASDAQ: SABR","1960-present","sabre-s-challenge-fb76f5","Airline GDS and travel-tech vendor; spun from AMR 1996"
"amr-corporation","AMR Corporation","company","airline","renamed","American Airlines Group (2013)","1982-2013","sabre-s-challenge-fb76f5","Parent of American Airlines and (until Oct 2000) Sabre"
"travelocity","Travelocity","firm","online-travel-agency","acquired","Expedia (2015)","1996-2015","sabre-s-challenge-fb76f5","Sabre Interactive OTA; acquired by Expedia 2015 for $280M"
"thomas-cook-sabre","Thomas Cook","person","executive","[DEFERRED]","","","sabre-s-challenge-fb76f5","President, Sabre Technology Solutions (1997)"
"terrell-jones-sabre","Terrell B. Jones","person","executive","active","","1996-2002","sabre-s-challenge-fb76f5","Sabre Group CIO and president of Sabre Interactive (Travelocity)"
"silicon-graphics","Silicon Graphics, Inc.","company","IT-hardware","dissolved","Rackable Systems (2009, renamed SGI); HPE (2016)","1981-2009","sabre-s-challenge-fb76f5","Unix workstation/server vendor"
"hong-kong-dragonair","Hong Kong airline GDS consortium","institution","airline","[DEFERRED]","","","sabre-s-challenge-fb76f5","IBM-Sabre 10-year agreement June 1997"
"informationweek","InformationWeek","firm","news-media","active","","1985-present","sabre-s-challenge-fb76f5","CMP/TechWeb IT business publication"
