"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"03-pos-OBS-001","03-contract-pools-of-storage-phase2-a47fd3","maxtor","","strategic-decision","2003","Four-pool storage lexicon definition","On-line (Transactional Processing) / Mid-line (Fixed Content) / Near-Line (Disk Backup & Staging & Spooling) / Off-line (Tape Archive)","high","ingest-extraction","document-review","Program Objective","Core intellectual contribution — the four-tier storage taxonomy that defines the engagement's conceptual framework",""
"03-pos-OBS-002","03-contract-pools-of-storage-phase2-a47fd3","maxtor","ilm","market-insight","2003","ILM definition in context of Pools of Storage","If ILM is 'getting control over storage' then Pools of Storage is the economic and flexibility 'best approach'","high","ingest-extraction","expert-opinion","Program Objective","Positions Pools of Storage as the implementation vehicle for the broader ILM concept",""
"03-pos-OBS-003","03-contract-pools-of-storage-phase2-a47fd3","maxtor","pools-of-storage","viability-prediction","2003","Ecosystem lexicon adoption prediction","All players in the Serial Storage ecosystem will adopt Maxtor's 'Pools' lexicon as imperative to successfully launching midline storage within a year","high","ingest-extraction","expert-opinion","Maxtor Business Strategy","PREDICTION: Industry-wide lexicon adoption within one year (by end 2004) — key prescience item",""
"03-pos-OBS-004","03-contract-pools-of-storage-phase2-a47fd3","maxtor","pools-of-storage","actual-outcome","2005","Ecosystem lexicon adoption outcome","[UNVERIFIED]","medium","ingest-extraction","","","Tiered storage / ILM did gain traction but 'Pools of Storage' specifically may not have been universally adopted — Phase 3 verification",""
"03-pos-OBS-005","03-contract-pools-of-storage-phase2-a47fd3","maxtor","","viability-prediction","2003","Midline category establishment timeline","Maxtor and Aberdeen have mutually identified launching new midline storage category within a year (by end 2004) as imperative","high","ingest-extraction","expert-opinion","Maxtor Business Strategy","PREDICTION: Midline recognized as distinct category by end of 2004",""
"03-pos-OBS-006","03-contract-pools-of-storage-phase2-a47fd3","maxtor","","actual-outcome","2005","Midline category establishment by end 2004","[UNVERIFIED]","medium","ingest-extraction","","","Phase 3 verification needed — was midline recognized as distinct category in analyst/press coverage by end 2004?",""
"03-pos-OBS-007","03-contract-pools-of-storage-phase2-a47fd3","maxtor","","strategic-decision","2003","HSM misperception prevention requirement","Maxtor must prevent misperception that Pools of Storage means hierarchical storage management (HSM) — it is a set of systems adapting to business objectives","high","ingest-extraction","expert-opinion","Maxtor Business Strategy","Key positioning risk — distinguishing PoS from legacy HSM concept",""
"03-pos-OBS-008","03-contract-pools-of-storage-phase2-a47fd3","maxtor","","strategic-decision","2003","TCO pain communication requirement","Enterprise customers must feel the TCO pain of storing fixed content on highly priced drives designed for speed instead of capacity","high","ingest-extraction","expert-opinion","Maxtor Business Strategy","Demand creation strategy — make the cost of the status quo visible to buyers",""
"03-pos-OBS-009","03-contract-pools-of-storage-phase2-a47fd3","","pools-of-storage","viability-prediction","2003","Fortune 500 CIO endorsement requirement","Endorsement for Pools of Storage required from industry publications in US and Europe and from at least four Fortune 500 company CIOs","high","ingest-extraction","expert-opinion","Maxtor Business Strategy","PREDICTION: CIO endorsements achievable and necessary for category launch",""
"03-pos-OBS-010","03-contract-pools-of-storage-phase2-a47fd3","","pools-of-storage","actual-outcome","2005","Fortune 500 CIO endorsement achievement","[UNVERIFIED]","medium","ingest-extraction","","","Phase 3 verification — did the Pools of Storage program achieve four or more Fortune 500 CIO endorsements?",""
"03-pos-OBS-011","03-contract-pools-of-storage-phase2-a47fd3","","serial-storage-in-a-box","market-insight","2003","Serial Storage in a Box concept definition","A SAS/SATA backplane allowing plug play and population of any mix of SAS and SATA drives in detached storage arrays — next-generation enterprise storage packaging","high","ingest-extraction","expert-opinion","Key Changes","New hardware concept introduced in this revision — combines SAS (high performance) and SATA (capacity/midline) in one chassis",""
"03-pos-OBS-012","03-contract-pools-of-storage-phase2-a47fd3","aberdeen-group","pos-decision-tool","strategic-decision","2003","Decision tool as category validation vehicle","Value-based decision tools published to public web sites to validate efficiencies in capital and labor from Pools of Storage program","high","ingest-extraction","document-review","Proposed Solution","Interactive tool is both a lead generation mechanism and a category validation artifact",""
"03-pos-OBS-013","03-contract-pools-of-storage-phase2-a47fd3","aberdeen-group","","market-size","2003","Total Phase 2 program cost","$114000 total project cost across four phases","high","ingest-extraction","document-review","Invoicing Schedule","Combined with Phase 1 ($60K) total Aberdeen-Maxtor engagement reaches approximately $174K before Phase 2",""
"03-pos-OBS-014","03-contract-pools-of-storage-phase2-a47fd3","aberdeen-group","","strategic-decision","2003","Phase 1 Strategy Workshop milestone","$20000 payment on facilitation of Phase 1 Strategy Workshop","high","ingest-extraction","document-review","Invoicing Schedule","December 9 2003 workshop in Shrewsbury MA",""
"03-pos-OBS-015","03-contract-pools-of-storage-phase2-a47fd3","aberdeen-group","","strategic-decision","2003","Phase 2 tool approval copies milestone","$10000 payment on delivery of Phase 2 approval copies","high","ingest-extraction","document-review","Invoicing Schedule","Tools: Pools of Storage Decision Tool and Competitive Value Prospect Tool",""
"03-pos-OBS-016","03-contract-pools-of-storage-phase2-a47fd3","aberdeen-group","","strategic-decision","2003","Phase 2 final copies milestone","$20000 payment on delivery of Phase 2 final copies — January 9 2004","high","ingest-extraction","document-review","Invoicing Schedule","Delivery date for Phase 2 tool final versions",""
"03-pos-OBS-017","03-contract-pools-of-storage-phase2-a47fd3","aberdeen-group","","market-size","2003","Phase 3 message testing fee","$24000 total for message testing phases (survey instrument $8K + report $8K + white paper $8K)","high","ingest-extraction","document-review","Invoicing Schedule","100-250 internet surveys plus 5-8 face-to-face or telephone interviews",""
"03-pos-OBS-018","03-contract-pools-of-storage-phase2-a47fd3","aberdeen-group","","strategic-decision","2003","Phase 4 evangelization — press tour scope","Press tour of east-coast west-coast and two cities in England and continental Europe to evangelize Pools of Storage white paper coordinated by Aberdeen PR counsel","high","ingest-extraction","document-review","Phase Four","$40000 milestone payment on Phase 4 completion plus $5500 travel budget",""
"03-pos-OBS-019","03-contract-pools-of-storage-phase2-a47fd3","aberdeen-group","","strategic-decision","2003","2004 sustained market awareness plan","Aberdeen to prepare detailed plan schedule and budget for sustained program throughout 2004 to build market awareness around Pools of Storage","high","ingest-extraction","document-review","Phase Four","Phase 3 outcome — strategic roadmap for 2004 campaigns",""
"03-pos-OBS-020","03-contract-pools-of-storage-phase2-a47fd3","maxtor","serial-storage-in-a-box","market-insight","2003","Maxtor as Serial Storage ecosystem voice","In synchronization with external program Maxtor aligns specific HDD brands with Pools of Storage — empowering Maxtor to have significant voice in next-generation enterprise storage","high","ingest-extraction","expert-opinion","Program Objective","Brand alignment: Atlas (online) and MaXLine (midline) mapped to specific pools",""
