"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"tech-001","WebEx Meeting Center","application","WebEx","2000-present","growth","active","2002-webex--taking-conferencing-to-the-summit-05f195","Core general meeting service; continues as Cisco Webex Meetings under Cisco ownership post-2007"
"tech-002","WebEx Mediatone","platform","WebEx","2002","emerging","evolved","2002-webex--taking-conferencing-to-the-summit-05f195","Third-generation private conferencing switched network infrastructure; proprietary multimedia switching; evolved into Cisco Webex infrastructure; brand name retired"
"tech-003","WebEx Training Center","application","WebEx","2002-present","emerging","active","2002-webex--taking-conferencing-to-the-summit-05f195","Launched April 2002; specialized service for corporate training delivery with scheduling, registration, SCORM support; continues as Cisco Webex Training"
"tech-004","WebEx Support Center","application","WebEx","2000s-present","growth","active","2002-webex--taking-conferencing-to-the-summit-05f195","Specialized service for live remote technical customer support; continues as Cisco Webex Support Center"
"tech-005","WebEx Event Center","application","WebEx","2000s-present","growth","active","2002-webex--taking-conferencing-to-the-summit-05f195","Specialized service for large online events and webinars; continues as Cisco Webex Events (formerly Webex Webinars)"
"tech-006","Web conferencing","category","various","emerging at study","growth","dominant","2002-webex--taking-conferencing-to-the-summit-05f195","Category combining browser-based presentation sharing with audio; emerging in 2002; now dominant work infrastructure via Zoom, Microsoft Teams, Cisco Webex"
"tech-007","Video conferencing (room-based)","category","various","mature at study","mature","active-evolved","2002-webex--taking-conferencing-to-the-summit-05f195","Traditional dedicated-room video systems using ISDN; mature in 2002; largely supplanted by software-based solutions; niche hardware market remains"
"tech-008","Audio conferencing","category","various","mature at study","mature","subsumed","2002-webex--taking-conferencing-to-the-summit-05f195","Traditional telephone bridge conferencing; mature in 2002; largely subsumed into web/video conferencing platforms"
"tech-009","VoIP (Voice over IP)","protocol","various","emerging at study","emerging","dominant","2002-webex--taking-conferencing-to-the-summit-05f195","Internet voice protocol; cited as nascent component of web conferencing in 2002; now dominant telecommunications protocol globally"
"tech-010","ISDN","telecommunications","various","mature at study","mature","obsolete","2002-webex--taking-conferencing-to-the-summit-05f195","Integrated Services Digital Network; used for business-to-business video conferencing in 2002 due to IP security concerns; now obsolete; most PSTN ISDN services decommissioned by 2020s"
"tech-011","PowerPoint","application","Microsoft","mature at study","mature","active","2002-webex--taking-conferencing-to-the-summit-05f195","Microsoft presentation software; central use case for web conferencing (sharing slides); remains active and widely used"
"tech-012","UCF (Universal Communications Format)","format","WebEx","2002","emerging","evolved","2002-webex--taking-conferencing-to-the-summit-05f195","Proprietary WebEx format enabling full PowerPoint animation support in web meetings including Flash, media players, and 3D CAD; proprietary format evolved under Cisco; not a public standard"
"tech-013","SCORM","standard","ADL","emerging at study","emerging","active","2002-webex--taking-conferencing-to-the-summit-05f195","Sharable Content Object Reference Model; e-learning data interchange standard; supported by WebEx Training Center; remains active in e-learning industry though supplemented by xAPI/Tin Can"
"tech-014","PDA (personal digital assistant)","device-category","various","1990s-2007","mature","obsolete","2002-webex--taking-conferencing-to-the-summit-05f195","Handheld computing devices (Palm, Pocket PC); supported by WebEx Mediatone for meeting participation; category obsolete by ~2010, replaced by smartphones"
"tech-015","Flash (Macromedia/Adobe)","platform","Macromedia","mature at study","mature","discontinued","2002-webex--taking-conferencing-to-the-summit-05f195","Multimedia platform used to embed rich media in PowerPoint presentations shared via WebEx UCF; Adobe discontinued Flash Player December 31 2020; all browser support ended"
