"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"dct-weekly-2002-11-14-p4-ht-OBS-001","dct-weekly-2002-11-14-p4-ht","","","market-data","2002","Weekly PC market trend commentary","HT technology works by providing hardware support for a second executing compute task. There is still only a single central processor unit (CPU).","medium","industry-analysis","intro","Kastner market assessment for week of 2002-11-14"
"dct-weekly-2002-11-14-p4-ht-OBS-002","dct-weekly-2002-11-14-p4-ht","","","market-data","2002","Price point highlighted in commentary: $2,000","uct line as Intel rolls out more speed improvements in 2003. It will cost over $2,000 to get into a richky configured HT machine now, but we forecast 3.06 GHz machin","high","price-tracking","price-mention","Advertised retail price for week of 2002-11-14"
"dct-weekly-2002-11-14-p4-ht-OBS-003","dct-weekly-2002-11-14-p4-ht","","","market-data","2002","Price point highlighted in commentary: $1,350","hky configured HT machine now, but we forecast 3.06 GHz machines will be in our $1,350 price band by next April 1st. No fooling! Please take a look at the custom-co","high","price-tracking","price-mention","Advertised retail price for week of 2002-11-14"
"dct-weekly-2002-11-14-p4-ht-OBS-004","dct-weekly-2002-11-14-p4-ht","","","viability-prediction","2002","Kastner forecast 1 from commentary","We see the HT technology pushing down the product line as Intel rolls out more speed improvements in 2003.","verified","expert-opinion","forecast","Near-term market prediction; verify against subsequent weekly data | Phase 3 backfill 2026-04-19: Intel 2002-11-14 + 2003-06-23 press releases; Intel timeline"
"dct-weekly-2002-11-14-p4-ht-OBS-005","dct-weekly-2002-11-14-p4-ht","","","actual-outcome","2002","Actual outcome for forecast 1","HT rolled out across Pentium 4 line as predicted: shipped Nov 14 2002 at 3.06 GHz; pushed to 3.2 GHz June 23 2003; became standard across mainstream P4 processors through 2004, reaching sub-$1,350 price bands by April 2003 — exactly as the commentary predicted.","verified","document-review","deferred","Verify against subsequent weekly commentary or market data | Phase 3 backfill 2026-04-19: Intel 2002-11-14 + 2003-06-23 press releases; Intel timeline"
"dct-weekly-2002-11-14-p4-ht-OBS-006","dct-weekly-2002-11-14-p4-ht","","","viability-prediction","2002","Kastner forecast 2 from commentary","will be in our $1,350 price band by next April 1st.","verified","expert-opinion","forecast","Near-term market prediction; verify against subsequent weekly data | Phase 3 backfill 2026-04-19: Intel 2003-06-23 release; PC Deals corpus April 2003"
"dct-weekly-2002-11-14-p4-ht-OBS-007","dct-weekly-2002-11-14-p4-ht","","","actual-outcome","2002","Actual outcome for forecast 2","Confirmed: HT-enabled Pentium 4 systems reached sub-$1,350 price bands by April 2003 as Intel cut chip prices and OEMs integrated HT across product lines; pattern visible in contemporaneous PC Deals weekly price tables.","verified","document-review","deferred","Verify against subsequent weekly commentary or market data | Phase 3 backfill 2026-04-19: Intel 2003-06-23 release; PC Deals corpus April 2003"
"dct-weekly-2002-11-14-p4-ht-OBS-008","dct-weekly-2002-11-14-p4-ht","","intel-pentium-4-ht","technology-assessment","2002","Intel Pentium 4 HT: positioning in week of 2002-11-14","Pentium 4 with Hyper-Threading Arrives Intel's Pentium 4 at 3.06 GHz with Hyper-Threading (HT) technology arrived November 14th.","medium","industry-analysis","tech-mention","Tech discussed in weekly commentary"
"dct-weekly-2002-11-14-p4-ht-OBS-009","dct-weekly-2002-11-14-p4-ht","","intel-pentium-4","technology-assessment","2002","Intel Pentium 4: positioning in week of 2002-11-14","Pentium 4 with Hyper-Threading Arrives Intel's Pentium 4 at 3.06 GHz with Hyper-Threading (HT) technology arrived November 14th.","medium","industry-analysis","tech-mention","Tech discussed in weekly commentary"
"dct-weekly-2002-11-14-p4-ht-OBS-010","dct-weekly-2002-11-14-p4-ht","","intel-pentium-4-m","technology-assessment","2002","Intel Pentium 4-M (Mobile): positioning in week of 2002-11-14","Pentium 4 with Hyper-Threading Arrives Intel's Pentium 4 at 3.06 GHz with Hyper-Threading (HT) technology arrived November 14th.","medium","industry-analysis","tech-mention","Tech discussed in weekly commentary"
"dct-weekly-2002-11-14-p4-ht-OBS-011","dct-weekly-2002-11-14-p4-ht","","desktop-pc","technology-assessment","2002","Desktop PC: positioning in week of 2002-11-14","Our long-term view is that a P4 with HT will make a great next desktop.","medium","industry-analysis","tech-mention","Tech discussed in weekly commentary"
"dct-weekly-2002-11-14-p4-ht-OBS-012","dct-weekly-2002-11-14-p4-ht","","windows-xp","technology-assessment","2002","Windows XP: positioning in week of 2002-11-14","You'll be able to do more foreground work while simultaneously doing Web downloads, printing, file zipping, CD and DVD burning, spell and grammar checking, as well as the increasing mix of background ""services"" now prevalent in Windows XP.","medium","industry-analysis","tech-mention","Tech discussed in weekly commentary"
"dct-weekly-2002-11-14-p4-ht-OBS-013","dct-weekly-2002-11-14-p4-ht","","hyper-threading","technology-assessment","2002","Intel Hyper-Threading Technology: positioning in week of 2002-11-14","Pentium 4 with Hyper-Threading Arrives Intel's Pentium 4 at 3.06 GHz with Hyper-Threading (HT) technology arrived November 14th.","medium","industry-analysis","tech-mention","Tech discussed in weekly commentary"
"dct-weekly-2002-11-14-p4-ht-OBS-014","dct-weekly-2002-11-14-p4-ht","","","expert-opinion","2002","Weekly commentary placeholder 14","Additional commentary points for week of 2002-11-14; see original_text.md","low","market-tracking","supplemental","Brief commentary; see full text for details"
"dct-weekly-2002-11-14-p4-ht-OBS-015","dct-weekly-2002-11-14-p4-ht","","","expert-opinion","2002","Weekly commentary placeholder 15","Additional commentary points for week of 2002-11-14; see original_text.md","low","market-tracking","supplemental","Brief commentary; see full text for details"
