"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","technology-news-hardware-ibm-opens-custo-7fdf18","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","technology-news-hardware-ibm-opens-custo-7fdf18","EVP / chief research officer / research VP; various titles 1988-2007"
"ibm","International Business Machines Corporation","company","IT-hardware-software-services","active","","1911-present","technology-news-hardware-ibm-opens-custo-7fdf18","Mainframe and systems vendor"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","technology-news-hardware-ibm-opens-custo-7fdf18","Leading x86 CPU manufacturer"
"gartner-inc","Gartner, Inc.","firm","industry-analyst","active","","1979-present","technology-news-hardware-ibm-opens-custo-7fdf18","Stamford CT IT research and advisory firm"
"technewsworld","TechNewsWorld / ECT News Network","firm","news-media","active","","2000-present","technology-news-hardware-ibm-opens-custo-7fdf18","IT news publication; part of ECT News Network (E-Commerce Times, LinuxInsider, CRM Buyer)"
"jay-lyman-journalist","Jay Lyman","person","journalist","active","","2000s-present","technology-news-hardware-ibm-opens-custo-7fdf18","TechNewsWorld / ECT News Network staff writer; later 451 Research / S&P Global Market Intelligence analyst"
"martin-reynolds-analyst","Martin Reynolds","person","industry-analyst","active","","1990s-present","technology-news-hardware-ibm-opens-custo-7fdf18","Gartner research vice president covering semiconductors, hardware, and emerging tech"
"jim-larkin-ibm","Jim Larkin","person","corporate-communications","[DEFERRED]","","","technology-news-hardware-ibm-opens-custo-7fdf18","IBM spokesperson for Power chip customization announcement 2004"
"culturecom-china","Culturecom Technology","company","computer-systems","[DEFERRED]","","2000s-present","technology-news-hardware-ibm-opens-custo-7fdf18","Hong Kong-listed Chinese technology company; customized IBM Power microprocessor architecture for Chinese-language computing circa 2004"
