"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"informationweek","InformationWeek","company","tech-media","active","","1979-present","informationweek-ca-victorious-incumbents-143e3b","United Business Media-owned IT trade publication"
"david-joachim-informationweek","David Joachim","person","tech-journalism","active","","1990s-present","informationweek-ca-victorious-incumbents-143e3b","InformationWeek staff reporter"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1980s-present","informationweek-ca-victorious-incumbents-143e3b","Cited as 'Aberdeen Group analyst'"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Spiceworks Ziff Davis (2018)","1988-2018","informationweek-ca-victorious-incumbents-143e3b",""
"computer-associates-ca","Computer Associates International, Inc. (CA)","company","enterprise-software","acquired","CA Technologies (2010 brand) -> Broadcom (2018, $18.9B)","1976-2018","informationweek-ca-victorious-incumbents-143e3b","Subject of proxy fight; Wang/Kumar incumbent leadership"
"sam-wyly","Sam Wyly","person","investor-activist","deceased-by-this-corpus [REVIEW]","","1934-2025","informationweek-ca-victorious-incumbents-143e3b","Texas activist investor; led 2001 proxy fight against CA board"
"charles-wang-ca","Charles Wang","person","founder-executive","active","","1944-present","informationweek-ca-victorious-incumbents-143e3b","CA co-founder and chairman; survived Wyly proxy challenge"
"sanjay-kumar-ca","Sanjay Kumar","person","former-executive","convicted","served federal prison sentence; released 2018","1962-present","informationweek-ca-victorious-incumbents-143e3b","CA CEO 2000-2004; convicted of accounting fraud 2006"
"myers-industries","Myers Industries, Inc.","company","plastics-manufacturing","active","","1933-present","informationweek-ca-victorious-incumbents-143e3b","Akron OH plastics maker; CA customer"
"andrew-winer-myers","Andrew Winer","person","customer-executive","unknown [REVIEW]","","circa-2001","informationweek-ca-victorious-incumbents-143e3b","CIO of Myers Industries cited as relieved customer"
