"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"stratus-computer","Stratus Computer","company","fault-tolerant-computing","acquired","Stratus Technologies (now Penguin Solutions)","1980-present","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","Kastner's employer 1981-1985; quoted as manager of corporate business development"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","Stratus manager of corporate business development at time of article"
"tandem-computers","Tandem Computers","company","fault-tolerant-computing","acquired","Compaq (1997) -> HP -> HPE NonStop","1974-1997","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","Market leader in FT/OLTP at $585M / 82% segment share in 1984"
"computer-consoles-inc","Computer Consoles Inc.","company","fault-tolerant-computing","acquired","STC -> Storage Technology","1969-1989","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","FT/OLTP supplier, $67M / 9.4% segment share 1984"
"synapse-computer-corp","Synapse Computer Corp.","company","fault-tolerant-computing","dissolved","","1981-1985","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","FT/OLTP startup; software-based fault-tolerant approach"
"auragen-systems-corp","Auragen Systems Corp.","company","fault-tolerant-computing","dissolved","","1980s","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","FT/OLTP startup; software-based fault-tolerant approach"
"tolerant-systems","Tolerant Systems Inc.","company","fault-tolerant-computing","dissolved","","1980s","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","FT/OLTP startup, San Jose, CA; software-based using NS 16032/32032"
"sequoia-systems","Sequoia Systems","company","fault-tolerant-computing","acquired","Texas Micro -> RadiSys","1981-1996","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","FT/OLTP startup, Marlboro MA"
"att-3b20d","AT&T 3B20D","company","fault-tolerant-computing","discontinued","","1981-1990s","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","AT&T fault-tolerant processor running Unix RTR (Real Time Reliable)"
"august-systems","August Systems Inc.","company","fault-tolerant-computing","dissolved","","1980s","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","Triple-CPU checking system; industrial-control niche"
"parallel-computers-inc","Parallel Computers Inc.","company","fault-tolerant-computing","dissolved","","1980s","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","Santa Cruz CA-based FT software-based system"
"itom-international","ITOM International Co.","company","market-research","unknown","","1980s","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","Source of FT/OLTP market projection charts in 1984 article"
"omri-serlin","Omri Serlin","person","market-research","active","","1980s-2000s","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","Author/analyst of FT/OLTP markets; later founded TPC and FT Systems newsletter"
"ibm","IBM","company","computing-hardware","active","","1911-present","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","Dominant 1984 transaction-processing vendor at $17.5B / 77.8% of $22.5B market"
"dec-digital-equipment","Digital Equipment Corporation","company","computing-hardware","acquired","Compaq (1998) -> HP","1957-1998","stratus-fault-tolerant-mkt-info-systems-1984-eb925f","Listed in chart 1 supermini/transaction-processing competitive set"
